ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNE08,SENNE08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4418377.0, Nebraska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.42042553424835,Barack Obama,Scott Kleeb,Male,White,50-59,Independent,Moderate,,College graduate,No,Strongly disapprove,No,The economy,Not at all worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68620.0
4417889.0, Nebraska,43.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.523975908756256,Barack Obama,Scott Kleeb,Female,White,50-59,Republican,,,Some college or associate degree,No,,,,Very worried,In the last three days,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4420692.0, Nebraska,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.688941717147827,Barack Obama,Scott Kleeb,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4418302.0, Nebraska,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.440833568573,Barack Obama,Scott Kleeb,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4418283.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.771156191825867,Barack Obama,Scott Kleeb,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,68876.0
4420581.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.773319125175476,Barack Obama,Scott Kleeb,Female,White,30-39,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4420580.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.773319125175476,Barack Obama,Scott Kleeb,Female,White,30-39,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4418239.0, Nebraska,68.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00531482696533,Barack Obama,Scott Kleeb,Female,White,50-59,Democrat,,"$75,000-$99,999",Some college or associate degree,No,,Yes,Terrorism,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4420554.0, Nebraska,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.746102929115295,Barack Obama,Scott Kleeb,Male,Black,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Energy policy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Downscale,68112.0
4418216.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.575378179550171,Barack Obama,Scott Kleeb,Female,White,50-59,Democrat,,,High school graduate,No,,,,Very worried,Earlier in October,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,68876.0
4418213.0, Nebraska,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.523975908756256,Barack Obama,Scott Kleeb,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4420534.0, Nebraska,68.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.1286529302597,Barack Obama,Scott Kleeb,Male,White,45-49,Independent,Liberal,"$100,000-$149,999",Some college or associate degree,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,No,,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4419989.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18421304225922,Barack Obama,Scott Kleeb,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4424438.0, Nebraska,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.79293292760849,Barack Obama,Scott Kleeb,Female,White,40-44,Democrat,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4420429.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.811387240886688,Barack Obama,Scott Kleeb,Female,White,18-24,Democrat,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4420425.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.588260412216187,Barack Obama,Scott Kleeb,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4420382.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.34738290309906,Barack Obama,Scott Kleeb,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4418048.0, Nebraska,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.523975908756256,Barack Obama,Scott Kleeb,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
