ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSLA08,SENLA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HURRICANE,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,HURRICANE2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4441097.0, Louisiana,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29636454582214,Barack Obama,Mary L. Landrieu,Female,Black,25-29,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,A severe hardship but you have recovered,The war in Iraq,Very worried,No,Cares about people like me,One of several important factors,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4441022.0, Louisiana,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28135395050049,Barack Obama,Mary L. Landrieu,Female,Black,45-49,Democrat,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,No,A severe hardship but you have recovered,The economy,Very worried,No,Cares about people like me,One of several important factors,Something else,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4440945.0, Louisiana,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29636454582214,Barack Obama,Mary L. Landrieu,Female,Black,25-29,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,Yes,A severe hardship but you have recovered,The economy,Somewhat worried,No,Can bring about needed change,A minor factor,Protestant,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4440859.0, Louisiana,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28135395050049,Barack Obama,Mary L. Landrieu,Female,Hispanic/Latino,45-49,Democrat,Conservative,"Under $15,000",High school graduate,Yes,Strongly disapprove,No,A severe hardship and you have not recovered,The economy,Very worried,No,Can bring about needed change,The single most important factor,Something else,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4465151.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.28135395050049,Barack Obama,Mary L. Landrieu,Female,Black,30-39,Democrat,Conservative,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,No,A severe hardship but you have recovered,The economy,Very worried,No,Cares about people like me,The single most important factor,None,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4465070.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29636454582214,Barack Obama,Mary L. Landrieu,Female,Black,18-24,Republican,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Shares my values,One of several important factors,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4464923.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.53036844730377,Barack Obama,Mary L. Landrieu,Male,Black,25-29,Democrat,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,Yes,A severe hardship and you have not recovered,Terrorism,Not at all worried,No,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4464835.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.28135395050049,Barack Obama,Mary L. Landrieu,Female,Black,30-39,Independent,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,A severe hardship and you have not recovered,The war in Iraq,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,A severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4464768.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.51264834403992,Barack Obama,Mary L. Landrieu,Male,Black,45-49,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,A severe hardship but you have recovered,The war in Iraq,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4464695.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29636454582214,Barack Obama,Mary L. Landrieu,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,A severe hardship but you have recovered,The economy,Very worried,Yes,Can bring about needed change,One of several important factors,Something else,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4464611.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29636454582214,Barack Obama,Mary L. Landrieu,Female,Black,18-24,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,A severe hardship and you have not recovered,The economy,Somewhat worried,Yes,Cares about people like me,One of several important factors,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4464512.0, Louisiana,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.51264834403992,Barack Obama,Mary L. Landrieu,Male,Black,50-59,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Can bring about needed change,A minor factor,Other Christian,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No severe hardship,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4442022.0, Louisiana,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28135395050049,Barack Obama,Mary L. Landrieu,Female,Black,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,No severe hardship,Health care,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
4441859.0, Louisiana,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.53036844730377,Barack Obama,Mary L. Landrieu,Male,Black,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,A severe hardship but you have recovered,The war in Iraq,Very worried,Yes,Can bring about needed change,One of several important factors,Other Christian,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Protestant North,South,Low Density Rural,Rural,Rural,Downscale,70427.0
