ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT08,GOVUT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4421972.0, Utah,56.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.06633496284485,Barack Obama,Bob Springmeyer,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,,,,Mormon/LDS,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",1.0,East/Ogden Area,West,Suburb,Urban,Urban Core,Very downscale,84404.0
4423985.0, Utah,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33295869827271,Barack Obama,Jon Huntsman,Male,White,18-24,Independent,Moderate,"$100,000-$149,999",Did not complete high school,No,Strongly disapprove,The economy,Very worried,Mormon/LDS,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4423861.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04274523258209,Barack Obama,Jon Huntsman,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,Health care,Somewhat worried,Something else,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4421472.0, Utah,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.847049117088318,Barack Obama,Jon Huntsman,Female,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4423650.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04274523258209,Barack Obama,Jon Huntsman,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4424703.0, Utah,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.18982219696045,Barack Obama,Jon Huntsman,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0
4423583.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.952088475227356,Barack Obama,Jon Huntsman,Female,White,25-29,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4423531.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13661456108093,Barack Obama,Jon Huntsman,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Other Christian,In the last three days,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4423468.0, Utah,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04274523258209,Barack Obama,Jon Huntsman,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Mormon/LDS,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4422963.0, Utah,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05509328842163,Barack Obama,Jon Huntsman,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4422298.0, Utah,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33295869827271,Barack Obama,Jon Huntsman,Male,White,18-24,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Energy policy,Somewhat worried,Mormon/LDS,In the last three days,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4424453.0, Utah,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.705000221729279,Barack Obama,Jon Huntsman,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Health care,Somewhat worried,Mormon/LDS,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4423282.0, Utah,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.643707156181335,Barack Obama,Jon Huntsman,Female,White,18-24,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Health care,Somewhat worried,Something else,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Something else,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4424269.0, Utah,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22287392616272,Barack Obama,Jon Huntsman,Female,White,18-24,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,The economy,Not too worried,Mormon/LDS,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4424179.0, Utah,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.00897192955017,Barack Obama,Jon Huntsman,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0
4424163.0, Utah,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.705000221729279,Barack Obama,Jon Huntsman,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4422508.0, Utah,25.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.97547435760498,Barack Obama,Jon Huntsman,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,,Health care,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Salt Lake County,West,High Density Urban,Urban,Urban Core,Downscale,84106.0
