ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWY08,SENWY08,SEN2WY08,HSEWY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4424262.0,Wyoming,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.877576112747192,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Male,Hispanic/Latino,25-29,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,Strongly disapprove,Yes,Energy policy,Very worried,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4428917.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.774167716503143,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,Hispanic/Latino,45-49,Democrat,Liberal,"Under $15,000",High school graduate,Yes,Somewhat disapprove,,Health care,Not too worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82214.0
4424230.0,Wyoming,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.980364441871643,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4424228.0,Wyoming,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.761407971382141,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,18-24,Democrat,Liberal,"$200,000 or more",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4424227.0,Wyoming,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.761407971382141,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,18-24,Democrat,Liberal,"$200,000 or more",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4424200.0,Wyoming,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.850589871406555,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4424141.0,Wyoming,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16391170024872,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4430278.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.774167716503143,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82214.0
4425715.0,Wyoming,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.863499224185944,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Male,White,50-59,Democrat,Liberal,"$200,000 or more",High school graduate,No,Strongly disapprove,No,The war in Iraq,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
4426429.0,Wyoming,38.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.866269528865814,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,75 or over,Democrat,,,Postgraduate study,No,,,,Very worried,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4424089.0,Wyoming,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.761407971382141,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4424072.0,Wyoming,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.850589871406555,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4423416.0,Wyoming,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04466235637665,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,75 or over,Republican,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82501.0
4426389.0,Wyoming,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.664102911949158,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4424052.0,Wyoming,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.761407971382141,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4426360.0,Wyoming,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.998436391353607,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4424007.0,Wyoming,15.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00978398323059,Barack Obama,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,No,The economy,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82637.0
