ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNM08,SENNM08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4398822.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.58636868000031,Barack Obama,Tom Udall,Male,Hispanic/Latino,65-74,Democrat,Liberal,,High school graduate,Yes,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Did not care who won,Both of them,Strongly disapprove,The war in Iraq,Not so good,Somewhat worried,No,Can bring about needed change,One of several important factors,Other Christian,English,Earlier in October,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats who did not care who won,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Non-white,,All others,All others,All others,Suburbs,Suburbs,2.0,Albuquerque Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,87002.0
4398820.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,13.0441875457764,Barack Obama,Tom Udall,Female,Hispanic/Latino,25-29,Independent,Conservative,,Did not complete high school,Yes,Somewhat disapprove,No,Omit,Only Barack Obama,Offered a chance to apply for legal status,Did not care who won,Only Barack Obama,Strongly disapprove,Omit,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Sometime in September,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Non Democrats,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Non-white,,All others,All others,All others,Suburbs,Suburbs,1.0,Albuquerque Area,West,Suburb,60s Suburbs,Urban Perimeter,Very downscale,87105.0
4398814.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.56621193885803,Barack Obama,Tom Udall,Male,Other,50-59,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,One of several important factors,None,English,Before that,Both of them,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,2.0,Albuquerque Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,87002.0
4398805.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.651649475097656,Barack Obama,Tom Udall,Female,White,75 or over,Democrat,Conservative,,High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Hillary Clinton,Both of them,Strongly disapprove,The economy,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,Catholic,English,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Catholic,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,High Density Urban,Urban,Urban Core,Very upscale,87112.0
4398804.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.555339097976685,Barack Obama,Tom Udall,Female,White,,Something else,Liberal,,High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Another candidate,Only Barack Obama,Strongly disapprove,Energy policy,Poor,Omit,No,Can bring about needed change,Not a factor at all,Something else,English,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,,,,,,,,,,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Non Democrats,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Omit,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Something else,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very downscale,87102.0
4398798.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.48376548290253,Barack Obama,Tom Udall,Female,Hispanic/Latino,30-39,Democrat,Conservative,"Under $15,000",Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,Health care,Not so good,Very worried,No,Cares about people like me,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Northwest,West,Extremely Low Density Rural,Rural,Rural,Downscale,87020.0
4398794.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.09391736984253,Barack Obama,Tom Udall,Female,Hispanic/Latino,45-49,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Sometime in September,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Northwest,West,Low Density Rural,Rural,Rural,Upscale,87532.0
4398793.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.4750052690506,Barack Obama,Tom Udall,Male,Hispanic/Latino,60-64,Democrat,Moderate,,Some college or associate degree,Yes,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,The single most important factor,Protestant,English,Before that,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,High Density Urban,Urban,Urban Core,Very upscale,87109.0
4398791.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.59185194969177,Barack Obama,Tom Udall,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Upscale,87507.0
4398790.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.57254862785339,Barack Obama,Tom Udall,Female,Hispanic/Latino,60-64,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,Omit,Neither of them,Offered a chance to apply for legal status,Did not care who won,Neither of them,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,English,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,Democrats who did not care who won,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Northwest,West,Low Density Rural,Rural,Rural,Upscale,87532.0
4398789.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.862234354019165,Barack Obama,Tom Udall,Female,Hispanic/Latino,65-74,Democrat,,,Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,Hillary Clinton,Both of them,Strongly disapprove,Health care,Poor,Not too worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87501.0
4398786.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.3423900604248,Barack Obama,Tom Udall,Female,Hispanic/Latino,60-64,Democrat,Conservative,,Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Hillary Clinton,Only Barack Obama,Somewhat disapprove,The economy,Good,Not too worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,,,,,John McCain is not,Barack Obama is,Disapprove,Excellent/Good,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Non-white,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87114.0
