ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA08,SENIA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,ETHANOL,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ETHANOL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4389382.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.76025879383087,Barack Obama,Tom Harkin,Female,White,75 or over,,,,High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Strongly support,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Support,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,,,,,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,,All others,All others,All others,Suburbs,Suburbs,4.0,Central,Midwest,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,50210.0
4389368.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.612215518951416,Barack Obama,Tom Harkin,Female,White,65-74,,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Neither of them,Omit,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,Omit,Not so good,Somewhat worried,No,Cares about people like me,A minor factor,Catholic,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Omit,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,,,,,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,3.0,Central,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50021.0
4389365.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.99359273910522,Barack Obama,Tom Harkin,Female,Asian,40-44,Independent,Conservative,"$150,000-$199,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Both of them,Somewhat support,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Omit,Not a factor at all,None,Sometime last week,Neither of them,Approve,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Support,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,4.0,Central,Midwest,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,50263.0
4389360.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.68414068222046,Barack Obama,Tom Harkin,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Somewhat support,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,Health care,Poor,Somewhat worried,No,Can bring about needed change,One of several important factors,Something else,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Something else,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Central,Midwest,Low Density Rural,Rural,Rural,Downscale,50501.0
4389349.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.612215518951416,Barack Obama,Tom Harkin,Female,White,65-74,Democrat,Conservative,,High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Not too worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Omit,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Omit,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Catholic,,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Central,Midwest,High Density Urban,Urban,Urban Core,Very upscale,50310.0
4389348.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.642390251159668,Barack Obama,Tom Harkin,Female,White,60-64,Something else,Liberal,,High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,Omit,"No, I was not contacted",Both of them,Somewhat disapprove,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Omit,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,None,,White Born-again/Evangelical Christians,All others,All others,Rural,Small Cities/Rural,3.0,Central,Midwest,Low Density Rural,Rural,Rural,Downscale,50138.0
4389342.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.28478050231934,Barack Obama,Tom Harkin,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Neither of them,Strongly support,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,One of several important factors,Catholic,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,4.0,Central,Midwest,Town,Rural,Rural,Upscale,50142.0
4389334.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.642390251159668,Barack Obama,Tom Harkin,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Somewhat support,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Sometime in September,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Town,Rural,Rural,Upscale,50142.0
4389329.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.79424774646759,Barack Obama,Tom Harkin,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Omit,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",4.0,Central,Midwest,Suburb,Urban,Urban Core,Very upscale,50010.0
4389324.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.321195125579834,Barack Obama,Tom Harkin,Female,White,60-64,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Somewhat support,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Central,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0
4389318.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.3796489238739,Barack Obama,Tom Harkin,Female,White,45-49,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Strongly support,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Sometime in September,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,3.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,50049.0
4389303.0, Iowa,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,4.11881399154663,Barack Obama,Tom Harkin,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Somewhat support,Omit,Only Barack Obama,Strongly disapprove,The economy,Poor,Omit,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Neither of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Omit,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,3.0,Central,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0
