ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSRI08,SENRI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4411705.0,Rhode Island,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.750998854637146,Barack Obama,Jack Reed,Female,Black,50-59,Something else,Moderate,,Some college or associate degree,No,Strongly disapprove,Terrorism,Not at all worried,Other Christian,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,,"Cities 50,000-500,000","Cities over 50,000",2.0,Providence and Other Industrial Towns,East,High Density Urban,Urban,Urban Core,Downscale,2905.0
4411315.0,Rhode Island,47.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.95457005500793,Other,,Male,Black,30-39,Democrat,,,High school graduate,No,,,Very worried,,Before that,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,Urban,Urban Core,Downscale,2908.0
4411654.0,Rhode Island,47.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.750998854637146,Barack Obama,Jack Reed,Female,Black,30-39,Democrat,,,,No,,,Somewhat worried,,Before that,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,,,,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,Urban,Urban Core,Downscale,2908.0
4413149.0,Rhode Island,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.840622782707214,Barack Obama,Jack Reed,Female,Black,40-44,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The economy,Not too worried,Catholic,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4412253.0,Rhode Island,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.915678381919861,Barack Obama,Jack Reed,Female,Black,40-44,Independent,Conservative,"$150,000-$199,999",College graduate,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4411866.0,Rhode Island,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.889229357242584,Barack Obama,Jack Reed,Male,Black,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4411826.0,Rhode Island,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.750998854637146,Barack Obama,Jack Reed,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Energy policy,Very worried,Something else,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,Urban,Urban Core,Downscale,2908.0
4411370.0,Rhode Island,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.787769675254822,Barack Obama,,Male,Black,18-24,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,,Strongly disapprove,Health care,Very worried,Other Christian,Omit,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Omit,Omit,Omit,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Providence and Other Industrial Towns,East,High Density Urban,Urban,Urban Core,Downscale,2905.0
4411065.0,Rhode Island,51.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.749989628791809,Barack Obama,Did not vote,Female,Black,18-24,Democrat,,,Some college or associate degree,No,,,Not too worried,,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Providence and Other Industrial Towns,East,High Density Urban,Urban,Urban Core,Downscale,2905.0
4411157.0,Rhode Island,51.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.978602349758148,Barack Obama,Jack Reed,Female,Black,25-29,Democrat,,,College graduate,No,,,Not too worried,,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,,,,,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Providence and Other Industrial Towns,East,High Density Urban,Urban,Urban Core,Downscale,2905.0
4412406.0,Rhode Island,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02789855003357,Barack Obama,Jack Reed,Male,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,The economy,Very worried,Other Christian,Earlier in October,Approve,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,Urban,Urban Core,Downscale,2908.0
4412705.0,Rhode Island,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.903986990451813,Barack Obama,,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Health care,Very worried,Jewish,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,Jewish,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4411577.0,Rhode Island,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1103687286377,John McCain,,Male,White,75 or over,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4411576.0,Rhode Island,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1103687286377,John McCain,,Male,White,75 or over,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4411931.0,Rhode Island,12.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.53249359130859,,Jack Reed,Male,White,75 or over,Independent,,,Some college or associate degree,,,,Very worried,,In the last three days,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2910.0
4413777.0,Rhode Island,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30849862098694,Barack Obama,Jack Reed,Female,White,60-64,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rural/Rest of State,East,Suburb,Rural,Rural,Very upscale,2871.0
4413775.0,Rhode Island,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30849862098694,Barack Obama,Jack Reed,Female,White,60-64,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rural/Rest of State,East,Suburb,Rural,Rural,Very upscale,2871.0
4413101.0,Rhode Island,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.51178371906281,Barack Obama,Jack Reed,Male,White,75 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,,Strongly disapprove,The economy,Very worried,Catholic,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4424077.0,Rhode Island,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35188162326813,Barack Obama,Jack Reed,Male,White,65-74,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
