ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAL08,SENAL08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4437031.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.929484069347382,John McCain,Jeff Sessions,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437093.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.913326323032379,John McCain,Jeff Sessions,Female,White,18-24,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,Energy policy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437155.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.929484069347382,John McCain,Jeff Sessions,Male,White,18-24,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437239.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.929484069347382,John McCain,Jeff Sessions,Male,White,18-24,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Energy policy,Not too worried,Earlier in October,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437297.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.929484069347382,John McCain,Jeff Sessions,Male,White,18-24,Republican,Conservative,"$150,000-$199,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437367.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.929484069347382,John McCain,Jeff Sessions,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437432.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.443233400583267,Barack Obama,Vivian Figures,Male,White,18-24,Democrat,Liberal,"$200,000 or more",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437497.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87002694606781,Barack Obama,Vivian Figures,Female,Black,18-24,Something else,Liberal,"Under $15,000",High school graduate,No,Somewhat disapprove,Yes,The war in Iraq,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437564.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.87002694606781,Barack Obama,Vivian Figures,Female,Black,18-24,Independent,,,Some college or associate degree,No,,,,Very worried,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437673.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.443233400583267,Barack Obama,Vivian Figures,Male,White,18-24,Democrat,Moderate,"$150,000-$199,999",High school graduate,No,Somewhat disapprove,No,The war in Iraq,Not too worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437735.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.87002694606781,Barack Obama,Vivian Figures,Female,Black,18-24,Democrat,,,Some college or associate degree,No,,,,Not too worried,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437885.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87002694606781,Barack Obama,Vivian Figures,Female,Black,18-24,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4437952.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.454972863197327,Barack Obama,Vivian Figures,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4438019.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87002694606781,Barack Obama,Vivian Figures,Female,Black,18-24,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,In the last three days,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4438020.0,Alabama,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87002694606781,Barack Obama,Vivian Figures,Female,Black,18-24,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,In the last three days,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4453973.0,Alabama,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.929484069347382,John McCain,Jeff Sessions,Male,White,18-24,Republican,Moderate,"$150,000-$199,999",High school graduate,No,Strongly disapprove,Yes,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
4454069.0,Alabama,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.913326323032379,John McCain,Jeff Sessions,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",7.0,North central,South,Suburb,Urban,Urban Core,Very downscale,35401.0
