ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSID08,SENID08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4422876.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1129606962204,Barack Obama,Larry LaRocco,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422359.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1129606962204,Barack Obama,Larry LaRocco,Male,White,50-59,Something else,Liberal,,College graduate,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422435.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.77822697162628,John McCain,Larry LaRocco,Male,White,65-74,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422569.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.15693974494934,John McCain,Jim Risch,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,The war in Iraq,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422501.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.15693974494934,John McCain,Jim Risch,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422945.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.30634260177612,John McCain,Jim Risch,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422944.0, Idaho,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.30634260177612,John McCain,Jim Risch,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4422733.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.566995739936829,Barack Obama,Larry LaRocco,Female,Hispanic/Latino,25-29,Independent,Liberal,"$30,000-$49,999",College graduate,Yes,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4422795.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.62437242269516,Barack Obama,Larry LaRocco,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4422467.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.62437242269516,Barack Obama,Larry LaRocco,Female,White,30-39,Democrat,,,Postgraduate study,No,,,,Very worried,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4422374.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.62437242269516,Barack Obama,Larry LaRocco,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4422299.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.667620241641998,Barack Obama,Larry LaRocco,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4423409.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.748626589775085,Barack Obama,Larry LaRocco,,White,65-74,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,,,,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4423411.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.748626589775085,Barack Obama,Larry LaRocco,,White,65-74,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,,,,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4422972.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.778618395328522,Barack Obama,Larry LaRocco,Female,White,75 or over,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4423330.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.855373799800873,John McCain,Larry LaRocco,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4422648.0, Idaho,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.917059123516083,Barack Obama,Jim Risch,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,Energy policy,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
