ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4392436.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.842515707015991,Barack Obama,Female,White,65-74,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for John McCain",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,3.0,Southwest,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45459.0
4392425.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.728758275508881,Barack Obama,Male,White,65-74,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Omit,Only Barack Obama,"Yes, for both Obama and McCain",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,16.0,Northeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,44256.0
4392418.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.958718240261078,Barack Obama,Female,White,75 or over,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Did not care who won,Both of them,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,14.0,Northeast,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,44202.0
4392408.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.196454241871834,Barack Obama,Female,White,60-64,Democrat,Moderate,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,Yes,About right,Cares about people like me,The single most important factor,Protestant,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,2.0,Southwest,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,45245.0
4392399.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.1633620262146,Barack Obama,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Protestant,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Southwest,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45429.0
4392398.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.491670668125153,Barack Obama,Male,,,Democrat,Moderate,,,,Strongly disapprove,,Take the country in a different direction,Only Barack Obama,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Cares about people like me,One of several important factors,None,Before that,Omit,No one does,Disapprove,,,,,,,,,,,,,,,,,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,,,,,,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,No,No,No,,,,,,Suburbs,Suburbs,7.0,Southwest,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45434.0
4392396.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.864073097705841,Barack Obama,Female,White,60-64,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Hillary Clinton,Only Barack Obama,Strongly disapprove,Health care,Not so good,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Protestant,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities over 500,000","Cities over 50,000",15.0,Central,Midwest,Suburb,Urban,Urban Core,Very upscale,43026.0
4392394.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.707520604133606,Barack Obama,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,,Continue George W. Bush's policies,Neither of them,"Yes, for John McCain",Barack Obama,Only Barack Obama,Strongly disapprove,Omit,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,,Yes,All others,,,Suburbs,Suburbs,6.0,Central,Midwest,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45786.0
4392384.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.51002287864685,Barack Obama,Female,Black,65-74,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Both of them,Somewhat disapprove,Health care,Poor,Not too worried,No,About right,Cares about people like me,Not a factor at all,Protestant,Before that,Only John McCain,"Yes, I do",Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,Northwest,Midwest,Suburb,Urban,Urban Core,Upscale,43615.0
4392375.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.603204607963562,Barack Obama,Female,White,75 or over,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Somewhat worried,No,About right,Shares my values,A minor factor,Catholic,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,10.0,Cuyahoga County,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0
4392367.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.36437913775444,Barack Obama,Male,White,65-74,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",16.0,Northeast,Midwest,Suburb,Urban,Urban Core,Very downscale,44705.0
4392365.0,Ohio,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.41504120826721,Barack Obama,Male,White,65-74,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Did not care who won,Neither of them,Somewhat disapprove,Energy policy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,6.0,Central,Midwest,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,45767.0
