ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4409284.0,District of Columbia,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892769813537598,Barack Obama,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,High Density Urban,Urban,Urban Core,Upscale,20003.0
4409246.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.752089381217957,John McCain,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409134.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.763569414615631,John McCain,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,No,Strongly approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4410452.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.976998865604401,Barack Obama,Male,White,30-39,Democrat,Moderate,,Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4410130.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.976998865604401,Barack Obama,Male,White,30-39,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4410679.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.991912007331848,Barack Obama,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409348.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.991912007331848,Barack Obama,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409704.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08371329307556,Barack Obama,Female,,60-64,Democrat,,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,,,,,45-65,60+,45+,60+,50-64,18-64,,,,No college degree,High school graduate or less,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Democrat,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4411043.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11063456535339,Barack Obama,Female,,25-29,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,,,,,18-29,18-29,18-44,18-29,25-29,18-64,,,,College graduate,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Democrat,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409793.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1163809299469,Barack Obama,Male,Black,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4410868.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1163809299469,Barack Obama,Male,Hispanic/Latino,50-59,Democrat,Liberal,"$15,000-$29,999",Did not complete high school,Yes,Strongly disapprove,Yes,Energy policy,Very worried,In the last three days,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409412.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1163809299469,Barack Obama,Male,Black,30-39,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4410024.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1163809299469,Barack Obama,Male,Black,50-59,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Health care,Omit,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Omit,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409511.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1334216594696,Barack Obama,Female,Black,40-44,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4411169.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1334216594696,Barack Obama,Female,Black,50-59,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,Health care,Not at all worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4410772.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1334216594696,Barack Obama,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
4409913.0,District of Columbia,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1334216594696,Barack Obama,Female,Black,50-59,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly approve,No,The economy,Somewhat worried,In the last three days,Approve,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,North central,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20002.0
