ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA08,SENVA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4403698.0, Virginia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09743750095367,Barack Obama,Did not vote,Male,Black,65-74,Democrat,,"Under $15,000",Some college or associate degree,,Strongly disapprove,Yes,Take the country in a different direction,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Not at all worried,No,About right,Cares about people like me,The single most important factor,Earlier in October,Only John McCain,Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Rural,Small Cities/Rural,4.0,Southeast,South,Low Density Rural,Rural,Rural,Very downscale
4403040.0, Virginia,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.590144753456116,Barack Obama,Did not vote,Female,Black,50-59,Something else,Moderate,"$75,000-$99,999",Did not complete high school,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Both of them,Strongly disapprove,Omit,Poor,Very worried,No,About right,Can bring about needed change,One of several important factors,Before that,Both of them,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,7.0,East/Richmond,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4426321.0, Virginia,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.665934503078461,Barack Obama,Did not vote,Female,White,45-49,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Both of them,Somewhat approve,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,In the last three days,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,South,Suburb,Urban,Urban Core,Upscale
4426255.0, Virginia,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.665934503078461,Barack Obama,Did not vote,Female,White,45-49,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Both of them,Somewhat approve,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,In the last three days,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,South,Suburb,Urban,Urban Core,Upscale
4409013.0, Virginia,14.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.489956498146057,Barack Obama,Did not vote,Male,White,25-29,Independent,,,High school graduate,No,,No,,,,,,,,Very worried,,,Can bring about needed change,,Sometime last week,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,,All others,Rural,Small Cities/Rural,1.0,East/Richmond,South,Low Density Rural,Rural,Rural,Downscale
4403836.0, Virginia,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03236627578735,John McCain,Did not vote,Male,White,45-49,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,Energy policy,Not so good,Very worried,Yes,Too liberal,Shares my values,A minor factor,Sometime in September,Both of them,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,9.0,West/Shenandoah,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
4402836.0, Virginia,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829305112361908,John McCain,Did not vote,Female,Asian,25-29,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Neither of them,"Yes, for Barack Obama",Neither of them,Somewhat approve,The economy,Poor,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Sometime in September,Both of them,Approve,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,11.0,North,South,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4403911.0, Virginia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22926831245422,,Mark Warner,,Black,60-64,Democrat,Liberal,"$30,000-$49,999",,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,Terrorism,Poor,Not too worried,No,About right,Cares about people like me,Not a factor at all,Omit,Only John McCain,Disapprove,,,,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,,,,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Omit,Omit,Omit,John McCain did,Barack Obama did not,,All others,Rural,Small Cities/Rural,4.0,Southeast,South,Low Density Rural,Rural,Rural,Very downscale
4403044.0, Virginia,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09832370281219,,Mark Warner,Female,White,65-74,Democrat,Moderate,,,,Omit,,Omit,Neither of them,Omit,Only John McCain,Somewhat disapprove,Omit,Not so good,Somewhat worried,,Omit,Omit,Omit,Sometime last week,Neither of them,Omit,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,John McCain does not,Barack Obama does not,Omit,Omit,,,,,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Omit,Omit,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,,All others,Suburbs,Suburbs,9.0,West/Shenandoah,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
4406506.0, Virginia,84.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47448062896729,,Mark Warner,Male,White,18-24,Democrat,Conservative,"$75,000-$99,999",Did not complete high school,,Strongly approve,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for John McCain",Only John McCain,Strongly approve,The economy,Excellent,Not at all worried,,Too conservative,Shares my values,One of several important factors,In the last three days,Neither of them,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,East/Richmond,South,High Density Urban,Urban,Urban Core,Upscale
4404745.0, Virginia,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.952923357486725,,Mark Warner,Female,White,45-49,Something else,Moderate,"$30,000-$49,999",Some college or associate degree,,Strongly disapprove,,Take the country in a different direction,Omit,"No, I was not contacted",Omit,Somewhat disapprove,Health care,Poor,Somewhat worried,No,Omit,Can bring about needed change,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Omit,Omit,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,Omit,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,9.0,West/Shenandoah,South,Town,Rural,Rural,Downscale
4403100.0, Virginia,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09832370281219,,Mark Warner,Female,White,65-74,Democrat,,,Some college or associate degree,,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Omit,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Omit,Omit,Before that,Omit,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Omit,Omit,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,White Born-again/Evangelical Christians,Suburbs,Suburbs,9.0,West/Shenandoah,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
4404054.0, Virginia,73.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.574948132038116,Barack Obama,Mark Warner,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,Energy policy,Poor,Somewhat worried,No,,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,East/Richmond,South,Suburb,Urban,Urban Core,Very upscale
4408913.0, Virginia,86.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.68195712566376,Barack Obama,Mark Warner,Male,White,60-64,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Sometime in September,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,West/Shenandoah,South,Suburb,Urban,Urban Core,Very downscale
