ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSHI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVOBAM,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVOBAM2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEHI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4438331.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01674830913544,Barack Obama,Female,Asian,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Somewhat worried,Yes,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4439592.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.881353914737701,John McCain,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Somewhat unfavorable,Terrorism,Very worried,No,Has the right experience,The single most important factor,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4439591.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.881353914737701,John McCain,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Somewhat unfavorable,Terrorism,Very worried,No,Has the right experience,The single most important factor,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4439374.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.926672279834747,John McCain,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,,Somewhat disapprove,,Strongly unfavorable,Energy policy,Not too worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4438239.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04254162311554,John McCain,Female,Hispanic/Latino,65-74,Independent,Moderate,"$200,000 or more",Postgraduate study,Yes,Omit,,Somewhat favorable,Terrorism,Very worried,No,Can bring about needed change,One of several important factors,Sometime in September,Omit,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,Favorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Asian,,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4439229.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.881353914737701,John McCain,Female,Hispanic/Latino,45-49,Republican,Conservative,"$200,000 or more",College graduate,Yes,Somewhat disapprove,Yes,Strongly unfavorable,The economy,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Unfavorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4439091.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.861584961414337,John McCain,Male,White,25-29,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Strongly favorable,The war in Iraq,Somewhat worried,Yes,Can bring about needed change,One of several important factors,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4438895.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.881353914737701,John McCain,Female,Asian,45-49,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,No,Strongly unfavorable,The war in Iraq,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,Unfavorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4438745.0,Hawaii,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.926672279834747,John McCain,Male,Other,50-59,Something else,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Somewhat unfavorable,The economy,Not too worried,No,Has the right experience,A minor factor,In the last three days,Approve,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Unfavorable,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Native Hawaiian,All others,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
4438551.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1117832660675,Barack Obama,Female,Asian,40-44,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Somewhat favorable,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Approve,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96744.0
4438371.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1117832660675,Barack Obama,Female,Asian,50-59,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,No,Somewhat disapprove,No,Somewhat favorable,The economy,Very worried,No,Shares my values,One of several important factors,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96744.0
4438429.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1117832660675,Barack Obama,Female,Other,30-39,Independent,Liberal,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,Strongly favorable,The war in Iraq,Somewhat worried,No,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96744.0
4438300.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1117832660675,Barack Obama,Female,Asian,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,Strongly favorable,The economy,Somewhat worried,No,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96744.0
4439039.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.38273537158966,Barack Obama,Male,White,65-74,Republican,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,The war in Iraq,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96744.0
4438981.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.31511342525482,Barack Obama,Female,Asian,65-74,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,Favorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Honolulu Couty,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96744.0
