ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMT08,SENMT08,GOVMT08,HSEMT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,CANDVIS,PRES2WAY,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,CANDVISA,CANDVISB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4390060.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.80715847015381,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,Omit,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59405.0
4390058.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.68081134557724,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,60-64,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,A minor factor,Barack Obama,No,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Urban West,West,Low Density Rural,Rural,Rural,Downscale,59701.0
4390052.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.94252395629883,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,75 or over,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Not a factor at all,Barack Obama,No,The economy,Somewhat worried,Cares about people like me,A minor factor,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Very upscale,59803.0
4390042.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.91522079706192,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,A minor factor,Barack Obama,No,The war in Iraq,Very worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Urban West,West,Town,Rural,Rural,Very upscale,59601.0
4390037.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.34040567278862,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,Omit,Very worried,Omit,Not a factor at all,Omit,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Omit,Omit,Omit,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,High Density Urban,Urban,Urban Core,Downscale,59801.0
4390026.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.66712045669556,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,Health care,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Urban West,West,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,59463.0
4390025.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.3728312253952,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Did not complete high school,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,Health care,Very worried,Cares about people like me,The single most important factor,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59405.0
4390023.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.66712045669556,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,One of several important factors,Barack Obama,No,The economy,Very worried,Can bring about needed change,One of several important factors,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59405.0
4390022.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.80715847015381,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,One of several important factors,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Urban West,West,Town,Rural,Rural,Very upscale,59601.0
4390020.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.86369943618774,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,60-64,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,No,Not a factor at all,Barack Obama,No,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,High Density Urban,Urban,Urban Core,Downscale,59801.0
4390013.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.3728312253952,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,The economy,Somewhat worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59405.0
4390008.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.68081134557724,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,60-64,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Urban West,West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
4390003.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.91522079706192,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Urban West,West,Town,Rural,Rural,Very upscale,59601.0
4390000.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.71240103244781,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,65-74,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,Energy policy,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Urban West,West,Town,Rural,Rural,Very upscale,59601.0
