ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY08,SENKY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BAILOUT,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BAILOUT2,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4448861.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.812904298305511,John McCain,Bruce Lunsford,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Somewhat oppose,Yes,Hillary Clinton,Energy policy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4448479.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.941740930080414,John McCain,Bruce Lunsford,Male,White,25-29,Democrat,,,College graduate,No,,,Yes,,,,Very worried,,Has the right experience,,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,College graduate,More than High school graduate,White college degree,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4403807.0,Kentucky,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.812904298305511,John McCain,Bruce Lunsford,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Strongly support,Yes,Hillary Clinton,Terrorism,Poor,Very worried,No,Shares my values,The single most important factor,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4426954.0,Kentucky,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.812904298305511,John McCain,Bruce Lunsford,Female,White,18-24,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Somewhat oppose,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,Yes,Can bring about needed change,One of several important factors,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4403588.0,Kentucky,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892680883407593,John McCain,Bruce Lunsford,Male,Other,50-59,Something else,,"Under $15,000",Did not complete high school,No,Strongly disapprove,Strongly oppose,No,Did not care who won,Energy policy,Poor,Not too worried,No,Can bring about needed change,Not a factor at all,In the last three days,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Oppose,No college degree,High school graduate or less,Non white no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4403413.0,Kentucky,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.770556032657623,John McCain,Bruce Lunsford,Female,White,45-49,Republican,Liberal,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,Somewhat oppose,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4448421.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.770556032657623,John McCain,Bruce Lunsford,Female,White,50-59,Republican,,,High school graduate,No,,,Yes,,,,Very worried,,Can bring about needed change,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,No college degree,High school graduate or less,White no college degree,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4449155.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.941740930080414,John McCain,Bruce Lunsford,Male,White,25-29,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Somewhat support,Yes,Hillary Clinton,Terrorism,Not so good,Omit,No,Cares about people like me,The single most important factor,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4403980.0,Kentucky,100.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.702367782592773,Other,Bruce Lunsford,Female,White,65-74,Democrat,,,Did not complete high school,,,,No,,,,Very worried,,Cares about people like me,,Sometime in September,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,No college degree,High school graduate or less,White no college degree,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4448632.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.981479346752167,Barack Obama,Mitch McConnell,Female,White,65-74,Republican,,,High school graduate,No,,,Yes,,,,Very worried,,Can bring about needed change,,Sometime last week,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,No college degree,High school graduate or less,White no college degree,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4449205.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.981479346752167,Barack Obama,Mitch McConnell,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,Somewhat support,Yes,Did not care who won,The economy,Not so good,Somewhat worried,No,Cares about people like me,One of several important factors,Just today,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4425884.0,Kentucky,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.896910011768341,Barack Obama,Mitch McConnell,Female,White,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,Somewhat disapprove,Somewhat oppose,Yes,Hillary Clinton,The economy,Excellent,Somewhat worried,Yes,Has the right experience,One of several important factors,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4448963.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.93466055393219,John McCain,Mitch McConnell,Female,White,18-24,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Somewhat support,Yes,Hillary Clinton,Health care,Not so good,Very worried,Yes,Can bring about needed change,One of several important factors,In the last three days,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4448772.0,Kentucky,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.93466055393219,John McCain,Mitch McConnell,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Strongly support,No,Hillary Clinton,The war in Iraq,Poor,Very worried,No,Has the right experience,The single most important factor,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
4404183.0,Kentucky,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.93466055393219,John McCain,Mitch McConnell,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Somewhat support,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,40769.0
