ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH08,SENNH08,GOVNH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ATTEND,BUSHMCCAIN,EXPER08,UNFAIRNH,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND2,ATTREL,UNFAIRSHAH,UNFAIRSUNU,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4416343.0,New Hampshire,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.6434645652771,John McCain,John Sununu,John Lynch,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,,Somewhat disapprove,Never,Take the country in a different direction,Only Barack Obama,Both of them,Another candidate,Neither of them,Somewhat disapprove,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Protestant,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,South,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3084.0
4417451.0,New Hampshire,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.656689584255219,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,45-49,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,Once a week,Continue George W. Bush's policies,Both of them,Only Jeanne Shaheen,Another candidate,Only Barack Obama,Strongly disapprove,Health care,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,Protestant/Attend weekly,Jeanne Shaheen did,John Sununu did not,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,South,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3084.0
4416799.0,New Hampshire,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.579699397087097,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Once a week,Continue George W. Bush's policies,Both of them,Only John Sununu,Hillary Clinton,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,Protestant/Attend weekly,Jeanne Shaheen did not,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,South,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3084.0
4417771.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.387391537427902,Barack Obama,Jeanne Shaheen,John Lynch,Male,Other,60-64,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,More than once a week,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,More than once a week/Once a week,All others,Jeanne Shaheen did not,John Sununu did,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,American Indian,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4419337.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.286157935857773,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Never,Take the country in a different direction,Both of them,Both of them,Another candidate,Both of them,Strongly disapprove,Health care,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,None,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,Yes,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4418286.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.286157935857773,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,45-49,Something else,,,College graduate,No,Omit,Never,Omit,Only Barack Obama,Only Jeanne Shaheen,Barack Obama,Only Barack Obama,Omit,Energy policy,Omit,Somewhat worried,No,Omit,Omit,Omit,,Before that,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Never,All others,Jeanne Shaheen did,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,,,,,John McCain is not,Barack Obama is,Omit,Omit,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Omit,Omit,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4418153.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.341973811388016,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,65-74,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Never,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4417686.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.367256939411163,Barack Obama,Jeanne Shaheen,John Lynch,,White,75 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,,Strongly disapprove,Never,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,,,,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Never,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4419338.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.286157935857773,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Never,Take the country in a different direction,Both of them,Both of them,Another candidate,Both of them,Strongly disapprove,Health care,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,None,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,Yes,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4418543.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.324162721633911,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,A few times a year,Take the country in a different direction,Only Barack Obama,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4419144.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.286157935857773,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Hillary Clinton,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,One of several important factors,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4419011.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.341973811388016,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
4416893.0,New Hampshire,108.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.229671254754066,Barack Obama,John Sununu,John Lynch,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,A few times a year,Take the country in a different direction,Both of them,Both of them,Another candidate,Both of them,Somewhat approve,The economy,Not so good,Very worried,No,About right,Can bring about needed change,One of several important factors,Catholic,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Rural,Small Cities/Rural,2.0,South,East,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0
