ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVT08,GOVVT08,HSEVT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4413468.0, Vermont,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04741454124451,Barack Obama,Gaye Symington,Peter Welch,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4413398.0, Vermont,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08353233337402,Barack Obama,Gaye Symington,Peter Welch,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Health care,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4413070.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03024387359619,Barack Obama,Gaye Symington,Peter Welch,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,The economy,Somewhat worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4413383.0, Vermont,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04741454124451,Barack Obama,Gaye Symington,Peter Welch,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4408698.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.596580803394318,Barack Obama,Gaye Symington,Peter Welch,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Did not complete high school,No,Strongly disapprove,Omit,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4413320.0, Vermont,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1159303188324,Barack Obama,Gaye Symington,Peter Welch,Female,White,45-49,Democrat,Liberal,"$200,000 or more",College graduate,No,Strongly disapprove,Energy policy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Green Mountains,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
4413301.0, Vermont,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11696755886078,Barack Obama,Gaye Symington,Peter Welch,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4415605.0, Vermont,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.724571049213409,Barack Obama,Gaye Symington,Peter Welch,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,The war in Iraq,Somewhat worried,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4413245.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.23907744884491,Barack Obama,Gaye Symington,Peter Welch,Female,White,18-24,Democrat,,,High school graduate,No,,,Very worried,,Before that,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4413206.0, Vermont,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10427343845367,Barack Obama,Gaye Symington,Peter Welch,Female,,25-29,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,The economy,Very worried,None,Sometime in September,Disapprove,,,,,18-29,18-29,18-44,18-29,25-29,18-64,,,,College graduate,More than High school graduate,,100k or more,50k or more,100 thousand or more,,Worried,Independent/Something else,,,,,None,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4415510.0, Vermont,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.602452158927917,Barack Obama,Gaye Symington,Peter Welch,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Jewish,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4413163.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09865653514862,Barack Obama,Gaye Symington,Peter Welch,Male,White,50-59,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4415087.0, Vermont,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.40542411804199,Barack Obama,Gaye Symington,Peter Welch,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Very worried,Something else,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
4413132.0, Vermont,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22319710254669,Barack Obama,Gaye Symington,Peter Welch,Female,White,60-64,,,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,,,,,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4413047.0, Vermont,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04741454124451,Barack Obama,Gaye Symington,Peter Welch,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4419997.0, Vermont,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27393794059753,Barack Obama,Gaye Symington,Peter Welch,Male,White,65-74,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Energy policy,Somewhat worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5740.0
4412980.0, Vermont,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1159303188324,Barack Obama,Gaye Symington,Peter Welch,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,None,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Suburbs,Suburbs,1.0,Green Mountains,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
4419904.0, Vermont,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27393794059753,Barack Obama,Gaye Symington,Peter Welch,Male,White,75 or over,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5740.0
