ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESWY04,HOUWY04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVCHEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1489069.0,Wyoming,26.0,State,1.0,Call 1,1.65317332744598,Bush,Other,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Worse today,Mormon/LDS,No,Just today,Against his opponent,Somewhat approve,Omit,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,White,North,Rural,Small cities and Rural,1.0,83110.0
1538602.0,Wyoming,14.0,State,1.0,Call 3,0.344524592161179,Bush,Cubin,Female,White,45-49,Republican,Liberal,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Strongly approve,Unfavorable,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1490068.0,Wyoming,41.0,State,1.0,Call 1,0.952076017856598,Bush,Ladd,Male,White,18-24,Republican,Liberal,"$150,000-$199,999",Better today,None,No,During the last month,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1491170.0,Wyoming,25.0,State,1.0,Call 1,1.06419825553894,Bush,Cubin,Female,Hispanic/Latino,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Omit,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1515435.0,Wyoming,26.0,State,1.0,Call 2,0.874835848808289,Bush,Ladd,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1495138.0,Wyoming,14.0,State,1.0,Call 1,0.344524592161179,Bush,Cubin,Female,Hispanic/Latino,45-49,Republican,Moderate,"Under $15,000",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82240.0
1513226.0,Wyoming,37.0,State,1.0,Call 2,0.886831820011139,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1516534.0,Wyoming,14.0,State,1.0,Call 2,0.445813655853271,Kerry,Ladd,Male,White,65-74,Democrat,Moderate,,Worse today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Unfavorable,White male,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1539359.0,Wyoming,14.0,State,1.0,Call 3,0.344524592161179,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,During the last month,Against his opponent,Somewhat approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1535582.0,Wyoming,41.0,State,1.0,Call 3,0.995359003543854,Bush,Cubin,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1536384.0,Wyoming,29.0,State,1.0,Call 3,1.14141809940338,Bush,Cubin,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1488954.0,Wyoming,20.0,State,1.0,Call 1,1.13807797431946,Bush,Cubin,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1536677.0,Wyoming,20.0,State,1.0,Call 3,0.980835318565369,Bush,Ladd,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1515424.0,Wyoming,14.0,State,1.0,Call 2,0.33682781457901,Kerry,Ladd,Female,White,40-44,Democrat,,"$75,000-$99,999",Worse today,Catholic,No,Sometime last week,For your candidate,Omit,Omit,Omit,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Omit,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Omit,White,North,Rural,Small cities and Rural,1.0,82240.0
1492260.0,Wyoming,25.0,State,1.0,Call 1,1.06732153892517,Bush,Cubin,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1536379.0,Wyoming,47.0,State,1.0,Call 3,1.07800602912903,Bush,Cubin,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1514318.0,Wyoming,20.0,State,1.0,Call 2,1.08507764339447,Kerry,Ladd,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1488707.0,Wyoming,20.0,State,1.0,Call 1,1.23163259029388,Bush,Ladd,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1514315.0,Wyoming,37.0,State,1.0,Call 2,0.886831820011139,Bush,Cubin,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1493357.0,Wyoming,49.0,State,1.0,Call 1,2.94428610801697,Bush,Cubin,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Worse today,Other Christian,No,During the last month,Against his opponent,Somewhat approve,Somewhat disapprove,Unfavorable,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,83001.0
1495560.0,Wyoming,42.0,State,1.0,Call 1,1.06516826152802,Bush,Ladd,Female,White,65-74,Republican,Liberal,"Under $15,000",About the same,Protestant,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1487837.0,Wyoming,29.0,State,1.0,Call 1,2.45200157165527,Bush,Other,Female,White,50-59,Independent,Moderate,"Under $15,000",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1490041.0,Wyoming,26.0,State,1.0,Call 1,1.24282586574554,Bush,Cubin,Male,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1512227.0,Wyoming,7.0,State,1.0,Call 2,1.07782924175262,Kerry,Ladd,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82732.0
1491140.0,Wyoming,7.0,State,1.0,Call 1,0.877964973449707,Bush,Cubin,Male,White,50-59,Republican,Moderate,,About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1533053.0,Wyoming,9.0,State,1.0,Call 3,1.55839860439301,Kerry,Ladd,Male,White,60-64,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Unfavorable,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,82301.0
1487826.0,Wyoming,26.0,State,1.0,Call 1,0.938998401165009,Bush,Cubin,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
