ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESIA04,SENIA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECIA,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1468102.0,Iowa,,National,4.0,,Complete,Phone survey,2.37815284729004,Bush,Grassley,Female,White,65-74,Republican,Moderate,,"$50,000-$74,999",,,,,High school graduate,Yes,,,,,,,,Only George W. Bush,Only George W. Bush,,Better today,,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",,,,,,,,No degree,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,,52060.0
1468103.0,Iowa,,National,4.0,,Complete,Phone survey,1.58489370346069,Kerry,Small,Male,White,60-64,Independent,Moderate,,"$50,000-$74,999",,,,,Some college/associate degree,Yes,,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,,,No degree,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Central,"City: 10,000 to 49,999",Small cities and Rural,,50036.0
1468104.0,Iowa,,National,4.0,,Complete,Phone survey,1.4078893661499,Kerry,Grassley,Female,White,75 or over,Democrat,Moderate,,,,,,,High school graduate,Yes,,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,White female,60 or over,65 or over,65 or over,Democrat,,,,,,,,,,No degree,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,Central,Suburbs,Suburbs,,50063.0
1468105.0,Iowa,,National,4.0,,Complete,Phone survey,2.37815284729004,Bush,Grassley,Female,White,75 or over,Republican,,,,,,,,Some college/associate degree,Yes,,,,,,,,Only George W. Bush,Only George W. Bush,,About the same,,White female,60 or over,65 or over,65 or over,Republican,,,,,,,,,,No degree,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",,52403.0
1468106.0,Iowa,,National,4.0,,Complete,Phone survey,1.11267852783203,Kerry,Small,Female,White,75 or over,Democrat,Conservative,,,,,,,High school graduate,Yes,,,,,,,,Both of them,Only John Kerry,,Worse today,,White female,60 or over,65 or over,65 or over,Democrat,,,,,,,,,,No degree,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",,50701.0
1468107.0,Iowa,,National,4.0,,Complete,Phone survey,1.58529424667358,Bush,Grassley,Female,White,60-64,Republican,Moderate,,"$200,000 or more",,,,,College graduate,No,,,,,,,,Omit,Omit,,Worse today,,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,,,College graduate,,,,,,Omit,Omit,Omit,Omit,All others,White,East,Suburbs,Suburbs,,52228.0
1468108.0,Iowa,,National,4.0,,Complete,Phone survey,2.81705689430237,Bush,Grassley,Female,White,50-59,Republican,Conservative,,"$50,000-$74,999",,,,,High school graduate,Yes,,,,,,,,Only George W. Bush,Only George W. Bush,,Worse today,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,,,No degree,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,West,"City: 50,000 to 500,000","City over 50,000",,51501.0
1468109.0,Iowa,,National,4.0,,Complete,Phone survey,0.703944683074951,Kerry,Grassley,Female,White,75 or over,Democrat,Conservative,,"Under $15,000",,,,,High school graduate,No,,,,,,,,Omit,Only John Kerry,,Worse today,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,,,,,,No degree,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,All others,White,East,Rural,Small cities and Rural,,52146.0
1468110.0,Iowa,,National,4.0,,Complete,Phone survey,0.556339263916016,Kerry,Small,Female,White,75 or over,Democrat,Conservative,,,,,,,Did not complete high school,No,,,,,,,,Neither of them,Only John Kerry,,About the same,,White female,60 or over,65 or over,65 or over,Democrat,,,,,,,,,,No degree,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",,50315.0
1468111.0,Iowa,,National,4.0,,Complete,Phone survey,2.31516170501709,Kerry,Small,Female,White,30-39,Democrat,Liberal,,"$75,000-$99,999",,,,,College graduate,Yes,,,,,,,,Only John Kerry,Only John Kerry,,About the same,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,,,College graduate,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",,52001.0
1468112.0,Iowa,,National,4.0,,Complete,Phone survey,0.572544455528259,Nader,Grassley,Female,Hispanic/Latino,40-44,Independent,Conservative,,,,,,,Postgraduate study,Yes,,,,,,,,Only George W. Bush,Only George W. Bush,,Worse today,,Non-white female,30-44,40-49,18-64,Independent,,,,,,,,,,College graduate,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,Hispanic/Latino,East,Suburbs,Suburbs,,52213.0
1468113.0,Iowa,,National,4.0,,Complete,Phone survey,1.7844489812851,Kerry,Small,Male,White,40-44,Democrat,Moderate,,"Under $15,000",,,,,High school graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,About the same,,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,No degree,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,West,"City: 10,000 to 49,999",Small cities and Rural,,50401.0
1468114.0,Iowa,,National,4.0,,Complete,Phone survey,1.44585812091827,Kerry,Small,Female,White,25-29,Democrat,Liberal,,"Under $15,000",,,,,College graduate,No,,,,,,,,Only George W. Bush,Only John Kerry,,Worse today,,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,College graduate,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,All others,White,East,"City: 50,000 to 500,000","City over 50,000",,52001.0
1469509.0,Iowa,,State,1.0,,Complete,Phone survey,1.20951855182648,Kerry,Grassley,Female,White,65-74,Democrat,Liberal,No,"Under $15,000",Worse today,Protestant,More than once a week,Yes,High school graduate,No,,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,About the same,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",,50317.0
1469510.0,Iowa,,State,1.0,,Complete,Phone survey,2.81705689430237,Bush,Grassley,Male,White,65-74,Independent,Conservative,Yes,"$30,000-$49,999",About the same,Catholic,Once a week,No,High school graduate,No,,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Better today,Good,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,West,Rural,Small cities and Rural,,51028.0
1469511.0,Iowa,,State,1.0,,Complete,Phone survey,2.77558588981628,Bush,Grassley,Female,White,75 or over,Republican,,No,,About the same,Protestant,Once a week,Yes,High school graduate,Yes,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Omit,Safer from terrorism,Only George W. Bush,Only George W. Bush,Omit,About the same,Good,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,,,Omit,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,,52537.0
1469512.0,Iowa,,State,1.0,,Complete,Phone survey,2.14104270935059,Kerry,Small,Female,White,30-39,Democrat,Liberal,No,"Under $15,000",About the same,None,Never,No,Some college/associate degree,No,,For your candidate,Education,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",,50310.0
1469513.0,Iowa,,State,1.0,,Complete,Phone survey,1.0836968421936,Kerry,Small,Male,White,65-74,Independent,Moderate,No,"$30,000-$49,999",Worse today,Protestant,A few times a month,No,College graduate,Yes,,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,,52157.0
1469514.0,Iowa,,State,1.0,,Complete,Phone survey,1.76321423053741,Bush,Grassley,Female,White,75 or over,Something Else,Conservative,No,"$15,000-$29,999",About the same,Protestant,Once a week,No,Some college/associate degree,No,,For your candidate,Terrorism,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,East,"City: 50,000 to 500,000","City over 50,000",,52246.0
1469515.0,Iowa,,State,1.0,,Complete,Phone survey,2.52818560600281,Kerry,Grassley,Female,White,18-24,Independent,Moderate,Yes,,About the same,None,Never,No,Some college/associate degree,No,,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Both of them,Somewhat well,About the same,Good,White female,18-29,18-24,18-64,Independent,,,None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,White,East,Suburbs,Suburbs,,52302.0
1469516.0,Iowa,,State,1.0,,Complete,Phone survey,1.91180562973022,Kerry,Small,Female,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,Once a week,No,High school graduate,Yes,,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,Central,Rural,Small cities and Rural,,50247.0
1469517.0,Iowa,,State,1.0,,Complete,Phone survey,0.472184389829636,Kerry,Small,Female,White,60-64,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,A few times a month,Yes,College graduate,No,,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither of them,Somewhat badly,Worse today,Poor,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",,50310.0
1469518.0,Iowa,,State,1.0,,Complete,Phone survey,1.53144311904907,Kerry,Did not vote,Female,White,60-64,Democrat,Moderate,No,"Under $15,000",Omit,Protestant,More than once a week,Yes,College graduate,No,,Against his opponent,Health care,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,West,"City: 50,000 to 500,000","City over 50,000",,51108.0
1469519.0,Iowa,,State,1.0,,Complete,Phone survey,1.76321423053741,Bush,Grassley,Female,White,75 or over,Republican,Moderate,No,,About the same,Catholic,More than once a week,Yes,Postgraduate study,No,,For your candidate,Iraq,Cares about people like me,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White female,60 or over,65 or over,65 or over,Republican,,,Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,East,Rural,Small cities and Rural,,52101.0
1469520.0,Iowa,,State,1.0,,Complete,Phone survey,2.16739368438721,Kerry,Small,Male,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Protestant,A few times a month,Yes,Postgraduate study,Yes,,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,,50677.0
1469521.0,Iowa,,State,1.0,,Complete,Phone survey,2.77558588981628,Bush,Grassley,Female,White,65-74,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,A few times a month,Yes,Some college/associate degree,Yes,,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,West,"City: 10,000 to 49,999",Small cities and Rural,,51360.0
