ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESNE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1492985.0,Nebraska,54.0,National,4.0,Call 1,1.27966618537903,Bush,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",,,,No,Before that,,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1538211.0,Nebraska,22.0,State,1.0,Call 3,0.377503365278244,Kerry,Male,White,25-29,Independent,Liberal,"$30,000-$49,999",About the same,Catholic,No,No,Sometime last week,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513975.0,Nebraska,22.0,State,1.0,Call 2,0.54006952047348,Bush,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1513968.0,Nebraska,55.0,State,1.0,Call 2,2.67508769035339,Kerry,Male,White,65-74,Democrat,Liberal,"$50,000-$74,999",Better today,Protestant,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1488304.0,Nebraska,24.0,State,1.0,Call 1,0.960279941558838,Bush,Female,White,60-64,Republican,Moderate,"Under $15,000",About the same,Catholic,,,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1537292.0,Nebraska,39.0,State,1.0,Call 3,1.04885256290436,Kerry,Female,White,18-24,Democrat,Liberal,"$15,000-$29,999",Worse today,None,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1488293.0,Nebraska,28.0,State,1.0,Call 1,0.881939232349396,Bush,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1485957.0,Nebraska,56.0,State,1.0,Call 1,1.93945813179016,Bush,Male,White,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1488289.0,Nebraska,41.0,State,1.0,Call 1,1.06121289730072,Bush,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1513951.0,Nebraska,60.0,National,3.0,Call 2,1.13941919803619,Bush,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",,Protestant,No,No,,For your candidate,,,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1537277.0,Nebraska,30.0,State,1.0,Call 3,1.0397287607193,Bush,Male,White,30-39,Republican,Liberal,"$50,000-$74,999",Better today,Other Christian,No,No,Before that,Against his opponent,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1535916.0,Nebraska,50.0,State,1.0,Call 3,0.597304582595825,Kerry,Female,White,30-39,Democrat,,,Better today,,No,No,In the last three days,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Democrat,,,,,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1537274.0,Nebraska,16.0,State,1.0,Call 3,0.61519068479538,Kerry,Male,White,25-29,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1513938.0,Nebraska,24.0,State,1.0,Call 2,0.960279941558838,Bush,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1537267.0,Nebraska,39.0,State,1.0,Call 3,0.748513877391815,Bush,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1488273.0,Nebraska,22.0,State,1.0,Call 1,0.375404387712479,Kerry,Female,White,65-74,Democrat,Moderate,,Worse today,Catholic,No,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1486135.0,Nebraska,56.0,State,1.0,Call 1,1.80675768852234,Bush,Female,White,45-49,Republican,Conservative,,About the same,Other Christian,,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1485936.0,Nebraska,30.0,State,1.0,Call 1,1.05040204524994,Bush,Female,White,65-74,Republican,Moderate,"Under $15,000",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1485934.0,Nebraska,50.0,State,1.0,Call 1,0.651378333568573,Kerry,Male,White,18-24,Independent,Moderate,"Under $15,000",About the same,Other Christian,No,No,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1490599.0,Nebraska,54.0,National,2.0,Call 1,1.31108713150024,Kerry,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,Yes,No,Before that,,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1513928.0,Nebraska,48.0,State,1.0,Call 2,0.903378844261169,Bush,Female,White,40-44,Republican,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1513927.0,Nebraska,25.0,State,1.0,Call 2,0.868123829364777,Bush,Female,White,30-39,Democrat,Conservative,"$75,000-$99,999",Worse today,Catholic,No,No,Before that,Against his opponent,Somewhat approve,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1538159.0,Nebraska,22.0,State,1.0,Call 3,0.346165150403976,Kerry,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1488261.0,Nebraska,25.0,State,1.0,Call 1,0.641174674034119,Kerry,Male,White,50-59,Democrat,Moderate,"$150,000-$199,999",About the same,Catholic,No,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat approve,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1534918.0,Nebraska,55.0,State,1.0,Call 3,2.04730010032654,Bush,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1513910.0,Nebraska,28.0,State,1.0,Call 2,0.651378333568573,Kerry,Male,White,18-24,Democrat,Liberal,"$100,000-$149,999",Better today,Other Christian,No,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1488246.0,Nebraska,48.0,State,1.0,Call 1,1.45052111148834,Kerry,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,No,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1537236.0,Nebraska,16.0,State,1.0,Call 3,0.61519068479538,Kerry,Male,White,25-29,Independent,Liberal,"Under $15,000",About the same,None,No,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
