ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESMS04,AMEND1MS,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481297.0,Mississippi,70.0,State,1.0,Call 1,0.861480951309204,Bush,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1481296.0,Mississippi,36.0,State,1.0,Call 1,0.69219434261322,Kerry,Yes,Female,Black,18-24,Democrat,Conservative,"$30,000-$49,999",About the same,Something else,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1525862.0,Mississippi,111.0,State,1.0,Call 3,1.33978927135468,Kerry,Yes,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Northeast,Rural,Small cities and Rural,1.0,38663.0
1506954.0,Mississippi,28.0,National,1.0,Call 2,1.01515030860901,Bush,Yes,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1506511.0,Mississippi,19.0,State,1.0,Call 2,0.413354009389877,Kerry,No,Male,Black,25-29,Democrat,Liberal,"Under $15,000",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,4.0,39401.0
1509283.0,Mississippi,28.0,National,4.0,Call 2,1.06418228149414,Bush,Yes,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",,,,Before that,,,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1481282.0,Mississippi,91.0,State,1.0,Call 1,1.04371726512909,Bush,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1483612.0,Mississippi,19.0,State,1.0,Call 1,0.497814118862152,Bush,Yes,Male,White,50-59,Independent,Conservative,"$15,000-$29,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1506938.0,Mississippi,5.0,State,1.0,Call 2,0.647607743740082,Kerry,No,Male,White,50-59,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Northeast,Rural,Small cities and Rural,1.0,38915.0
1506937.0,Mississippi,70.0,State,1.0,Call 2,0.544812858104706,Kerry,No,Male,White,30-39,Something Else,Liberal,,Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,,,Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1509263.0,Mississippi,53.0,State,1.0,Call 2,0.8313809633255,Kerry,Did not vote,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1506928.0,Mississippi,19.0,State,1.0,Call 2,0.28593647480011,Nader,No,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1506925.0,Mississippi,80.0,State,1.0,Call 2,0.877147436141968,Kerry,Yes,Male,Black,45-49,Democrat,Moderate,"$150,000-$199,999",About the same,Something else,Yes,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1481257.0,Mississippi,53.0,State,1.0,Call 1,0.95216315984726,Bush,Yes,Female,White,40-44,Republican,,,About the same,Protestant,,Before that,For your candidate,Somewhat disapprove,Strongly approve,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1525582.0,Mississippi,111.0,State,1.0,Call 3,1.64464545249939,Bush,Yes,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38663.0
1509248.0,Mississippi,9.0,State,1.0,Call 1,1.90950167179108,Kerry,Yes,Female,Black,18-24,Democrat,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Rural,Small cities and Rural,4.0,39330.0
1527000.0,Mississippi,109.0,State,1.0,Call 3,1.00506103038788,Bush,Yes,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1481585.0,Mississippi,80.0,State,1.0,Call 1,0.98884904384613,Kerry,Yes,Female,Black,25-29,Democrat,Moderate,"$75,000-$99,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1511572.0,Mississippi,91.0,State,1.0,Call 2,1.04371726512909,Bush,Yes,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1481234.0,Mississippi,70.0,State,1.0,Call 1,1.05114710330963,Bush,No,Female,White,65-74,Independent,,,Omit,,,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1483564.0,Mississippi,102.0,State,1.0,Call 1,0.730078279972076,Kerry,No,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1481229.0,Mississippi,19.0,State,1.0,Call 1,0.511330008506775,Bush,Yes,Male,White,,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,,,,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1481227.0,Mississippi,91.0,State,1.0,Call 1,1.04371726512909,Bush,Yes,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1481225.0,Mississippi,36.0,State,1.0,Call 1,0.920588076114655,Kerry,Yes,Male,Black,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Something else,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1483555.0,Mississippi,109.0,State,1.0,Call 1,1.00506103038788,Bush,Yes,Female,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1509216.0,Mississippi,109.0,State,1.0,Call 2,1.43747901916504,Bush,Yes,Male,White,65-74,Republican,Conservative,,About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1509213.0,Mississippi,9.0,State,1.0,Call 1,1.69380187988281,Kerry,Yes,Male,Black,40-44,Democrat,Liberal,"$15,000-$29,999",Better today,Protestant,Yes,In the last three days,Against his opponent,Strongly approve,Somewhat approve,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,Southeast,Rural,Small cities and Rural,4.0,39330.0
