ID,STANUM,QTYPE,VERSION,TELEPOLL,WGT,PRESOR04,SENOR04,MEAS33OR,MEAS36OR,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,LATINO,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECOR,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,ZIPCODE
1465145.0,Oregon,State,1.0,Phone survey,1.07145798206329,Kerry,Wyden,No,No,Male,White,40-44,Independent,Liberal,No,"$75,000-$99,999",Better today,None,No,College graduate,No one is,Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Poor,Very confident,Protecting the environment,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 10,000 to 49,999",Small cities and Rural,97355.0
1465146.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,Yes,Yes,Female,Hispanic/Latino,30-39,Independent,Liberal,No,"Under $15,000",Better today,Protestant,Yes,Some college/associate degree,No one is,No,,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Neither of them,Only John Kerry,Omit,Good,Very confident,Keeping jobs in your state,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Omit,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,Northwest Pacific Coast,,,
1465147.0,Oregon,State,1.0,Phone survey,1.36564385890961,Bush,King,No,Yes,Male,Asian,75 or over,Independent,Moderate,No,"$15,000-$29,999",About the same,Protestant,Yes,High school graduate,"Yes, I am",Yes,No,Against his opponent,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Omit,Not very confident,Omit,Non-white male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,Asian,Multnomah county,"City over 500,000","City over 50,000",97236.0
1465148.0,Oregon,State,1.0,Phone survey,0.881116330623627,Bush,Wyden,No,Yes,Male,White,65-74,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,No,Some college/associate degree,No one is,Yes,No,Omit,Iraq,Has clear stands on the issues,Somewhat approve,Strongly approve,Omit,Only George W. Bush,Both of them,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97213.0
1465149.0,Oregon,State,1.0,Phone survey,1.38006806373596,Kerry,Wyden,Yes,No,Female,White,40-44,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,No,College graduate,No one is,Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Multnomah county,Suburbs,Suburbs,97024.0
1465150.0,Oregon,State,1.0,Phone survey,0.95435506105423,Bush,Wyden,No,Yes,Male,White,30-39,Republican,Moderate,No,"$15,000-$29,999",About the same,Mormon/LDS,No,College graduate,No one is,Yes,No,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 10,000 to 49,999",Small cities and Rural,97330.0
1465151.0,Oregon,State,1.0,Phone survey,1.89141464233398,Bush,King,No,Yes,Male,White,18-24,Republican,Conservative,No,"$50,000-$74,999",Better today,None,No,Some college/associate degree,No one is,No,No,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Somewhat confident,Keeping jobs in your state,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97006.0
1465152.0,Oregon,State,1.0,Phone survey,1.38006806373596,Kerry,Wyden,Yes,No,Female,White,60-64,Independent,Liberal,No,"$30,000-$49,999",Worse today,Protestant,Yes,Some college/associate degree,"Yes, someone else is",Yes,No,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Very confident,Protecting the environment,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Multnomah county,"City over 500,000","City over 50,000",97203.0
1465153.0,Oregon,State,1.0,Phone survey,1.00633931159973,Kerry,Wyden,No,No,Male,White,65-74,Democrat,Liberal,No,"$75,000-$99,999",Better today,Protestant,No,Postgraduate study,No one is,Yes,No,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Not so good,Somewhat confident,Protecting the environment,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97405.0
1465154.0,Oregon,State,1.0,Phone survey,1.37225639820099,Kerry,Wyden,No,No,Female,White,75 or over,Democrat,Liberal,No,,About the same,Catholic,No,Postgraduate study,No one is,Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Both of them,Only John Kerry,Very badly,Not so good,Somewhat confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Multnomah county,"City over 500,000","City over 50,000",97230.0
1465155.0,Oregon,State,1.0,Phone survey,0.625371515750885,Bush,,No,Yes,Female,White,25-29,Independent,Moderate,No,"$15,000-$29,999",Better today,None,No,High school graduate,No one is,Yes,No,Against his opponent,Taxes,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Not very confident,Keeping jobs in your state,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest Pacific Coast,,,
1465156.0,Oregon,State,1.0,Phone survey,0.659488379955292,Kerry,Wyden,Yes,No,Male,White,75 or over,Democrat,Liberal,No,"$15,000-$29,999",About the same,Jewish,No,College graduate,No one is,Yes,No,Omit,Health care,Is a strong leader,Omit,Omit,Less safe from terrorism,Omit,Omit,Very badly,Not so good,Omit,Omit,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,All others,College graduate,Omit,Omit,Somewhat/Very badly,Omit,Omit,Omit,Omit,Omit,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97209.0
1465157.0,Oregon,State,1.0,Phone survey,1.25084269046783,Bush,Wyden,Yes,Yes,Male,White,60-64,Independent,Conservative,No,"$75,000-$99,999",Better today,Catholic,Yes,College graduate,No one is,Yes,No,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Very confident,Keeping jobs in your state,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Multnomah county,Rural,Small cities and Rural,97367.0
1465158.0,Oregon,State,1.0,Phone survey,1.21988081932068,Kerry,Wyden,No,No,Female,White,18-24,Something Else,Liberal,Yes,"$100,000-$149,999",Worse today,Protestant,No,Some college/associate degree,"Yes, I am and someone else is",No,No,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Protecting the environment,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97405.0
1465159.0,Oregon,State,1.0,Phone survey,0.433268845081329,Bush,King,,,Female,,,,,,,Omit,,,,,,,For your candidate,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,,,,,,,,,,,,Omit,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,,All others,,Suburbs and capital,Suburbs,Suburbs,97007.0
1465160.0,Oregon,State,1.0,Phone survey,1.04699003696442,Kerry,Wyden,Yes,No,Female,White,65-74,Republican,Moderate,No,"$30,000-$49,999",Worse today,Protestant,No,Some college/associate degree,No one is,Yes,No,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,Protecting the environment,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northwest Pacific Coast,"City: 10,000 to 49,999",Small cities and Rural,97103.0
1465161.0,Oregon,State,1.0,Phone survey,0.914928913116455,Bush,King,No,Yes,Male,White,45-49,Republican,Conservative,No,"$15,000-$29,999",About the same,Protestant,Yes,Some college/associate degree,No one is,No,No,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Somewhat confident,Keeping jobs in your state,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,"City: 50,000 to 500,000","City over 50,000",97701.0
1465162.0,Oregon,State,1.0,Phone survey,0.47350862622261,Bush,Wyden,Yes,Yes,Female,White,60-64,Independent,Moderate,No,"$50,000-$74,999",About the same,Protestant,No,Some college/associate degree,No one is,No,No,For your candidate,Iraq,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,Very confident,Protecting the environment,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97068.0
1465163.0,Oregon,State,1.0,Phone survey,0.724370837211609,Bush,Wyden,Yes,No,Female,Other,18-24,Independent,Moderate,Yes,"$15,000-$29,999",Better today,Protestant,Yes,College graduate,"Yes, I am",No,No,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Not very confident,Keeping jobs in your state,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,Other,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97404.0
