ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESAL04,SENAL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1506620.0,Alabama,51.0,State,1.0,Call 2,0.809466660022736,Kerry,Sowell,Female,Black,50-59,Democrat,Liberal,,Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1508825.0,Alabama,18.0,State,1.0,Call 2,0.545138657093048,Bush,Sowell,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1508824.0,Alabama,38.0,State,1.0,Call 2,1.20059859752655,Bush,Shelby,Male,White,50-59,Republican,Conservative,,About the same,Protestant,,During the last month,Against his opponent,Somewhat approve,Somewhat disapprove,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1507720.0,Alabama,94.0,State,1.0,Call 2,1.08289289474487,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Black belt,Rural,Small cities and Rural,7.0,35470.0
1488727.0,Alabama,44.0,State,1.0,Call 1,1.07231104373932,Kerry,Sowell,Female,White,60-64,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jefferson county,Suburbs,Suburbs,6.0,35172.0
1526468.0,Alabama,51.0,State,1.0,Call 3,0.890032589435577,Kerry,Sowell,Male,Black,18-24,Something Else,Moderate,,About the same,Other Christian,Yes,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Independent,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1482345.0,Alabama,6.0,State,1.0,Call 1,0.707442760467529,Kerry,Sowell,Male,White,50-59,Independent,Liberal,"$15,000-$29,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,4.0,35031.0
1481238.0,Alabama,51.0,State,1.0,Call 1,0.841489493846893,Kerry,Sowell,Female,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1505830.0,Alabama,51.0,State,1.0,Call 2,0.841489493846893,Kerry,Sowell,Female,Black,25-29,Independent,Moderate,"Under $15,000",About the same,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Somewhat approve,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1516531.0,Alabama,28.0,State,1.0,Call 2,0.740013360977173,Kerry,Sowell,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,,No,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,4.0,35962.0
1524250.0,Alabama,99.0,National,1.0,Call 3,0.9862060546875,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,3.0,36078.0
1482335.0,Alabama,94.0,State,1.0,Call 1,1.3338828086853,Kerry,Shelby,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Black belt,Rural,Small cities and Rural,7.0,35470.0
1487643.0,Alabama,32.0,State,1.0,Call 1,1.08289289474487,Bush,Shelby,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,2.0,36092.0
1530009.0,Alabama,38.0,State,1.0,Call 3,0.786012291908264,Kerry,Sowell,Female,White,25-29,Democrat,Moderate,"$75,000-$99,999",About the same,,,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1507701.0,Alabama,51.0,State,1.0,Call 2,1.21523427963257,Bush,Shelby,Female,Black,30-39,Independent,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1525342.0,Alabama,18.0,State,1.0,Call 3,0.627585649490356,Bush,Shelby,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,In the last three days,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1488942.0,Alabama,10.0,National,3.0,Call 1,1.10455071926117,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",,Protestant,Yes,,For your candidate,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1490044.0,Alabama,18.0,State,1.0,Call 1,0.653066039085388,Bush,,Male,White,18-24,Democrat,,,Omit,Mormon/LDS,Yes,Just today,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1490279.0,Alabama,1.0,State,1.0,Call 1,0.705613255500793,Bush,Shelby,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Better today,Other Christian,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Suburbs,Suburbs,1.0,36530.0
1492248.0,Alabama,18.0,State,1.0,Call 1,0.627585649490356,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1507688.0,Alabama,99.0,National,1.0,Call 2,1.05519759654999,Kerry,Sowell,Female,Black,45-49,Democrat,Conservative,"Under $15,000",Worse today,None,No,Before that,,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,North central,Suburbs,Suburbs,3.0,36078.0
1525842.0,Alabama,44.0,State,1.0,Call 3,1.36832880973816,Bush,,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Before that,Against his opponent,Omit,Strongly approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,6.0,35172.0
1481213.0,Alabama,94.0,State,1.0,Call 1,0.721314191818237,Kerry,Sowell,Male,White,40-44,Democrat,Liberal,"$50,000-$74,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Black belt,Rural,Small cities and Rural,7.0,35470.0
1516502.0,Alabama,28.0,State,1.0,Call 2,0.782702624797821,Kerry,Sowell,Male,White,40-44,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,4.0,35962.0
1526434.0,Alabama,51.0,State,1.0,Call 3,0.809466660022736,Kerry,Sowell,Female,Black,50-59,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,Yes,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1528639.0,Alabama,38.0,State,1.0,Call 3,1.20059859752655,Bush,Shelby,Male,White,30-39,,Conservative,"$30,000-$49,999",About the same,,,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,30-44,30-39,18-64,,"Under $50,000","Under $100,000",,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1508191.0,Alabama,18.0,State,1.0,Call 2,0.627585649490356,Bush,Shelby,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1483414.0,Alabama,6.0,State,1.0,Call 1,0.959038496017456,Bush,Sowell,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,4.0,35031.0
