ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1479801.0,District of Columbia,26.0,State,1.0,Call 1,0.463520169258118,Kerry,Female,Black,45-49,Something Else,Liberal,"$50,000-$74,999",About the same,Other Christian,,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1525668.0,District of Columbia,31.0,State,1.0,Call 3,0.840931713581085,Kerry,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1525660.0,District of Columbia,15.0,State,1.0,Call 3,0.929596662521362,Kerry,Female,Black,30-39,Democrat,,"$15,000-$29,999",Worse today,Other Christian,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1525655.0,District of Columbia,22.0,State,1.0,Call 3,1.03482520580292,Kerry,Female,Black,65-74,Democrat,,"$150,000-$199,999",About the same,Catholic,No,Just today,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1476660.0,District of Columbia,15.0,State,1.0,Call 1,1.18813264369965,Kerry,Female,Black,60-64,Democrat,Conservative,,Worse today,None,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,60 or over,50-64,18-64,Democrat,,,None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1502322.0,District of Columbia,38.0,State,1.0,Call 2,1.11903941631317,Kerry,Female,Black,65-74,Democrat,Liberal,"Under $15,000",Better today,Protestant,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1478990.0,District of Columbia,9.0,State,1.0,Call 1,0.82008159160614,Kerry,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$150,000-$199,999",Better today,Catholic,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1527982.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,Catholic,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1476655.0,District of Columbia,23.0,State,1.0,Call 1,1.02855288982391,Kerry,Male,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,Before that,Omit,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1476651.0,District of Columbia,7.0,State,1.0,Call 1,1.490593791008,Kerry,Male,Black,30-39,Something Else,Liberal,"$50,000-$74,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Not too worried,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1525643.0,District of Columbia,9.0,State,1.0,Call 3,0.499005854129791,Nader,Female,Other,60-64,Something Else,Liberal,"$75,000-$99,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Other,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1504644.0,District of Columbia,9.0,State,1.0,Call 2,1.41566407680511,Bush,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Very worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1476644.0,District of Columbia,5.0,State,1.0,Call 1,1.16425967216492,Kerry,Male,Black,60-64,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not too worried,Non-white male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1525636.0,District of Columbia,31.0,State,1.0,Call 3,0.874270021915436,Kerry,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1478975.0,District of Columbia,35.0,State,1.0,Call 1,1.8088344335556,Kerry,Male,Black,30-39,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,No,Just today,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20020.0
1504630.0,District of Columbia,28.0,State,1.0,Call 2,0.909212648868561,Kerry,Female,Black,30-39,Democrat,Conservative,"$15,000-$29,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Omit,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1525626.0,District of Columbia,15.0,State,1.0,Call 3,0.929596662521362,Kerry,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1504257.0,District of Columbia,31.0,State,1.0,Call 2,0.874270021915436,Kerry,Male,Black,45-49,Something Else,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1476630.0,District of Columbia,23.0,State,1.0,Call 1,1.02855288982391,Kerry,Male,Black,30-39,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,,Sometime last week,For your candidate,Somewhat disapprove,Somewhat disapprove,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1502292.0,District of Columbia,17.0,State,1.0,Call 2,0.992008864879608,Bush,Male,Black,25-29,Independent,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,Not too worried,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1502291.0,District of Columbia,38.0,State,1.0,Call 2,0.971411108970642,Kerry,Male,Black,40-44,Democrat,Liberal,"$30,000-$49,999",Better today,Catholic,,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,Somewhat worried,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1504621.0,District of Columbia,31.0,State,1.0,Call 2,1.09325969219208,Kerry,Male,White,25-29,Something Else,Liberal,"$30,000-$49,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1478955.0,District of Columbia,28.0,State,1.0,Call 1,1.16207945346832,Kerry,Female,Black,60-64,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1478954.0,District of Columbia,26.0,State,1.0,Call 1,0.514276444911957,Kerry,Male,Black,50-59,Democrat,Liberal,,Better today,Other Christian,,Just today,For your candidate,Somewhat disapprove,Strongly approve,Very worried,Non-white male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1504616.0,District of Columbia,5.0,State,1.0,Call 2,1.02666616439819,Kerry,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
