ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESHI04,SENHI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEHI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1502842.0,Hawaii,3.0,State,1.0,Call 1,0.630706250667572,Kerry,Inouye,Male,Other,18-24,Something Else,Conservative,"$30,000-$49,999",Better today,Catholic,No,Just today,For your candidate,Strongly approve,Strongly disapprove,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1502889.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,Other,40-44,Democrat,Conservative,"$50,000-$74,999",Worse today,None,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1502923.0,Hawaii,36.0,State,1.0,Call 1,1.21685516834259,Kerry,Inouye,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1502936.0,Hawaii,3.0,State,1.0,Call 1,0.660349607467651,Kerry,Inouye,Male,Other,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1502985.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,White,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503023.0,Hawaii,36.0,State,1.0,Call 1,1.64013266563416,Kerry,Inouye,Female,,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No,Just today,For your candidate,Somewhat approve,Somewhat disapprove,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1503025.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503045.0,Hawaii,12.0,State,1.0,Call 1,1.85045719146729,Bush,Inouye,Male,Asian,40-44,Independent,Liberal,"$200,000 or more",Better today,Something else,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503087.0,Hawaii,23.0,State,1.0,Call 1,2.17700839042664,Bush,Inouye,Male,Asian,45-49,Democrat,Moderate,"$150,000-$199,999",Better today,Other Christian,,Before that,For your candidate,Somewhat approve,Strongly approve,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1503098.0,Hawaii,3.0,State,1.0,Call 1,0.83396577835083,Kerry,Inouye,Female,Other,75 or over,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503103.0,Hawaii,12.0,State,1.0,Call 1,1.11000049114227,Kerry,Inouye,Female,White,40-44,Independent,,"$50,000-$74,999",About the same,Other Christian,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503154.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,Asian,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503163.0,Hawaii,12.0,State,1.0,Call 1,1.18464684486389,Kerry,Inouye,Male,White,50-59,Democrat,Liberal,"$150,000-$199,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503194.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,Other,45-49,Republican,Moderate,"$50,000-$74,999",Worse today,Something else,No,Sometime last week,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503205.0,Hawaii,23.0,State,1.0,Call 1,1.39370214939117,Kerry,Inouye,Male,Asian,30-39,Democrat,Liberal,"$150,000-$199,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1503215.0,Hawaii,12.0,State,1.0,Call 1,1.11000049114227,Kerry,Inouye,Female,Asian,50-59,Democrat,Liberal,"$200,000 or more",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503263.0,Hawaii,12.0,State,1.0,Call 1,1.18464684486389,Kerry,Inouye,Male,White,30-39,Something Else,Moderate,"$15,000-$29,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503275.0,Hawaii,3.0,State,1.0,Call 1,0.83396577835083,Kerry,Inouye,Female,Other,60-64,Democrat,Liberal,"Under $15,000",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503279.0,Hawaii,23.0,State,1.0,Call 1,1.16664290428162,Bush,Cavasso,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1503306.0,Hawaii,12.0,State,1.0,Call 1,1.18464684486389,Kerry,Inouye,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503312.0,Hawaii,36.0,State,1.0,Call 1,1.55893349647522,Bush,Inouye,Female,Asian,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1503346.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,Asian,40-44,Something Else,Moderate,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503351.0,Hawaii,23.0,State,1.0,Call 1,1.30588293075562,Kerry,Inouye,Female,Other,30-39,Something Else,Moderate,"$30,000-$49,999",About the same,Protestant,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1503372.0,Hawaii,12.0,State,1.0,Call 1,1.11000049114227,Kerry,Inouye,Female,Asian,50-59,Democrat,Liberal,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503403.0,Hawaii,3.0,State,1.0,Call 1,0.660349607467651,Kerry,Inouye,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1503420.0,Hawaii,23.0,State,1.0,Call 1,1.39370214939117,Kerry,Inouye,Male,Asian,50-59,Democrat,Moderate,"$100,000-$149,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1503423.0,Hawaii,12.0,State,1.0,Call 1,1.11000049114227,Kerry,Inouye,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1503427.0,Hawaii,36.0,State,1.0,Call 1,1.55893349647522,Bush,Inouye,Female,Asian,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96705.0
1503450.0,Hawaii,3.0,State,1.0,Call 1,0.61873996257782,Kerry,Inouye,Female,White,30-39,Independent,Liberal,"Under $15,000",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
