ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,TELEPOLL,WGT,PRESTX04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MEXICAN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1463969.0,Texas,,State,1.0,,Phone survey,1.62003207206726,Kerry,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,,No,,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,East,Suburbs,Suburbs,,76065.0
1463970.0,Texas,,State,1.0,,Phone survey,1.17690420150757,Bush,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Something else,No,,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78248.0
1463971.0,Texas,,State,1.0,,Phone survey,0.953990638256073,Bush,Female,White,65-74,Something Else,Moderate,"$50,000-$74,999",Omit,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,South-Central,"City: 10,000 to 49,999",Small cities and Rural,,77833.0
1463972.0,Texas,,State,1.0,,Phone survey,1.39094841480255,Bush,Male,White,60-64,Something Else,Conservative,"$50,000-$74,999",About the same,Something else,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78250.0
1463973.0,Texas,,State,1.0,,Phone survey,0.847078621387482,Bush,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,78664.0
1463974.0,Texas,,State,1.0,,Phone survey,1.39404213428497,Kerry,Male,White,65-74,Independent,Conservative,"$50,000-$74,999",About the same,Protestant,No,,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,West,"City: 50,000 to 500,000","City over 50,000",,79605.0
1463975.0,Texas,,State,1.0,,Phone survey,1.93256115913391,Bush,Male,White,60-64,Republican,Conservative,,About the same,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White male,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",,75074.0
1463976.0,Texas,,State,1.0,,Phone survey,0.533295631408691,Bush,Female,White,60-64,Republican,Conservative,"$200,000 or more",About the same,Something else,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Hispanic/South,"City over 500,000","City over 50,000",,78248.0
1463977.0,Texas,,State,1.0,,Phone survey,2.1476674079895,Kerry,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",About the same,Something else,No,,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,South-Central,Suburbs,Suburbs,,78729.0
1463978.0,Texas,,State,1.0,,Phone survey,1.63517141342163,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,East,Suburbs,Suburbs,,77382.0
1463979.0,Texas,,State,1.0,,Phone survey,1.25689542293549,Bush,Male,White,50-59,Something Else,Conservative,"$100,000-$149,999",Better today,Catholic,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Houston,"City over 500,000","City over 50,000",,77077.0
1463980.0,Texas,,State,1.0,,Phone survey,0.649547159671783,Bush,Female,White,50-59,Republican,Conservative,,About the same,Catholic,No,,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,South-Central,Suburbs,Suburbs,,78613.0
1463981.0,Texas,,State,1.0,,Phone survey,0.600394546985626,Bush,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,East,Rural,Small cities and Rural,,75935.0
1463982.0,Texas,,State,1.0,,Phone survey,1.17690420150757,Bush,Female,White,45-49,Republican,Moderate,,About the same,Catholic,No,,Against his opponent,Somewhat disapprove,Somewhat approve,Unfavorable,White female,45-59,40-49,18-64,Republican,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,White,English,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,,78582.0
1463983.0,Texas,,State,1.0,,Phone survey,2.07863521575928,Kerry,Female,Hispanic/Latino,25-29,Democrat,Conservative,"$100,000-$149,999",About the same,Catholic,Yes,,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Hispanic/Latino,English,Houston,"City over 500,000","City over 50,000",,77089.0
1463984.0,Texas,,State,1.0,,Phone survey,0.90582948923111,Other,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No,,Omit,Somewhat disapprove,Somewhat disapprove,Unfavorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,Houston,"City over 500,000","City over 50,000",,77084.0
1463985.0,Texas,,State,1.0,,Phone survey,1.25227546691895,Bush,Female,White,65-74,Republican,Conservative,,Better today,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Dallas/Fort Worth,"City: 50,000 to 500,000","City over 50,000",,75080.0
1463986.0,Texas,,State,1.0,,Phone survey,1.27196490764618,Kerry,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",About the same,Protestant,No,,Against his opponent,Somewhat disapprove,Somewhat disapprove,Favorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,76051.0
1463987.0,Texas,,State,1.0,,Phone survey,0.697021067142487,Kerry,Male,Hispanic/Latino,65-74,Something Else,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,,Against his opponent,Strongly approve,Strongly approve,Favorable,Non-white male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Other,English,West,Rural,Small cities and Rural,,78654.0
1463988.0,Texas,,State,1.0,,Phone survey,0.973181784152985,Kerry,Male,Hispanic/Latino,60-64,Democrat,Moderate,"$100,000-$149,999",Worse today,Catholic,Yes,,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Hispanic/Latino,English,South-Central,Suburbs,Suburbs,,78666.0
1463989.0,Texas,,State,1.0,,Phone survey,1.15598213672638,Bush,Male,White,,Republican,Conservative,,Better today,Protestant,No,,Against his opponent,Strongly approve,Somewhat approve,Favorable,White male,,,,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Dallas/Fort Worth,Suburbs,Suburbs,,75019.0
1463990.0,Texas,,State,1.0,,Phone survey,0.906422853469849,Kerry,Male,Black,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,No,,For your candidate,Somewhat disapprove,Strongly disapprove,Unfavorable,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Black,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,76708.0
1463991.0,Texas,,State,1.0,,Phone survey,2.07863521575928,Kerry,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Worse today,Something else,No,,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,Houston,"City over 500,000","City over 50,000",,77055.0
1463992.0,Texas,,State,1.0,,Phone survey,2.1934802532196,Bush,Male,Other,50-59,Independent,Moderate,"$100,000-$149,999",About the same,Protestant,No,,Against his opponent,Strongly approve,Strongly approve,Favorable,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Other,English,Dallas/Fort Worth,"City: 50,000 to 500,000","City over 50,000",,76018.0
1463993.0,Texas,,State,1.0,,Phone survey,1.8862316608429,Bush,Male,Hispanic/Latino,25-29,Republican,Liberal,"$30,000-$49,999",About the same,None,Yes,,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Other,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,76543.0
1463994.0,Texas,,State,1.0,,Phone survey,2.51137828826904,Kerry,Female,White,60-64,Democrat,Conservative,"$50,000-$74,999",About the same,Other Christian,No,,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,East,Rural,Small cities and Rural,,75563.0
1463995.0,Texas,,State,1.0,,Phone survey,0.716495037078857,Bush,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,East,Suburbs,Suburbs,,75401.0
1463996.0,Texas,,State,1.0,,Phone survey,1.25227546691895,Bush,Female,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,Dallas/Fort Worth,"City over 500,000","City over 50,000",,76133.0
1463997.0,Texas,,State,1.0,,Phone survey,1.17690420150757,Bush,Female,Hispanic/Latino,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,Yes,,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Hispanic/Latino,English,Hispanic/South,"City: 50,000 to 500,000","City over 50,000",,78521.0
1463998.0,Texas,,State,1.0,,Phone survey,0.808306097984314,Kerry,Female,White,65-74,Democrat,Moderate,"Under $15,000",Worse today,Protestant,No,,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,White,English,Houston,"City over 500,000","City over 50,000",,77087.0
1463999.0,Texas,,State,1.0,,Phone survey,0.953990638256073,Bush,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,No,,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",,77901.0
1464000.0,Texas,,State,1.0,,Phone survey,1.48287761211395,Bush,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,,,Strongly/Somewhat approve,White,English,West,"City: 50,000 to 500,000","City over 50,000",,76301.0
1464001.0,Texas,,State,1.0,,Phone survey,0.464554071426392,Kerry,Female,Black,30-39,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,No,,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Black,English,Houston,"City over 500,000","City over 50,000",,77016.0
