ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOK04,SENOK04,QST711OK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,EXTOKSEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,CARSEXTR,COBUEXTR,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1507047.0,Oklahoma,58.0,State,1.0,Call 2,Complete,1.02120518684387,Kerry,Carson,Yes,Female,White,75 or over,Democrat,Liberal,"Under $15,000",Worse today,Catholic,No,,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Tom Coburn is too extreme,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Coburn/Neither too extreme,Coburn/Both too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
1507122.0,Oklahoma,60.0,State,1.0,Call 2,Complete,0.453624486923218,Kerry,Carson,Yes,Male,Asian,30-39,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,Yes,No,During the last month,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Brad Carson is too extreme,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,Asian,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1507045.0,Oklahoma,7.0,State,1.0,Call 2,Complete,0.79653662443161,Kerry,Carson,Yes,Female,Black,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Education,Has strong religious faith,Strongly disapprove,Somewhat disapprove,Omit,Omit,Tom Coburn is too extreme,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,Coburn/Neither too extreme,Coburn/Both too extreme,Black,West,"City: 10,000 to 49,999",Small cities and Rural,4.0,73401.0
1486046.0,Oklahoma,9.0,State,1.0,Call 1,Complete,0.792267024517059,Bush,Carson,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No,,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,East,Rural,Small cities and Rural,2.0,74727.0
1530371.0,Oklahoma,72.0,State,1.0,Call 3,Complete,0.974428534507751,Bush,Coburn,Yes,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,No,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Tulsa area,Suburbs,Suburbs,2.0,74017.0
1532703.0,Oklahoma,37.0,National,4.0,Call 3,Complete,0.823646247386932,Bush,Coburn,Yes,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",,,,No,Before that,,,,,,,Only George W. Bush,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,,,White,West,Rural,Small cities and Rural,3.0,73768.0
1483709.0,Oklahoma,40.0,State,1.0,Call 1,Complete,0.770144402980804,Bush,Carson,Yes,Female,White,30-39,Something Else,Moderate,"$30,000-$49,999",About the same,Other Christian,No,No,During the last month,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Tom Coburn is too extreme,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Coburn/Both too extreme,White,East,Rural,Small cities and Rural,2.0,74423.0
1532701.0,Oklahoma,98.0,State,1.0,Call 2,Complete,0.425401479005814,Bush,Coburn,No,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",About the same,Other Christian,Yes,,Before that,For your candidate,Omit,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Tulsa area,"City: 10,000 to 49,999",Small cities and Rural,1.0,74003.0
1530332.0,Oklahoma,70.0,State,1.0,Call 3,Complete,0.965930283069611,Bush,Coburn,Yes,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,Suburbs,Suburbs,5.0,74873.0
1507035.0,Oklahoma,72.0,State,1.0,Call 2,Complete,0.638102233409882,Bush,Coburn,No,Female,White,40-44,Republican,Conservative,,Better today,Other Christian,,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Tulsa area,Suburbs,Suburbs,2.0,74017.0
1507034.0,Oklahoma,43.0,State,1.0,Call 2,Complete,1.1104781627655,Bush,Coburn,Yes,Male,Other,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat disapprove,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,American Indian,Oklahoma City area,Suburbs,Suburbs,5.0,73115.0
1507033.0,Oklahoma,71.0,National,3.0,Call 2,Complete,0.904182195663452,Bush,Coburn,Yes,Female,White,45-49,Democrat,Moderate,"Under $15,000",,Protestant,Yes,No,,For your candidate,,,,,,,,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,,,White,West,Suburbs,Suburbs,5.0,74852.0
1507912.0,Oklahoma,9.0,State,1.0,Call 2,Complete,0.979614734649658,,,Yes,Female,White,65-74,Independent,Moderate,,About the same,Protestant,,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,East,Rural,Small cities and Rural,2.0,74727.0
1507026.0,Oklahoma,20.0,State,1.0,Call 2,Complete,0.853949844837189,Bush,Coburn,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,Rural,Small cities and Rural,3.0,73096.0
1509358.0,Oklahoma,86.0,State,1.0,Call 2,Complete,1.65000987052917,Bush,Coburn,Yes,Female,Hispanic/Latino,65-74,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Tom Coburn is too extreme,Non-white female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Coburn/Both too extreme,Hispanic/Latino,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74135.0
1483694.0,Oklahoma,23.0,State,1.0,Call 1,Complete,1.47798454761505,Bush,Coburn,Yes,Male,White,65-74,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
1530352.0,Oklahoma,98.0,State,1.0,Call 2,Complete,0.462824016809464,Kerry,Carson,No,Female,Asian,18-24,Independent,Moderate,"$30,000-$49,999",Worse today,Muslim,No,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Both are too extreme,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,Asian,Tulsa area,"City: 10,000 to 49,999",Small cities and Rural,1.0,74003.0
1486021.0,Oklahoma,1.0,State,1.0,Call 1,Complete,0.975670337677002,Kerry,Carson,Yes,Female,Other,18-24,Democrat,Moderate,"Under $15,000",About the same,Other Christian,No,No,Sometime last week,For your candidate,Moral values,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Both are too extreme,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Carson/Both too extreme,Coburn/Both too extreme,American Indian,East,Rural,Small cities and Rural,2.0,74457.0
1486020.0,Oklahoma,49.0,State,1.0,Call 1,Complete,1.08807623386383,Bush,Coburn,Yes,Female,Black,45-49,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,During the last month,Against his opponent,Terrorism,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,Black,Oklahoma City area,Suburbs,Suburbs,4.0,73110.0
1483684.0,Oklahoma,50.0,State,1.0,Call 1,Complete,0.991496980190277,Bush,Coburn,Yes,Female,White,25-29,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73120.0
1486016.0,Oklahoma,41.0,State,1.0,Call 1,Complete,0.838871002197266,Bush,Carson,Yes,Male,White,45-49,Republican,Moderate,"Under $15,000",Worse today,None,No,No,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,Neither of them,Tom Coburn is too extreme,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Coburn/Neither too extreme,Coburn/Both too extreme,White,East,Rural,Small cities and Rural,2.0,74470.0
1481349.0,Oklahoma,40.0,State,1.0,Call 1,Complete,0.997204184532166,Kerry,Carson,Yes,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",About the same,Other Christian,No,No,During the last month,Against his opponent,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Both are too extreme,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,East,Rural,Small cities and Rural,2.0,74423.0
