ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIN04,SENIN04,GOVIN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1472010.0,Indiana,9.0,State,1.0,Call 1,Complete,1.16866767406464,Bush,Scott,Daniels,Male,White,50-59,Democrat,Conservative,,About the same,Other Christian,Yes,,Before that,Against his opponent,Omit,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,9.0,47172.0
1472007.0,Indiana,3.0,State,1.0,Call 1,Complete,0.478749364614487,Bush,Scott,Daniels,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Strongly approve,Somewhat disapprove,Only George W. Bush,Good,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,3.0,46804.0
1523331.0,Indiana,88.0,National,3.0,Call 3,Complete,1.24013984203339,Bush,Scott,Daniels,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",,Other Christian,No,Yes,,For your candidate,,,,,,,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,,,,,,,All others,White,South,Suburbs,Suburbs,8.0,47610.0
1520996.0,Indiana,52.0,State,1.0,Call 3,Complete,0.628844559192657,Kerry,Bayh,Kernan,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Yes,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1495240.0,Indiana,47.0,State,1.0,Call 2,Complete,1.12082886695862,Bush,Bayh,Kernan,Male,White,40-44,Something Else,Moderate,"$50,000-$74,999",Better today,None,No,Yes,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Not so good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1520989.0,Indiana,34.0,State,1.0,Call 3,Complete,1.018434882164,Kerry,Bayh,Kernan,Male,Black,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,None,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Not so good,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1471995.0,Indiana,25.0,State,1.0,Call 1,Complete,1.37046539783478,Kerry,Bayh,Kernan,Female,White,50-59,Republican,Moderate,"$200,000 or more",Better today,Protestant,No,Yes,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1472614.0,Indiana,9.0,State,1.0,Call 1,Complete,1.16866767406464,Bush,Scott,Daniels,Male,White,40-44,Independent,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,9.0,47172.0
1471992.0,Indiana,12.0,State,1.0,Call 1,Complete,1.47456312179565,Bush,Scott,Kernan,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Something else,No,No,Sometime last week,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Suburbs,Suburbs,3.0,46793.0
1520982.0,Indiana,87.0,State,1.0,Call 3,Complete,1.04842531681061,Kerry,Bayh,Daniels,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,North,Rural,Small cities and Rural,5.0,46962.0
1497650.0,Indiana,74.0,National,3.0,Call 2,Complete,0.511242628097534,Bush,Scott,Daniels,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",,Protestant,No,No,,For your candidate,,,,,,,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,,,,,,,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1495316.0,Indiana,26.0,National,2.0,Call 2,Complete,0.478749364614487,Bush,Scott,Daniels,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",About the same,Catholic,Yes,Yes,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1495313.0,Indiana,18.0,State,1.0,Call 2,Complete,1.23312377929688,Bush,Bayh,Daniels,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46038.0
1525637.0,Indiana,30.0,National,3.0,Call 3,Complete,0.65181177854538,Bush,Bayh,Did not vote,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",,Catholic,No,Yes,,For your candidate,,,,,,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,Married women,White,North,Rural,Small cities and Rural,1.0,46392.0
1495305.0,Indiana,45.0,State,1.0,Call 2,Complete,1.03739941120148,Bush,Bayh,Daniels,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1471974.0,Indiana,51.0,State,1.0,Call 1,Complete,2.60768723487854,Kerry,Bayh,Kernan,Female,Black,75 or over,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,No,Before that,For your candidate,Omit,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Omit,Not so good,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,All others,Black,Marion County,"City over 500,000","City over 50,000",7.0,46218.0
1495303.0,Indiana,70.0,National,3.0,Call 2,Complete,0.980154991149902,Bush,Scott,Daniels,Male,White,40-44,Republican,,"$75,000-$99,999",,Catholic,No,Yes,,For your candidate,,,,,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,All others,White,Northwest,Suburbs,Suburbs,2.0,46554.0
1523298.0,Indiana,29.0,State,1.0,Call 3,Complete,1.35413122177124,Kerry,Bayh,Kernan,Male,White,18-24,Independent,Liberal,"$15,000-$29,999",Worse today,Other Christian,,No,Just today,Against his opponent,Moral values,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Neither of them,Not so good,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,9.0,47220.0
1471969.0,Indiana,30.0,National,1.0,Call 1,Complete,0.557015240192413,Kerry,Bayh,Kernan,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",Worse today,Other Christian,No,Yes,Before that,,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1471962.0,Indiana,25.0,State,1.0,Call 1,Complete,1.08238983154297,Bush,Scott,Daniels,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,Yes,Before that,For your candidate,Health care,Is honest and trustworthy,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1471961.0,Indiana,82.0,State,1.0,Call 1,Complete,0.687868773937225,Kerry,Bayh,Kernan,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,No,Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Good,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1520953.0,Indiana,52.0,State,1.0,Call 3,Complete,0.539173066616058,Kerry,Bayh,Kernan,Female,White,30-39,Something Else,Liberal,"$50,000-$74,999",About the same,Something else,No,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1499513.0,Indiana,74.0,National,4.0,Call 2,Complete,0.540175914764404,Bush,Scott,Daniels,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1474288.0,Indiana,34.0,State,1.0,Call 1,Complete,0.701915323734283,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Moderate,"Under $15,000",Worse today,Catholic,Yes,No,Before that,For your candidate,Taxes,Cares about people like me,Strongly disapprove,Strongly approve,Only John Kerry,Poor,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1474838.0,Indiana,34.0,State,1.0,Call 1,Complete,0.659355521202087,Bush,Bayh,Kernan,Male,Black,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,Non-white male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,Black,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
