ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDE04,HOUDE04,GOVDE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1528738.0,Delaware,46.0,State,1.0,Call 3,0.562115371227264,Kerry,Castle,Minner,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,New Castle county,Suburbs,Suburbs,1.0,19711.0
1505398.0,Delaware,46.0,State,1.0,Call 2,0.562115371227264,Kerry,Castle,Minner,Female,White,50-59,Republican,Liberal,"$100,000-$149,999",About the same,Catholic,Sometime last week,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1477769.0,Delaware,46.0,State,1.0,Call 1,0.562115371227264,Kerry,Castle,Minner,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Something else,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1504171.0,Delaware,46.0,State,1.0,Call 2,0.562115371227264,Kerry,Castle,Minner,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1505062.0,Delaware,46.0,State,1.0,Call 2,0.562115371227264,Kerry,Castle,Minner,Female,White,30-39,Democrat,Conservative,"$30,000-$49,999",Better today,Protestant,During the last month,Against his opponent,Strongly disapprove,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1503727.0,Delaware,46.0,State,1.0,Call 2,0.562115371227264,Kerry,Castle,Minner,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1478396.0,Delaware,46.0,State,1.0,Call 1,0.562115371227264,Kerry,Castle,Minner,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1477311.0,Delaware,46.0,State,1.0,Call 1,0.562115371227264,Kerry,Castle,Minner,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Other Christian,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1503787.0,Delaware,46.0,State,1.0,Call 2,0.562115371227264,Kerry,Castle,Minner,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1504405.0,Delaware,11.0,State,1.0,Call 2,0.565900802612305,Kerry,Donnelly,Minner,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Other Christian,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
1528329.0,Delaware,11.0,State,1.0,Call 3,0.565900802612305,Kerry,Donnelly,Minner,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
1479265.0,Delaware,11.0,State,1.0,Call 1,0.565900802612305,Kerry,Donnelly,Minner,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
1504496.0,Delaware,11.0,State,1.0,Call 2,0.565900802612305,Kerry,Donnelly,Minner,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
1505306.0,Delaware,46.0,State,1.0,Call 2,0.57162994146347,Kerry,Castle,Minner,Female,White,18-24,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Sometime last week,For your candidate,Somewhat disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1527741.0,Delaware,80.0,State,1.0,Call 3,0.573075473308563,Kerry,Donnelly,Minner,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,During the last month,Against his opponent,Strongly disapprove,Somewhat approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1527951.0,Delaware,80.0,State,1.0,Call 3,0.573075473308563,Kerry,Donnelly,Minner,Male,White,50-59,Independent,Moderate,"$200,000 or more",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1503793.0,Delaware,83.0,State,1.0,Call 2,0.574928402900696,Kerry,Donnelly,Lee,Female,White,65-74,Independent,Moderate,,Worse today,Protestant,In the last three days,For your candidate,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1479178.0,Delaware,83.0,State,1.0,Call 1,0.575416207313538,Kerry,Castle,Lee,Female,Other,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Something else,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1528262.0,Delaware,11.0,State,1.0,Call 3,0.575479447841644,Kerry,Donnelly,Minner,Male,Black,18-24,Democrat,Conservative,"$15,000-$29,999",Better today,Other Christian,In the last three days,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19901.0
1527647.0,Delaware,46.0,State,1.0,Call 3,0.576005339622498,Kerry,Donnelly,Minner,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1503893.0,Delaware,46.0,State,1.0,Call 2,0.576005339622498,Kerry,Donnelly,Minner,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",About the same,Protestant,Before that,Omit,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1532116.0,Delaware,75.0,National,3.0,Call 3,0.586698889732361,Kerry,Castle,Lee,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",,Something else,,Against his opponent,,,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,,,,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1526845.0,Delaware,75.0,National,3.0,Call 2,0.586698889732361,Kerry,Castle,Lee,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",,Something else,,Against his opponent,,,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,,,,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1532985.0,Delaware,75.0,National,2.0,Call 3,0.586698889732361,Kerry,Castle,Lee,Female,White,40-44,Republican,Liberal,"$50,000-$74,999",About the same,Protestant,Before that,,Somewhat approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1528051.0,Delaware,75.0,National,2.0,Call 2,0.586698889732361,Kerry,Castle,Lee,Female,White,40-44,Republican,Liberal,"$50,000-$74,999",About the same,Protestant,Before that,,Somewhat approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1503964.0,Delaware,46.0,State,1.0,Call 2,0.593506157398224,Kerry,Castle,Minner,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Worse today,None,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1528926.0,Delaware,46.0,State,1.0,Call 3,0.593506157398224,Kerry,Castle,Minner,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",Better today,Catholic,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1478056.0,Delaware,46.0,State,1.0,Call 1,0.593506157398224,Kerry,Castle,Minner,Male,Asian,45-49,Democrat,Moderate,"$30,000-$49,999",Better today,Muslim,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,New Castle county,Suburbs,Suburbs,1.0,19711.0
1480297.0,Delaware,81.0,State,1.0,Call 2,0.595581233501434,Kerry,Donnelly,Lee,Male,White,60-64,Democrat,Conservative,"$150,000-$199,999",About the same,Mormon/LDS,Before that,Against his opponent,Somewhat approve,Strongly disapprove,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
