ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESCA04,SENCA04,PROP71CA,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECCA,COUNTACC,ARNLDJOB,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1466441.0,California,,National,1.0,,Complete,Phone survey,0.405496090650558,Bush,Jones,Yes,Male,White,50-59,Something Else,Conservative,No,"$50,000-$74,999",Worse today,Other Christian,Once a week,Some college/associate degree,No one does,No,,,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Bay Area,"City over 500,000","City over 50,000",,95118.0
1466442.0,California,,National,1.0,,Complete,Phone survey,0.464497447013855,Bush,Boxer,Did not vote,Female,White,60-64,Republican,Conservative,Yes,,About the same,Other Christian,Once a week,College graduate,No one does,No,,,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Omit,,,Somewhat badly,,,,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City over 500,000","City over 50,000",,92139.0
1466443.0,California,,National,1.0,,Complete,Phone survey,1.32350957393646,Kerry,Boxer,Yes,Female,Hispanic/Latino,18-24,Democrat,Liberal,No,"$15,000-$29,999",About the same,Catholic,A few times a year,High school graduate,No one does,Yes,,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly approve,Safer from terrorism,,,Somewhat badly,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",,93305.0
1466444.0,California,,National,1.0,,Complete,Phone survey,0.971702516078949,Bush,Did not vote,Yes,Male,White,40-44,Republican,Moderate,No,"$15,000-$29,999",About the same,Protestant,A few times a year,Did not complete high school,No one does,No,,,Economy/Jobs,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Los Angeles County,Suburbs,Suburbs,,91722.0
1466445.0,California,,National,1.0,,Complete,Phone survey,0.572451114654541,Bush,Jones,No,Female,White,65-74,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,A few times a month,Some college/associate degree,No one does,No,,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",,95926.0
1466446.0,California,,National,1.0,,Complete,Phone survey,2.29829931259155,Bush,Did not vote,Did not vote,Male,Hispanic/Latino,18-24,Democrat,,No,"$50,000-$74,999",About the same,Other Christian,A few times a month,High school graduate,No one does,Yes,,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",,93727.0
1466447.0,California,,National,1.0,,Complete,Phone survey,1.32350957393646,Kerry,Boxer,Yes,Female,Asian,25-29,Democrat,Moderate,No,"$30,000-$49,999",About the same,None,A few times a year,Postgraduate study,No one does,No,,,Health care,Will bring about needed change,Somewhat approve,Somewhat disapprove,Safer from terrorism,,,Somewhat badly,,,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Asian,English,Southern California,"City: 50,000 to 500,000","City over 50,000",,91710.0
1466448.0,California,,National,1.0,,Complete,Phone survey,0.877229452133179,Kerry,Boxer,Yes,Male,Black,50-59,Democrat,Moderate,No,"$75,000-$99,999",Better today,Catholic,Once a week,College graduate,No one does,No,,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Black,English,Southern California,Suburbs,Suburbs,,92324.0
1466449.0,California,,National,1.0,,Complete,Phone survey,0.423513740301132,Kerry,Boxer,Yes,Female,White,50-59,Independent,Liberal,No,"$75,000-$99,999",About the same,Other Christian,Never,Postgraduate study,No one does,No,,,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",,91343.0
1466450.0,California,,National,1.0,,Complete,Phone survey,0.462498009204865,Kerry,Boxer,Did not vote,Female,White,50-59,Something Else,Moderate,No,"$100,000-$149,999",About the same,,A few times a month,Postgraduate study,No one does,No,,,Moral values,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Coastal,Suburbs,Suburbs,,93940.0
1466451.0,California,,National,1.0,,Complete,Phone survey,1.07043206691742,Bush,Jones,No,Female,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Better today,Protestant,A few times a year,Postgraduate study,No one does,No,,,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Inland/Valley,"City: 10,000 to 49,999",Small cities and Rural,,95991.0
1466452.0,California,,National,1.0,,Complete,Phone survey,0.43867614865303,Bush,Jones,No,Female,White,75 or over,Republican,Moderate,No,"$15,000-$29,999",About the same,Protestant,Once a week,High school graduate,No one does,No,,,Omit,Is honest and trustworthy,Somewhat approve,Somewhat approve,Omit,,,Somewhat well,,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City: 50,000 to 500,000","City over 50,000",,93035.0
1466453.0,California,,National,1.0,,Complete,Phone survey,1.98526418209076,Kerry,Boxer,Yes,Female,Asian,18-24,Independent,Liberal,No,,About the same,None,Never,High school graduate,No one does,No,,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,Non-white female,18-29,18-24,18-64,Independent,,,None,All others,All others,Never,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Asian,English,Bay Area,"City: 50,000 to 500,000","City over 50,000",,94704.0
1466454.0,California,,National,1.0,,Complete,Phone survey,0.464497447013855,Kerry,Boxer,Did not vote,Female,White,75 or over,Independent,,No,"$15,000-$29,999",About the same,None,Never,College graduate,No one does,No,,,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Coastal,"City: 10,000 to 49,999",Small cities and Rural,,93401.0
1466455.0,California,,National,1.0,,Complete,Phone survey,0.464497447013855,Kerry,Boxer,Did not vote,Female,White,75 or over,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Jewish,More than once a week,College graduate,No one does,No,,,Omit,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,Suburbs,Suburbs,,92024.0
1466456.0,California,,National,1.0,,Complete,Phone survey,0.512827813625336,Bush,Did not vote,Yes,Female,White,65-74,Democrat,Moderate,No,"$75,000-$99,999",Better today,Protestant,A few times a year,Some college/associate degree,No one does,No,,,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City over 500,000","City over 50,000",,92122.0
1466457.0,California,,National,1.0,,Complete,Phone survey,0.405496090650558,Kerry,Jones,Yes,Female,White,50-59,Democrat,Conservative,No,"$30,000-$49,999",Worse today,None,Never,Some college/associate degree,No one does,No,,,Moral values,Has clear stands on the issues,Somewhat approve,Strongly disapprove,Less safe from terrorism,,,Somewhat well,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City: 50,000 to 500,000","City over 50,000",,93030.0
1466458.0,California,,National,1.0,,Complete,Phone survey,0.484289824962616,Kerry,Boxer,Yes,Male,White,75 or over,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,A few times a year,Postgraduate study,No one does,No,,,Moral values,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Omit,,,Somewhat badly,,,,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Coastal,Suburbs,Suburbs,,95616.0
1466459.0,California,,National,1.0,,Complete,Phone survey,0.650480508804321,Kerry,Jones,No,Male,White,75 or over,Democrat,Liberal,No,"$50,000-$74,999",About the same,Catholic,Once a week,Postgraduate study,No one does,No,,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Bay Area,"City: 50,000 to 500,000","City over 50,000",,94080.0
1466460.0,California,,National,1.0,,Complete,Phone survey,0.727723181247711,Bush,Jones,Yes,Male,White,60-64,Republican,Liberal,No,"$15,000-$29,999",About the same,Other Christian,Never,Some college/associate degree,No one does,No,,,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,,95826.0
1466461.0,California,,National,1.0,,Complete,Phone survey,0.652236104011536,Bush,Jones,No,Male,White,65-74,Republican,Conservative,No,,About the same,Protestant,A few times a year,College graduate,No one does,No,,,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Omit,,,,White male,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Omit,,,,,,No one in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,,95380.0
1466462.0,California,,National,1.0,,Complete,Phone survey,0.715893089771271,Kerry,Boxer,Yes,Male,White,30-39,Independent,Liberal,No,,About the same,Other Christian,A few times a year,Postgraduate study,No one does,No,,,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Omit,,,Somewhat badly,,,,White male,30-44,30-39,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,Southern California,"City: 50,000 to 500,000","City over 50,000",,92805.0
