ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521045.0,Virginia,72.0,State,1.0,Call 3,Complete,0.688888788223267,Kerry,Male,White,40-44,Something Else,Moderate,"$30,000-$49,999",Worse today,Catholic,A few times a month,No,During the last month,For your candidate,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Both of them,Somewhat worried,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1472051.0,Virginia,25.0,State,1.0,Call 1,Complete,0.538185179233551,Kerry,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,None,A few times a month,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,10.0,20170.0
1497711.0,Virginia,21.0,National,1.0,Call 2,Complete,0.525521993637085,Kerry,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,Once a week,Yes,Before that,,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1521040.0,Virginia,4.0,State,1.0,Call 3,Complete,0.996679484844208,Bush,Female,White,30-39,Democrat,Liberal,,Better today,Other Christian,A few times a year,No,Sometime last week,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Both of them,Somewhat worried,White female,30-44,30-39,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,North,"City: 50,000 to 500,000","City over 50,000",8.0,22209.0
1499810.0,Virginia,59.0,State,1.0,Call 2,Complete,0.948654115200043,Bush,Male,Asian,50-59,Republican,Conservative,"$50,000-$74,999",About the same,None,Once a week,No,During the last month,For your candidate,Taxes,Omit,Strongly approve,Somewhat approve,Only George W. Bush,Not too worried,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",None,All others,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,Asian,East/Richmond,Rural,Small cities and Rural,4.0,23824.0
1497707.0,Virginia,21.0,National,1.0,Call 2,Complete,0.525521993637085,Kerry,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,Once a week,Yes,Before that,,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1472041.0,Virginia,37.0,State,1.0,Call 1,Not complete,1.01951718330383,Bush,Female,White,40-44,,,,,,,,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,,,,White female,30-44,40-49,18-64,,,,,,All others,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24124.0
1525696.0,Virginia,11.0,National,4.0,Call 3,Complete,0.413286060094833,Kerry,Female,Black,45-49,Democrat,,"$15,000-$29,999",,,,,Just today,,,,,,Omit,Somewhat worried,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Very/Somewhat worried,Omit,Omit,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1523362.0,Virginia,33.0,National,3.0,Call 3,Complete,1.23501586914063,Bush,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",,Mormon/LDS,More than once a week,,,For your candidate,,,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,,,,,,,,White,North,Suburbs,Suburbs,10.0,20121.0
1472035.0,Virginia,64.0,National,1.0,Call 1,Complete,1.4472883939743,Bush,Male,Black,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,A few times a month,No,Before that,,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,,,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,Black,North,Suburbs,Suburbs,1.0,22191.0
1521198.0,Virginia,107.0,State,1.0,Call 3,Complete,1.38895452022552,Bush,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,A few times a year,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23456.0
1523357.0,Virginia,21.0,National,2.0,Call 3,Complete,0.80912584066391,Bush,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",Better today,None,Never,No,Before that,,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,,,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1481362.0,Virginia,26.0,State,1.0,Call 1,Complete,0.855080604553223,Kerry,Male,White,40-44,Independent,Moderate,"$200,000 or more",Better today,None,Never,No,Sometime last week,Against his opponent,Education,Will bring about needed change,Somewhat approve,Somewhat approve,Both of them,Somewhat worried,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,North,Suburbs,Suburbs,10.0,22182.0
1474361.0,Virginia,58.0,National,2.0,Call 1,Complete,1.74226105213165,Bush,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,More than once a week,No,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,East/Richmond,Rural,Small cities and Rural,7.0,23024.0
1521020.0,Virginia,60.0,State,1.0,Call 3,Complete,1.04876625537872,Kerry,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",About the same,Protestant,More than once a week,No,In the last three days,Against his opponent,Economy/Jobs,Is a strong leader,Strongly disapprove,Somewhat disapprove,Neither of them,Very worried,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1472026.0,Virginia,106.0,State,1.0,Call 1,Complete,1.31968927383423,Bush,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Better today,None,Never,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
1521018.0,Virginia,107.0,State,1.0,Call 3,Complete,1.38895452022552,Bush,Male,Other,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Other Christian,A few times a month,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Very worried,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,Other,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23456.0
1499789.0,Virginia,11.0,National,3.0,Call 2,Complete,0.554782271385193,Kerry,Female,Black,60-64,Democrat,Conservative,"Under $15,000",,Other Christian,Once a week,,,For your candidate,,,,,,,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,,,,,,,,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1472022.0,Virginia,13.0,State,1.0,Call 1,Complete,0.794157564640045,Kerry,Female,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,More than once a week,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,East/Richmond,Suburbs,Suburbs,4.0,23831.0
1476687.0,Virginia,51.0,National,1.0,Call 1,Complete,0.710561990737915,Kerry,Female,Black,30-39,Democrat,Conservative,"$100,000-$149,999",Better today,Other Christian,A few times a month,No,Before that,,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,East/Richmond,Suburbs,Suburbs,3.0,23231.0
1500016.0,Virginia,98.0,National,2.0,Call 2,Complete,1.66100811958313,Bush,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,A few times a year,No,Before that,,Moral values,Is a strong leader,Strongly disapprove,Somewhat disapprove,,,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1523345.0,Virginia,26.0,State,1.0,Call 3,Complete,0.797667324542999,Kerry,Female,White,45-49,Independent,Moderate,"$200,000 or more",Worse today,Other Christian,A few times a year,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,10.0,22182.0
1472018.0,Virginia,69.0,State,1.0,Call 1,Complete,1.46707260608673,Bush,Male,White,60-64,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,More than once a week,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,6.0,22821.0
1474349.0,Virginia,16.0,State,1.0,Call 1,Complete,0.725743591785431,Kerry,Female,Hispanic/Latino,25-29,Something Else,Moderate,"$30,000-$49,999",About the same,Catholic,Once a week,No,In the last three days,Against his opponent,Health care,Will bring about needed change,Omit,Strongly disapprove,Neither of them,Very worried,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,East/Richmond,Suburbs,Suburbs,7.0,23112.0
1521007.0,Virginia,76.0,State,1.0,Call 3,Complete,1.37121975421906,Kerry,Male,White,18-24,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,A few times a month,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24637.0
