ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481294.0,,93.0,State,1.0,Call 1,1.18167233467102,Bush,Male,White,,Republican,Moderate,,About the same,Protestant,No one is,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,,,,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1513955.0,,8.0,State,1.0,Call 2,0.805491387844086,Kerry,Male,White,50-59,Independent,Liberal,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1516287.0,,69.0,State,1.0,Call 2,0.97580486536026,Kerry,Female,White,18-24,Democrat,Liberal,,Omit,Protestant,No one is,No,Sometime last week,For your candidate,Somewhat disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1534950.0,,48.0,State,1.0,Call 3,1.28359138965607,Kerry,Male,White,65-74,Independent,Liberal,"$100,000-$149,999",About the same,Other Christian,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1513949.0,,70.0,State,1.0,Call 2,1.01229751110077,Kerry,Male,Hispanic/Latino,18-24,Democrat,,"$15,000-$29,999",About the same,Catholic,No one is,Yes,Before that,For your candidate,Strongly approve,Somewhat disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Hispanic/Latino,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1513947.0,,16.0,State,1.0,Call 2,1.19992125034332,Kerry,Female,White,18-24,Democrat,Liberal,"$100,000-$149,999",Worse today,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1478951.0,,53.0,State,1.0,Call 1,1.06051671504974,Bush,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1483614.0,,69.0,State,1.0,Call 1,1.14005327224731,Kerry,Female,Black,18-24,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Black,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1479352.0,,53.0,State,1.0,Call 1,1.12476229667664,Kerry,Female,White,60-64,Independent,Liberal,"$50,000-$74,999",About the same,Catholic,No one is,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1481273.0,,25.0,State,1.0,Call 1,0.922672152519226,Kerry,Female,,,,,,Omit,,,,Before that,Omit,Strongly disapprove,Omit,,,,,,,,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,,,,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1532592.0,,38.0,State,1.0,Call 3,0.540439188480377,Nader,Male,White,50-59,Democrat,Moderate,,About the same,Catholic,No one is,No,During the last month,Omit,Omit,Omit,White male,45-59,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1513922.0,,38.0,State,1.0,Call 2,0.82761025428772,Kerry,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1533631.0,,55.0,State,1.0,Call 3,1.33983623981476,Bush,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1497586.0,,16.0,State,1.0,Call 1,1.36212432384491,Bush,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1516249.0,,69.0,State,1.0,Call 2,1.16881656646729,Bush,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",Better today,None,No one is,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1532577.0,,42.0,State,1.0,Call 3,1.2793835401535,Kerry,Female,White,25-29,Independent,Moderate,"$15,000-$29,999",About the same,Catholic,No one is,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1515521.0,,8.0,State,1.0,Call 2,0.776453912258148,Kerry,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,"Yes, I am",No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1478914.0,,53.0,State,1.0,Call 1,1.12476229667664,Kerry,Female,White,75 or over,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No one is,No,In the last three days,Against his opponent,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1513908.0,,93.0,State,1.0,Call 2,1.31691229343414,Bush,Female,White,18-24,Republican,Moderate,"$200,000 or more",Better today,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1481245.0,,38.0,State,1.0,Call 1,1.2910904884338401,Bush,Female,White,25-29,Independent,Conservative,,About the same,None,No one is,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,18-29,25-29,18-64,Independent,,,None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1513903.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,"Yes, I am and someone else is",No,During the last month,For your candidate,Somewhat disapprove,Strongly approve,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1516235.0,,100.0,National,3.0,Call 2,1.01229751110077,Kerry,Male,Hispanic/Latino,18-24,Independent,Conservative,"$15,000-$29,999",,Other Christian,,Yes,,For your candidate,,,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,,,,,,,Hispanic/Latino,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1497568.0,,16.0,State,1.0,Call 1,1.31302058696747,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1532562.0,,54.0,State,1.0,Call 3,1.00267028808594,Bush,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1479697.0,,55.0,State,1.0,Call 1,1.33983623981476,Bush,Male,White,40-44,Independent,Moderate,"$15,000-$29,999",About the same,Catholic,No one is,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1485896.0,,48.0,State,1.0,Call 1,0.990177571773529,Bush,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",About the same,,"Yes, I am",No,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
