ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSC04,SENSC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,ISS04SC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1497073.0,South Carolina,79.0,State,1.0,Call 2,Complete,1.16032254695892,Bush,DeMint,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,No,During the last month,For your candidate,Terrorism,Will bring about needed change,Strongly approve,Somewhat approve,Only George W. Bush,Education,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29649.0
1497072.0,South Carolina,24.0,State,1.0,Call 2,Complete,1.24619078636169,Bush,DeMint,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,No,No,During the last month,For your candidate,Iraq,Has clear stands on the issues,Somewhat approve,Strongly approve,Both of them,Economy/Jobs,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29406.0
1521376.0,South Carolina,48.0,State,1.0,Call 3,Complete,1.12218964099884,Kerry,Tenenbaum,Female,Black,40-44,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Only John Kerry,Health care,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,Suburbs,Suburbs,1.0,29485.0
1501931.0,South Carolina,153.0,State,1.0,Call 2,Complete,1.12615489959717,Bush,DeMint,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,Yes,No,Before that,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,Suburbs,Suburbs,5.0,29732.0
1501930.0,South Carolina,86.0,State,1.0,Call 2,Complete,0.779548764228821,Bush,DeMint,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1482480.0,South Carolina,95.0,State,1.0,Call 1,Complete,1.06187641620636,Bush,DeMint,Female,White,18-24,Republican,,,Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Omit,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,5.0,29010.0
1527931.0,South Carolina,10.0,State,1.0,Call 3,Complete,0.978474915027618,Bush,Tenenbaum,Female,Black,45-49,Democrat,Liberal,"$30,000-$49,999",Better today,None,No,No,In the last three days,For your candidate,Education,Has strong religious faith,Somewhat disapprove,Somewhat disapprove,Both of them,Taxes,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,Piedmont,Suburbs,Suburbs,3.0,29627.0
1479967.0,South Carolina,113.0,State,1.0,Call 1,Complete,1.0459930896759,Kerry,Tenenbaum,Female,Black,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,No,Just today,Against his opponent,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Neither of them,Health care,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29678.0
1531081.0,South Carolina,32.0,State,1.0,Call 3,Complete,1.44470763206482,Bush,DeMint,Female,Black,45-49,,Moderate,,Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Only George W. Bush,Social Security,Non-white female,45-59,40-49,18-64,,,,Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29407.0
1497053.0,South Carolina,47.0,State,1.0,Call 2,Complete,2.03278589248657,Bush,DeMint,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Only George W. Bush,Omit,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Low Country,Suburbs,Suburbs,6.0,29448.0
1527095.0,South Carolina,10.0,State,1.0,Call 3,Complete,1.01161479949951,Kerry,DeMint,Male,Asian,45-49,Republican,Moderate,"$50,000-$74,999",About the same,None,No,No,During the last month,For your candidate,Omit,Omit,Somewhat approve,Somewhat disapprove,Both of them,Education,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Asian,Piedmont,Suburbs,Suburbs,3.0,29627.0
1475243.0,South Carolina,81.0,State,1.0,Call 1,Not complete,0.966540992259979,Kerry,Tenenbaum,Male,Black,30-39,,,,,,,,Before that,For your candidate,Omit,Omit,Strongly disapprove,,,,Non-white male,30-44,30-39,18-64,,,,,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Black,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1477604.0,South Carolina,120.0,National,1.0,Call 1,Complete,1.6325159072876,Bush,DeMint,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,,Yes,Before that,,Moral values,Is a strong leader,Strongly approve,Strongly approve,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Piedmont,Suburbs,Suburbs,3.0,29642.0
1526211.0,South Carolina,47.0,State,1.0,Call 3,Complete,2.10014295578003,Bush,DeMint,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Low Country,Suburbs,Suburbs,6.0,29448.0
1522370.0,South Carolina,115.0,National,3.0,Call 3,Complete,1.00754368305206,Kerry,Tenenbaum,Female,Black,25-29,Democrat,Liberal,"Under $15,000",,Other Christian,Yes,,,For your candidate,,,,,,,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,,,,,,,Black,Midlands,"City: 10,000 to 49,999",Small cities and Rural,6.0,29115.0
1497039.0,South Carolina,13.0,National,1.0,Call 2,Complete,0.937194168567657,Kerry,Tenenbaum,Female,Black,,Democrat,Moderate,"$200,000 or more",About the same,Other Christian,Yes,No,Before that,,Omit,Is intelligent,Somewhat approve,Somewhat approve,,,Non-white female,,,,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Black,Midlands,Rural,Small cities and Rural,6.0,29003.0
1498800.0,South Carolina,86.0,State,1.0,Call 2,Complete,0.779548764228821,Bush,DeMint,Female,White,50-59,Republican,Conservative,,Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1498797.0,South Carolina,113.0,State,1.0,Call 2,Complete,1.15301930904388,Bush,DeMint,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",About the same,None,No,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Education,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29678.0
1522363.0,South Carolina,121.0,State,1.0,Call 3,Complete,0.538680732250214,Kerry,Tenenbaum,Female,White,30-39,Independent,Moderate,"Under $15,000",About the same,Other Christian,No,No,Just today,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Taxes,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,3.0,29631.0
1497028.0,South Carolina,81.0,State,1.0,Call 2,Complete,0.87519496679306,Kerry,Tenenbaum,Female,Black,18-24,Democrat,Conservative,,About the same,None,Yes,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Health care,Non-white female,18-29,18-24,18-64,Democrat,,,None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1475220.0,South Carolina,38.0,State,1.0,Call 1,Complete,0.714020311832428,Bush,DeMint,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,6.0,29102.0
1475218.0,South Carolina,80.0,State,1.0,Call 1,Complete,1.14781165122986,Bush,DeMint,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Omit,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29646.0
1521328.0,South Carolina,44.0,State,1.0,Call 3,Complete,1.49123466014862,Kerry,Tenenbaum,Male,Black,50-59,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Economy/Jobs,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Pee Dee,Rural,Small cities and Rural,5.0,29069.0
1521327.0,South Carolina,124.0,State,1.0,Call 3,Complete,0.860770404338837,Kerry,Tenenbaum,Male,Black,45-49,Democrat,Conservative,"$100,000-$149,999",Better today,Something else,No,No,During the last month,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Both of them,Economy/Jobs,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29061.0
1477574.0,South Carolina,55.0,National,2.0,Call 1,Complete,1.2471364736557,Bush,Tenenbaum,Male,Black,30-39,Democrat,Conservative,"$75,000-$99,999",About the same,Other Christian,Yes,No,Just today,,Moral values,Has strong religious faith,Somewhat disapprove,Somewhat disapprove,,,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,Black,Pee Dee,"City: 10,000 to 49,999",Small cities and Rural,6.0,29505.0
