ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOH04,SENOH04,ISS1OH,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECOH,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1506807.0,Ohio,72.0,State,1.0,Call 2,Complete,0.848990261554718,Bush,Voinovich,No,Female,White,30-39,Independent,Moderate,No,"$50,000-$74,999",Better today,Catholic,A few times a month,No,College graduate,"Yes, I do",Yes,During the last month,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Very confident,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Northwest,"City: 50,000 to 500,000","City over 50,000",9.0,43615.0
1492223.0,Ohio,47.0,State,1.0,Call 1,Complete,0.477029234170914,Bush,Voinovich,Yes,Male,White,25-29,Republican,Conservative,No,,Better today,Protestant,A few times a month,Yes,High school graduate,"Yes, I do",No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Very confident,White male,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Central,Rural,Small cities and Rural,18.0,43725.0
1477639.0,Ohio,9.0,State,1.0,Call 1,Complete,1.04626893997192,Kerry,Did not vote,No,Female,White,60-64,Democrat,Moderate,,,About the same,Protestant,A few times a year,,High school graduate,No one does,,During the last month,Against his opponent,Economy/Jobs,Cares about people like me,Somewhat approve,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,White female,60 or over,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,2.0,45106.0
1501943.0,Ohio,120.0,State,1.0,Call 2,Complete,0.765921056270599,Kerry,Fingerhut,No,Male,White,18-24,Independent,Liberal,Yes,"$75,000-$99,999",About the same,None,Never,No,High school graduate,No one does,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,Somewhat confident,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,5.0,43460.0
1487358.0,Ohio,105.0,State,1.0,Call 1,Not complete,0.909284055233002,Bush,Voinovich,Yes,Male,White,50-59,,,,,,,,,,,,Before that,For your candidate,Education,Has clear stands on the issues,Strongly approve,,,,,,,Excellent,,White male,45-59,50-64,18-64,,,,,,All others,All others,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,All others,White,Northeast,Suburbs,Suburbs,13.0,44333.0
1475270.0,Ohio,54.0,State,1.0,Call 1,Complete,1.32264924049377,Bush,Voinovich,Yes,Male,White,65-74,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,A few times a month,Yes,Postgraduate study,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,1.0,45241.0
1477630.0,Ohio,88.0,National,1.0,Call 1,Complete,0.463867694139481,Kerry,Fingerhut,No,Male,White,18-24,Democrat,Liberal,No,"Under $15,000",Worse today,None,A few times a year,No,Postgraduate study,No one does,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45431.0
1501934.0,Ohio,26.0,State,1.0,Call 2,Complete,0.704380810260773,Kerry,Fingerhut,No,Male,White,30-39,Republican,Moderate,No,,Worse today,Protestant,A few times a month,No,College graduate,No one does,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Not so good,Very confident,White male,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Central,Suburbs,Suburbs,12.0,43032.0
1501932.0,Ohio,24.0,State,1.0,Call 2,Complete,0.75569885969162,Bush,Voinovich,No,Male,White,18-24,Independent,Liberal,Yes,"$200,000 or more",Better today,Other Christian,Never,No,College graduate,No one does,No,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,About the same,Poor,Very confident,White male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Cuyahoga County,Suburbs,Suburbs,10.0,44145.0
1501928.0,Ohio,115.0,State,1.0,Call 2,Complete,0.848990261554718,Bush,Voinovich,No,Female,White,30-39,Republican,Conservative,No,"$100,000-$149,999",About the same,Catholic,A few times a year,No,College graduate,No one does,Yes,During the last month,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,About the same,Good,Very confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Central,Rural,Small cities and Rural,15.0,43040.0
1501916.0,Ohio,42.0,State,1.0,Call 2,Complete,0.928605139255524,Kerry,Voinovich,Yes,Male,Black,18-24,Democrat,Moderate,Yes,"$50,000-$74,999",About the same,Something else,A few times a month,No,Some college/associate degree,No one does,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Central,Suburbs,Suburbs,7.0,43213.0
1501915.0,Ohio,94.0,State,1.0,Call 2,Complete,0.768375873565674,Kerry,Fingerhut,Yes,Female,Hispanic/Latino,50-59,Democrat,,No,"Under $15,000",About the same,Catholic,More than once a week,No,High school graduate,"Yes, someone else does",Yes,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Both of them,Somewhat badly,Worse today,Not so good,Somewhat confident,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,Hispanic/Latino,Northwest,Rural,Small cities and Rural,5.0,45856.0
1487328.0,Ohio,47.0,State,1.0,Call 1,Complete,0.739545822143555,Bush,Voinovich,Yes,Male,White,60-64,Republican,Moderate,No,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,High school graduate,"Yes, someone else does",Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,Somewhat confident,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Central,Rural,Small cities and Rural,18.0,43725.0
1492188.0,Ohio,67.0,State,1.0,Call 1,Complete,1.1098073720932,Bush,Voinovich,Yes,Female,White,30-39,Republican,Conservative,No,"$150,000-$199,999",Better today,Catholic,A few times a year,No,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Better today,Good,Very confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",14.0,44060.0
1489382.0,Ohio,105.0,State,1.0,Call 1,Complete,0.924244165420532,Bush,Voinovich,Yes,Male,White,18-24,Republican,Conservative,Yes,"$50,000-$74,999",Better today,None,Never,No,High school graduate,"Yes, someone else does",No,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Excellent,Very confident,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,13.0,44333.0
1501905.0,Ohio,100.0,State,1.0,Call 2,Complete,1.0711133480072,Kerry,Fingerhut,Yes,Female,White,60-64,Democrat,Moderate,No,"$30,000-$49,999",About the same,Catholic,Once a week,No,High school graduate,"Yes, someone else does",Yes,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,Very confident,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,44830.0
