ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESMI04,PROP2MI,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECMI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1467130.0,Michigan,,National,2.0,,Complete,Phone survey,2.37053251266479,Kerry,No,Male,Hispanic/Latino,50-59,Democrat,Liberal,No,"$50,000-$74,999",About the same,Other Christian,A few times a year,Yes,College graduate,No one does,Yes,,,Iraq,Is intelligent,Strongly disapprove,Strongly approve,Less safe from terrorism,,,Very badly,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,College graduate,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,White,University Belt,Suburbs,Suburbs,,48439.0
1467131.0,Michigan,,National,2.0,,Complete,Phone survey,2.13700532913208,Kerry,Yes,Female,White,40-44,Democrat,Moderate,No,,Worse today,Protestant,A few times a year,No,High school graduate,"Yes, I do",Yes,,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly approve,Safer from terrorism,,,Very badly,,,White female,30-44,40-49,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,Married women,White,Southwest,Rural,Small cities and Rural,,48849.0
1467132.0,Michigan,,National,2.0,,Complete,Phone survey,1.6745343208313,Bush,Yes,Male,White,45-49,Republican,Conservative,No,"$100,000-$149,999",Better today,Other Christian,Once a week,No,Did not complete high school,No one does,Yes,,,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,,49546.0
1467133.0,Michigan,,National,2.0,,Complete,Phone survey,1.33634638786316,Bush,Yes,Female,White,45-49,Republican,Conservative,No,,Better today,Catholic,Once a week,Yes,Some college/associate degree,"Yes, I do",Yes,,,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Omit,,,Somewhat badly,,,White female,45-59,40-49,18-64,Republican,,,Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,Married women,White,Wayne County,Suburbs,Suburbs,,48170.0
1467134.0,Michigan,,National,2.0,,Complete,Phone survey,1.93039238452911,Kerry,Yes,Male,White,60-64,Democrat,Liberal,No,,Worse today,Catholic,More than once a week,No,Some college/associate degree,"Yes, I do",Yes,,,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,,,Very badly,,,White male,60 or over,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,,48042.0
1467135.0,Michigan,,National,2.0,,Complete,Phone survey,0.628301382064819,Kerry,Did not vote,Female,White,75 or over,Democrat,Moderate,No,"Under $15,000",Worse today,Other Christian,Never,No,High school graduate,No one does,No,,,Health care,Is a strong leader,Somewhat approve,Omit,Less safe from terrorism,,,Somewhat well,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,,,Omit,Very/Somewhat well,,,,,No one in household is union member,Voter is not union member,All others,White,North/Northeast,Rural,Small cities and Rural,,49660.0
1467136.0,Michigan,,National,2.0,,Complete,Phone survey,0.577750682830811,Kerry,Yes,Female,White,65-74,Independent,Moderate,No,"$15,000-$29,999",Worse today,Catholic,More than once a week,No,High school graduate,No one does,No,,,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,,,Very badly,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,"City: 50,000 to 500,000","City over 50,000",,48085.0
1467137.0,Michigan,,National,2.0,,Complete,Phone survey,0.805209517478943,Kerry,No,Male,White,75 or over,Independent,Moderate,No,"Under $15,000",Worse today,Catholic,Never,No,Did not complete high school,No one does,No,,,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,White,North/Northeast,Rural,Small cities and Rural,,48450.0
1467138.0,Michigan,,National,2.0,,Complete,Phone survey,2.89543342590332,Bush,No,Male,White,25-29,Republican,Moderate,No,"$150,000-$199,999",Better today,Something else,Never,No,College graduate,No one does,Yes,,,Economy/Jobs,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,All others,Never,All others,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,,48383.0
1467615.0,Michigan,,National,3.0,,Complete,Phone survey,1.13759338855743,Bush,Yes,Male,White,65-74,Independent,,,"$30,000-$49,999",,Protestant,A few times a year,Yes,,,Yes,,For your candidate,,,,,,,,,,,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,All others,White,University Belt,Suburbs,Suburbs,,49224.0
1467616.0,Michigan,,National,3.0,,Complete,Phone survey,1.13759338855743,Bush,Yes,Male,White,65-74,Independent,Moderate,,,,Protestant,A few times a year,No,,,Yes,,Against his opponent,,,,,,,,,,,White male,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,,48094.0
1467617.0,Michigan,,National,3.0,,Complete,Phone survey,1.68044555187225,Bush,Yes,Male,White,60-64,Independent,Conservative,,,,Protestant,A few times a year,Yes,,,Yes,,For your candidate,,,,,,,,,,,White male,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,All others,White,University Belt,Suburbs,Suburbs,,48116.0
1467618.0,Michigan,,National,3.0,,Complete,Phone survey,2.20163869857788,Bush,Yes,Male,White,50-59,Republican,Conservative,,"$50,000-$74,999",,Protestant,A few times a year,No,,,Yes,,For your candidate,,,,,,,,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,,48328.0
1467619.0,Michigan,,National,3.0,,Complete,Phone survey,0.502943634986877,Bush,Yes,Female,White,75 or over,Independent,Conservative,,"$15,000-$29,999",,Protestant,More than once a week,Yes,,,Yes,,For your candidate,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,,,,,,,,,,,,,Married women,White,North/Northeast,Rural,Small cities and Rural,,48880.0
1467620.0,Michigan,,National,3.0,,Complete,Phone survey,2.02307486534119,Bush,Did not vote,Female,White,30-39,Something Else,Moderate,,"$30,000-$49,999",,None,Once a week,,,,No,,Against his opponent,,,,,,,,,,,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Weekly,All others,All others,,,,,,,,,,,,,All others,White,Wayne County,Suburbs,Suburbs,,48185.0
1467621.0,Michigan,,National,3.0,,Complete,Phone survey,0.502943634986877,Bush,Yes,Female,White,65-74,Republican,Conservative,,"$15,000-$29,999",,Catholic,More than once a week,No,,,No,,For your candidate,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,,,,,,,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,,48328.0
1467622.0,Michigan,,National,3.0,,Complete,Phone survey,0.711985528469086,Kerry,No,Female,White,75 or over,Democrat,Liberal,,"Under $15,000",,Catholic,Once a week,No,,,No,,For your candidate,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,,,,,,,All others,White,University Belt,"City: 10,000 to 49,999",Small cities and Rural,,48708.0
1467623.0,Michigan,,National,3.0,,Complete,Phone survey,0.502943634986877,Bush,Yes,Female,White,65-74,Republican,,,,,None,More than once a week,Yes,,,No,,For your candidate,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Republican,,,None,White None,All others,White evangelicals,Weekly,All others,All others,,,,,,,,,,,,,All others,White,Wayne County,"City: 50,000 to 500,000","City over 50,000",,48154.0
1467624.0,Michigan,,National,3.0,,Complete,Phone survey,1.24739956855774,Bush,Yes,Male,White,30-39,Republican,Moderate,,"$50,000-$74,999",,Catholic,A few times a year,No,,,No,,Against his opponent,,,,,,,,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,,,,,,,,,,,,,All others,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,,49417.0
1467625.0,Michigan,,National,3.0,,Complete,Phone survey,0.628301382064819,Kerry,Did not vote,Female,White,75 or over,Democrat,Moderate,,"$15,000-$29,999",,Protestant,A few times a month,Yes,,,Yes,,For your candidate,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,Married women,White,North/Northeast,Rural,Small cities and Rural,,49712.0
1467626.0,Michigan,,National,3.0,,Complete,Phone survey,2.3179292678833,Bush,Yes,Female,White,25-29,Republican,Conservative,,"$200,000 or more",,Protestant,A few times a month,Yes,,,Yes,,For your candidate,,,,,,,,,,,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,Married women,White,Southwest,Suburbs,Suburbs,,49103.0
1467627.0,Michigan,,National,3.0,,Complete,Phone survey,1.54053151607513,Kerry,Yes,Female,White,60-64,Independent,Conservative,,,,Protestant,Never,No,,,Yes,,For your candidate,,,,,,,,,,,White female,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Never,Protestants/Non-weekly,All others,,,,,,,,,,,,,Married women,White,University Belt,Suburbs,Suburbs,,49246.0
1467628.0,Michigan,,National,3.0,,Complete,Phone survey,0.577750682830811,Kerry,Yes,Female,White,75 or over,Democrat,Liberal,,,,Protestant,More than once a week,Yes,,,No,,Against his opponent,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,,,,,,,,,,,,,All others,White,University Belt,Suburbs,Suburbs,,48603.0
1467629.0,Michigan,,National,3.0,,Complete,Phone survey,0.611021637916565,Other,Did not vote,Female,White,75 or over,Independent,Moderate,,,,Protestant,A few times a year,No,,,No,,Omit,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,All others,White,University Belt,"City: 50,000 to 500,000","City over 50,000",,48503.0
1467630.0,Michigan,,National,3.0,,Complete,Phone survey,2.37053251266479,Kerry,No,Male,Hispanic/Latino,50-59,Democrat,Liberal,,"$50,000-$74,999",,Other Christian,A few times a year,Yes,,,Yes,,Against his opponent,,,,,,,,,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,,,,,,,,,,,,,All others,White,University Belt,Suburbs,Suburbs,,48439.0
1467631.0,Michigan,,National,3.0,,Complete,Phone survey,2.13700532913208,Kerry,Yes,Female,White,40-44,Democrat,Moderate,,,,Protestant,A few times a year,No,,,Yes,,For your candidate,,,,,,,,,,,White female,30-44,40-49,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,,,Married women,White,Southwest,Rural,Small cities and Rural,,48849.0
1467632.0,Michigan,,National,3.0,,Complete,Phone survey,1.6745343208313,Bush,Yes,Male,White,45-49,Republican,Conservative,,"$100,000-$149,999",,Other Christian,Once a week,No,,,Yes,,Against his opponent,,,,,,,,,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,,,,,,,,,,,,,All others,White,Southwest,Suburbs,Suburbs,,49546.0
1467633.0,Michigan,,National,3.0,,Complete,Phone survey,1.33634638786316,Bush,Yes,Female,White,45-49,Republican,Conservative,,,,Catholic,Once a week,Yes,,,Yes,,Against his opponent,,,,,,,,,,,White female,45-59,40-49,18-64,Republican,,,Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,,,,,,,,,,,,,Married women,White,Wayne County,Suburbs,Suburbs,,48170.0
1467634.0,Michigan,,National,3.0,,Complete,Phone survey,1.93039238452911,Kerry,Yes,Male,White,60-64,Democrat,Liberal,,,,Catholic,More than once a week,No,,,Yes,,For your candidate,,,,,,,,,,,White male,60 or over,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,,,,,,,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,,48042.0
