ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESCT04,SENCT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1497665.0,Connecticut,24.0,State,1.0,Call 2,0.820581674575806,Bush,,Female,White,30-39,Democrat,Moderate,,Omit,Catholic,,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,Not too worried,White female,30-44,30-39,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1474334.0,Connecticut,46.0,National,2.0,Call 1,0.849460482597351,Kerry,Dodd,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,None,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1471998.0,Connecticut,10.0,State,1.0,Call 1,1.27600455284119,Bush,Orchulli,Male,White,50-59,Republican,Conservative,"$200,000 or more",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1524646.0,Connecticut,22.0,State,1.0,Call 3,0.781082332134247,Kerry,Dodd,Female,White,40-44,Democrat,Liberal,"$150,000-$199,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1497654.0,Connecticut,77.0,State,1.0,Call 2,2.39092111587524,Bush,Orchulli,Male,White,60-64,Republican,Conservative,"$200,000 or more",Worse today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1497652.0,Connecticut,22.0,State,1.0,Call 2,1.03743946552277,Kerry,Other,Male,White,18-24,Independent,Liberal,"$100,000-$149,999",Worse today,Muslim,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1471987.0,Connecticut,11.0,State,1.0,Call 1,0.794327080249786,Bush,,Male,White,75 or over,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1471986.0,Connecticut,48.0,State,1.0,Call 1,0.34092766046524,Kerry,Dodd,Female,Black,25-29,Democrat,Liberal,"$100,000-$149,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1474318.0,Connecticut,48.0,State,1.0,Call 1,0.332914024591446,Kerry,Dodd,Male,White,45-49,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1527976.0,Connecticut,51.0,National,2.0,Call 3,0.801263451576233,Kerry,Dodd,,White,,,,,,,,Omit,,Omit,,,,,,,,,,,,All others,Omit,Omit,Omit,,,White,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1525639.0,Connecticut,46.0,National,1.0,Call 3,0.849460482597351,Kerry,Dodd,Female,White,18-24,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,No,Before that,,Somewhat disapprove,Somewhat disapprove,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1483644.0,Connecticut,24.0,State,1.0,Call 1,0.77892678976059,Kerry,Dodd,Female,Hispanic/Latino,40-44,Democrat,,"$50,000-$74,999",Worse today,Catholic,Yes,Before that,Omit,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1497635.0,Connecticut,48.0,State,1.0,Call 2,0.332914024591446,Kerry,Dodd,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,None,,Before that,Against his opponent,Strongly approve,Somewhat disapprove,Very worried,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1471971.0,Connecticut,92.0,State,1.0,Call 1,1.62647640705109,Kerry,Dodd,Male,White,65-74,Democrat,Moderate,"$150,000-$199,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1513961.0,Connecticut,37.0,State,1.0,Call 2,0.968794584274292,Kerry,Dodd,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1527957.0,Connecticut,37.0,State,1.0,Call 3,0.968794584274292,Kerry,Dodd,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1471963.0,Connecticut,1.0,State,1.0,Call 1,0.790647983551025,Kerry,Dodd,Female,White,65-74,Democrat,Moderate,"Under $15,000",About the same,Protestant,,Just today,Against his opponent,Strongly approve,Strongly approve,Very worried,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1525621.0,Connecticut,50.0,State,1.0,Call 3,1.0144522190094,Bush,Dodd,Female,White,30-39,Independent,Conservative,"$75,000-$99,999",About the same,None,,Just today,Omit,Somewhat approve,Strongly approve,Somewhat worried,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1525619.0,Connecticut,1.0,State,1.0,Call 3,0.85130774974823,Kerry,Dodd,Male,White,60-64,Independent,Liberal,"$30,000-$49,999",About the same,Catholic,,Omit,Omit,Somewhat disapprove,Somewhat disapprove,Somewhat worried,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1497619.0,Connecticut,93.0,State,1.0,Call 2,0.870899796485901,Kerry,Dodd,Female,White,60-64,Democrat,Moderate,"$100,000-$149,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1527946.0,Connecticut,48.0,State,1.0,Call 3,0.248757839202881,Kerry,Did not vote,Female,White,60-64,Democrat,Conservative,"$15,000-$29,999",Worse today,Catholic,,Just today,For your candidate,Somewhat disapprove,Strongly disapprove,Very worried,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1497615.0,Connecticut,92.0,State,1.0,Call 2,2.46830058097839,Bush,Orchulli,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1530274.0,Connecticut,24.0,State,1.0,Call 3,0.897043347358704,Kerry,Dodd,Male,White,18-24,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1497610.0,Connecticut,46.0,National,3.0,Call 2,0.790647983551025,Kerry,Dodd,Female,White,65-74,Democrat,Moderate,"$75,000-$99,999",,Protestant,No,,Against his opponent,,,,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1471946.0,Connecticut,32.0,State,1.0,Call 1,1.52365350723267,,Orchulli,Female,White,65-74,Republican,Conservative,,Omit,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1471943.0,Connecticut,11.0,State,1.0,Call 1,1.18508315086365,Bush,Orchulli,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Not too worried,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1474275.0,Connecticut,42.0,National,2.0,Call 1,0.532949924468994,Kerry,Dodd,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1471938.0,Connecticut,48.0,State,1.0,Call 1,0.332914024591446,Kerry,Dodd,Male,White,50-59,Independent,Moderate,"$200,000 or more",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1471937.0,Connecticut,10.0,State,1.0,Call 1,1.04312193393707,Kerry,Dodd,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
