ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMN04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECMN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1492233.0,Minnesota,12.0,State,1.0,Call 1,Complete,0.991326093673706,Kerry,Male,White,40-44,Independent,Moderate,No,"$100,000-$149,999",Better today,Catholic,A few times a year,Some college/associate degree,No one does,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Somewhat worried,Good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55306.0
1492232.0,Minnesota,59.0,State,1.0,Call 1,Complete,0.845301687717438,Kerry,Male,White,50-59,Democrat,Conservative,No,"$50,000-$74,999",About the same,Protestant,A few times a year,Postgraduate study,No one does,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat well,Somewhat worried,Good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,56567.0
1494139.0,Minnesota,32.0,State,1.0,Call 1,Complete,1.16179740428925,Bush,Female,White,30-39,Republican,Conservative,No,"$100,000-$149,999",Better today,None,A few times a year,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Omit,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Very worried,Excellent,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Occasionally,All others,College graduate,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55404.0
1492229.0,Minnesota,65.0,State,1.0,Call 1,Complete,1.03641796112061,Kerry,Female,White,45-49,Democrat,Moderate,No,"$75,000-$99,999",About the same,Protestant,A few times a year,College graduate,No one does,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Good,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,Suburbs,Suburbs,4.0,55109.0
1535977.0,Minnesota,34.0,National,2.0,Call 3,Complete,0.78817093372345,Kerry,Female,White,18-24,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,A few times a year,College graduate,No one does,No,Before that,,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55407.0
1531107.0,Minnesota,16.0,National,3.0,Call 3,Complete,1.20891284942627,Bush,Female,White,50-59,Republican,Conservative,,"$30,000-$49,999",,Other Christian,A few times a month,,,Yes,,For your candidate,,,,,,,,,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,,,,,,,,,,,,,,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55068.0
1492217.0,Minnesota,50.0,State,1.0,Call 1,Complete,0.752340197563171,Kerry,Female,White,50-59,Democrat,Liberal,No,"$75,000-$99,999",About the same,Protestant,A few times a year,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,East,Rural,Small cities and Rural,8.0,55616.0
1492216.0,Minnesota,84.0,State,1.0,Call 1,Complete,1.21083748340607,Kerry,Male,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,Once a week,Some college/associate degree,"Yes, I do",Yes,In the last three days,For your candidate,Taxes,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Somewhat badly,Very worried,Good,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,West,Rural,Small cities and Rural,7.0,56438.0
1516517.0,Minnesota,88.0,National,3.0,Call 2,Complete,1.19040858745575,Kerry,Female,White,65-74,Democrat,Liberal,,"$15,000-$29,999",,Protestant,A few times a year,,,No,,Omit,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,,,,,,,,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55125.0
1535960.0,Minnesota,79.0,State,1.0,Call 3,Complete,0.861549854278564,Bush,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,A few times a month,High school graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Excellent,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,West,Suburbs,Suburbs,6.0,56368.0
1497071.0,Minnesota,83.0,National,1.0,Call 1,Complete,0.908730745315552,Bush,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,More than once a week,College graduate,No one does,Yes,Before that,,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,,,Very well,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Married women,White,West,Suburbs,Suburbs,6.0,56307.0
1492209.0,Minnesota,19.0,State,1.0,Call 1,Complete,1.15185940265656,Bush,Female,White,65-74,Republican,Moderate,No,"$50,000-$74,999",About the same,Protestant,A few times a year,Did not complete high school,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,Rural,Small cities and Rural,1.0,55955.0
1492207.0,Minnesota,29.0,State,1.0,Call 1,Complete,0.791350066661835,Kerry,Male,White,40-44,Republican,Conservative,No,"$150,000-$199,999",Better today,Protestant,More than once a week,College graduate,No one does,Yes,Just today,Against his opponent,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Very worried,Excellent,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",6.0,55369.0
1540815.0,Minnesota,25.0,State,1.0,Call 3,Complete,1.18832468986511,Bush,Male,White,50-59,Independent,Conservative,No,"$50,000-$74,999",Better today,Catholic,A few times a year,Some college/associate degree,No one does,Yes,Just today,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Omit,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55344.0
1531821.0,Minnesota,75.0,State,1.0,Call 3,Complete,0.739591240882874,Kerry,Female,White,18-24,Independent,Liberal,Yes,"$15,000-$29,999",About the same,,A few times a year,Some college/associate degree,No one does,No,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Omit,Only John Kerry,Somewhat badly,Not too worried,Good,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,No one in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55808.0
1512965.0,Minnesota,48.0,State,1.0,Call 2,Complete,0.831016361713409,Bush,Female,White,45-49,Republican,Moderate,No,"$200,000 or more",Better today,Protestant,A few times a year,College graduate,No one does,Yes,Sometime last week,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Somewhat worried,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,Rural,Small cities and Rural,8.0,56649.0
1492201.0,Minnesota,90.0,State,1.0,Call 1,Complete,0.808180272579193,Bush,Male,Other,40-44,Independent,Conservative,No,"$50,000-$74,999",About the same,Catholic,Once a week,Some college/associate degree,No one does,Yes,Before that,For your candidate,Omit,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Good,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Other,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55328.0
