ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWI04,SENWI04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,VETVOTER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1535999.0,Wisconsin,84.0,State,1.0,Call 3,Complete,1.05576193332672,Bush,Michels,Female,White,45-49,Something Else,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Once a week,Some college/associate degree,No one is,No,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,Rural,Small cities and Rural,6.0,54965.0
1487388.0,Wisconsin,54.0,State,1.0,Call 1,Not complete,1.08239614963531,Kerry,Feingold,Female,Black,75 or over,,,,,,,,,,,,Before that,For your candidate,Omit,Has clear stands on the issues,Strongly disapprove,,,,,,Poor,Non-white female,60 or over,65 or over,65 or over,,,,,All others,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,Black,Milwaukee,"City: 50,000 to 500,000","City over 50,000",5.0,53227.0
1486800.0,Wisconsin,26.0,National,4.0,Call 1,Complete,0.790290713310242,Kerry,Feingold,Female,White,50-59,Democrat,Liberal,,"Under $15,000",,,,High school graduate,No one is,,No,Just today,,,,,,,Only John Kerry,Only John Kerry,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,54935.0
1511690.0,Wisconsin,35.0,State,1.0,Call 2,Complete,0.858144462108612,Bush,Michels,Female,White,45-49,Republican,Conservative,No,"Under $15,000",Better today,Other Christian,Omit,Some college/associate degree,No one is,No,No,Before that,For your candidate,Moral values,Omit,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Omit,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,3.0,54650.0
1511688.0,Wisconsin,31.0,State,1.0,Call 2,Complete,0.612973928451538,Kerry,Feingold,Male,White,50-59,Democrat,Liberal,No,"$100,000-$149,999",Worse today,Something else,Once a week,College graduate,No one is,Yes,Yes,During the last month,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,South,Suburbs,Suburbs,1.0,53143.0
1535991.0,Wisconsin,55.0,State,1.0,Call 3,Complete,1.06858694553375,Bush,Michels,Female,Hispanic/Latino,25-29,Republican,Conservative,No,"$100,000-$149,999",Worse today,Other Christian,More than once a week,College graduate,No one is,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Non-white female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,Milwaukee,Suburbs,Suburbs,5.0,53217.0
1535988.0,Wisconsin,89.0,State,1.0,Call 3,Complete,0.858144462108612,Bush,Michels,Female,White,45-49,Republican,Liberal,No,"$75,000-$99,999",Better today,Other Christian,A few times a year,High school graduate,No one is,No,Yes,During the last month,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
1511682.0,Wisconsin,56.0,State,1.0,Call 2,Complete,1.3689432144165,Bush,Michels,Male,White,60-64,Republican,Moderate,No,"$15,000-$29,999",Better today,Protestant,Once a week,High school graduate,"Yes, I am",Yes,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Northeast,Rural,Small cities and Rural,8.0,54153.0
1492237.0,Wisconsin,19.0,State,1.0,Call 1,Complete,0.33068859577179,Kerry,Feingold,Female,,50-59,,,,,Omit,,Omit,,No one is,,,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Omit,Omit,Omit,Not so good,,45-59,50-64,18-64,,,,,,,Omit,Omit,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,Omit,Omit,Omit,No one in household is union member,Voter is not union member,All others,,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,53098.0
1497097.0,Wisconsin,4.0,State,1.0,Call 1,Complete,0.68864494562149,Bush,Michels,Male,White,50-59,Republican,Conservative,No,"$100,000-$149,999",Worse today,Catholic,Once a week,College graduate,No one is,No,Yes,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Both of them,Only George W. Bush,Somewhat badly,Not so good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54302.0
1482509.0,Wisconsin,64.0,State,1.0,Call 1,Complete,2.06129169464111,Bush,Michels,Male,White,65-74,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,More than once a week,High school graduate,"Yes, I am",Yes,Yes,Before that,Omit,Omit,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,South,Suburbs,Suburbs,1.0,53406.0
1511674.0,Wisconsin,89.0,State,1.0,Call 2,Complete,0.879427850246429,Bush,Feingold,Female,White,45-49,Something Else,Moderate,No,"$75,000-$99,999",Better today,None,Never,High school graduate,No one is,Yes,No,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,7.0,54494.0
1487365.0,Wisconsin,3.0,State,1.0,Call 1,Complete,1.04314458370209,Kerry,Feingold,Female,White,50-59,Independent,Moderate,No,"$30,000-$49,999",Worse today,Catholic,Once a week,College graduate,No one is,No,No,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54303.0
1487362.0,Wisconsin,29.0,State,1.0,Call 1,Complete,1.25027883052826,Kerry,Feingold,Male,White,75 or over,Democrat,,No,"Under $15,000",About the same,Other Christian,Omit,Did not complete high school,No one is,Yes,Yes,Just today,For your candidate,Health care,Is a strong leader,Strongly disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,3.0,54635.0
1511665.0,Wisconsin,73.0,State,1.0,Call 2,Complete,0.875307381153107,Bush,Michels,Female,White,50-59,Independent,Moderate,No,"$15,000-$29,999",About the same,Catholic,Once a week,Some college/associate degree,No one is,No,Yes,Before that,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Not so good,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest,Rural,Small cities and Rural,8.0,54568.0
1535967.0,Wisconsin,20.0,State,1.0,Call 3,Complete,0.897703289985657,Bush,Michels,Male,White,30-39,Independent,Conservative,Yes,"$15,000-$29,999",Better today,Other Christian,Never,College graduate,No one is,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,7.0,54880.0
1492215.0,Wisconsin,84.0,State,1.0,Call 1,Not complete,1.30154204368591,Kerry,Feingold,Male,White,65-74,,,,,,,,,,,,In the last three days,For your candidate,Education,Will bring about needed change,Somewhat approve,,,,,,Not so good,White male,60 or over,65 or over,65 or over,,,,,,All others,,,,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,,,,,,All others,White,Northeast,Rural,Small cities and Rural,6.0,54965.0
1511658.0,Wisconsin,79.0,State,1.0,Call 2,Complete,1.0050163269043,Kerry,Feingold,Male,White,60-64,Independent,Moderate,No,"$150,000-$199,999",About the same,Other Christian,Never,College graduate,No one is,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53051.0
