ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESUT04,SENUT04,GOVUT04,AMEND3UT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1495306.0,Utah,16.0,State,1.0,Call 1,1.39057886600494,,,,Yes,Male,White,65-74,Independent,Conservative,"$100,000-$149,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1539632.0,Utah,52.0,State,1.0,Call 3,1.42753732204437,Kerry,1.0,Matheson,Yes,Male,Hispanic/Latino,50-59,Democrat,Conservative,"$15,000-$29,999",Worse today,Mormon/LDS,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1495217.0,Utah,35.0,National,4.0,Call 1,0.88055694103241,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",,,,Before that,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1492968.0,Utah,56.0,State,1.0,Call 1,1.33412289619446,Bush,2.0,Huntsman,Yes,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",About the same,Mormon/LDS,,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1495204.0,Utah,16.0,State,1.0,Call 1,1.25141096115112,Bush,2.0,Huntsman,Yes,Male,White,18-24,Republican,Moderate,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1541947.0,Utah,35.0,National,4.0,Call 3,0.849448263645172,Bush,2.0,Matheson,Yes,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",,,No,Before that,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1490619.0,Utah,20.0,State,1.0,Call 1,0.934237241744995,Bush,2.0,Huntsman,Yes,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1495284.0,Utah,35.0,National,4.0,Call 1,0.792083263397217,Bush,2.0,Huntsman,Yes,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",,,No,Before that,,,,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1497616.0,Utah,44.0,State,1.0,Call 1,0.837039291858673,Kerry,1.0,Matheson,No,Male,White,40-44,Independent,Moderate,"$15,000-$29,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1541941.0,Utah,35.0,National,4.0,Call 3,0.887826263904572,Kerry,1.0,Matheson,No,Male,White,50-59,Democrat,Liberal,"$30,000-$49,999",,,No,Before that,,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1518610.0,Utah,20.0,State,1.0,Call 2,0.99871814250946,Bush,2.0,Matheson,Yes,Male,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1539603.0,Utah,36.0,State,1.0,Call 3,0.906166732311249,Bush,2.0,Huntsman,Yes,Male,,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1541935.0,Utah,35.0,National,3.0,Call 3,0.794604778289795,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",,Mormon/LDS,No,,For your candidate,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1495273.0,Utah,48.0,State,1.0,Call 1,0.766604602336884,Bush,2.0,Matheson,Yes,Male,White,25-29,Republican,Conservative,,Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1520935.0,Utah,35.0,National,3.0,Call 2,0.565232872962952,Bush,0.0,Huntsman,Yes,Male,White,25-29,Something Else,Moderate,"$15,000-$29,999",,Mormon/LDS,No,,For your candidate,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1497299.0,Utah,44.0,State,1.0,Call 1,0.830185830593109,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1490602.0,Utah,39.0,State,1.0,Call 1,1.3047856092453,Bush,2.0,Huntsman,No,Female,White,18-24,Something Else,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1541925.0,Utah,35.0,National,3.0,Call 3,0.849448263645172,Bush,2.0,Matheson,Yes,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",,Mormon/LDS,No,,For your candidate,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1541920.0,Utah,35.0,National,2.0,Call 3,1.10588419437408,Bush,2.0,Matheson,No,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Something else,No,Before that,,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1539583.0,Utah,52.0,State,1.0,Call 3,1.23170804977417,Bush,2.0,Huntsman,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1541914.0,Utah,35.0,National,1.0,Call 3,0.877762675285339,Kerry,1.0,Matheson,No,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1541908.0,Utah,35.0,National,1.0,Call 3,0.792083263397217,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1518576.0,Utah,20.0,State,1.0,Call 2,1.28403770923615,Kerry,1.0,Matheson,No,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1539572.0,Utah,36.0,State,1.0,Call 3,0.985309898853302,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1492909.0,Utah,7.0,State,1.0,Call 1,1.23904740810394,Bush,2.0,Huntsman,Yes,Male,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1540401.0,Utah,13.0,State,1.0,Call 3,0.331347942352295,Bush,2.0,Other,No,Male,White,45-49,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1495238.0,Utah,29.0,State,1.0,Call 1,0.973964691162109,Bush,2.0,Huntsman,Yes,Male,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1519225.0,Utah,7.0,State,1.0,Call 2,1.22500276565552,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Conservative,"Under $15,000",Better today,Other Christian,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1492901.0,Utah,52.0,State,1.0,Call 1,1.01670575141907,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,Liberal,"Under $15,000",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1492898.0,Utah,36.0,State,1.0,Call 1,0.78455001115799,Kerry,1.0,Huntsman,Yes,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1495143.0,Utah,29.0,State,1.0,Call 1,0.96599006652832,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
