ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESAZ04,SENAZ04,PRP200AZ,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,VETVOTER,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECAZ,IMMIG,MCAINGWB,MOVETOAZ,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1466054.0,Arizona,,State,1.0,,Complete,Phone survey,1.98237299919128,Bush,McCain,No,Female,Hispanic/Latino,18-24,Republican,Liberal,Yes,"$15,000-$29,999",About the same,Catholic,High school graduate,No,Yes,,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly disapprove,Safer from terrorism,Both of them,Only George W. Bush,Very well,Good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Hispanic/Latino,English,Maricopa County,"City over 500,000","City over 50,000",,85033.0
1466055.0,Arizona,,State,1.0,,Complete,Phone survey,3.00208711624146,Bush,McCain,Yes,Male,White,50-59,Republican,Moderate,No,,Worse today,Protestant,Postgraduate study,No,No,,For your candidate,Iraq,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,,85345.0
1466056.0,Arizona,,State,1.0,,Complete,Phone survey,1.19010531902313,Kerry,Starky,Yes,Female,White,65-74,Independent,Liberal,No,"$50,000-$74,999",Worse today,Protestant,Some college/associate degree,No,No,,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Kept about the same,Less likely to vote for Bush,I moved to AZ more than 10 years ago,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,,85340.0
1466057.0,Arizona,,State,1.0,,Complete,Phone survey,2.01282119750977,Bush,Other,Did not vote,Female,White,25-29,Republican,Moderate,No,,About the same,Other Christian,College graduate,No,No,,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Omit,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85225.0
1466058.0,Arizona,,State,1.0,,Complete,Phone survey,0.934565603733063,Bush,McCain,Yes,Female,Other,30-39,Republican,Conservative,Yes,"$15,000-$29,999",Better today,Other Christian,Some college/associate degree,No,No,,For your candidate,Education,Will bring about needed change,Strongly approve,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Very badly,Excellent,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,American Indian,English,Rest of state,Rural,Small cities and Rural,,86326.0
1466059.0,Arizona,,State,1.0,,Complete,Phone survey,0.693987965583801,Kerry,McCain,Yes,Male,,,,,Yes,"Under $15,000",About the same,,High school graduate,,,,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Omit,Omit,,,,,,,"Under $50,000","Under $100,000",,,,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,Rest of state,"City: 50,000 to 500,000","City over 50,000",,85364.0
1466060.0,Arizona,,State,1.0,,Complete,Phone survey,1.64838910102844,Bush,McCain,Yes,Male,White,60-64,Something Else,Conservative,No,"$75,000-$99,999",Worse today,Something else,College graduate,No,No,,For your candidate,Omit,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Increased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85225.0
1466061.0,Arizona,,State,1.0,,Complete,Phone survey,1.20828187465668,Bush,McCain,No,Male,Hispanic/Latino,50-59,Something Else,Conservative,No,,Better today,Catholic,Some college/associate degree,Yes,Yes,,For your candidate,Economy/Jobs,Omit,Strongly disapprove,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Poor,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,Non-white male,45-59,50-64,18-64,Independent,,,Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,,85737.0
1466062.0,Arizona,,State,1.0,,Complete,Phone survey,1.41863548755646,Bush,McCain,Yes,Female,White,75 or over,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Some college/associate degree,No,No,,Against his opponent,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85375.0
1466063.0,Arizona,,State,1.0,,Complete,Phone survey,2.42792463302612,Kerry,McCain,No,Male,Hispanic/Latino,50-59,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,College graduate,Yes,Yes,,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Increased,Had no effect on your vote for president,I was born in Arizona,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,,86303.0
1466064.0,Arizona,,State,1.0,,Complete,Phone survey,1.15281343460083,Kerry,McCain,No,Female,Hispanic/Latino,30-39,Democrat,Liberal,No,"$15,000-$29,999",About the same,Catholic,Postgraduate study,No,Yes,,For your candidate,Economy/Jobs,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Omit,Somewhat well,Poor,Decreased,Had no effect on your vote for president,I was born in Arizona,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Very/Somewhat well,Omit,Omit,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,English,Maricopa County,"City over 500,000","City over 50,000",,85022.0
1466065.0,Arizona,,State,1.0,,Complete,Phone survey,2.08205819129944,Bush,McCain,Yes,Male,White,65-74,Republican,Moderate,No,"Under $15,000",About the same,Protestant,College graduate,Yes,No,,Against his opponent,Taxes,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Neither of them,Very badly,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",,85037.0
1466066.0,Arizona,,State,1.0,,Complete,Phone survey,0.918922126293182,Kerry,McCain,No,Female,White,40-44,Democrat,Liberal,No,"$15,000-$29,999",About the same,Other Christian,Some college/associate degree,No,No,,For your candidate,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,,85736.0
1466067.0,Arizona,,State,1.0,,Complete,Phone survey,2.08205819129944,Bush,McCain,Yes,Male,White,65-74,Republican,Conservative,No,"$75,000-$99,999",About the same,Protestant,Some college/associate degree,Yes,No,,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Kept about the same,More likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85375.0
1466068.0,Arizona,,State,1.0,,Complete,Phone survey,1.45338559150696,Kerry,McCain,No,Female,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,Postgraduate study,No,No,,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,"City: 50,000 to 500,000","City over 50,000",,85364.0
1466069.0,Arizona,,State,1.0,,Complete,Phone survey,2.72217130661011,Bush,McCain,No,Female,White,30-39,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,Postgraduate study,No,No,,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",,85032.0
1466070.0,Arizona,,State,1.0,,Complete,Phone survey,0.809475839138031,Kerry,McCain,No,Male,White,75 or over,Republican,Moderate,No,"$15,000-$29,999",Worse today,Protestant,College graduate,Yes,No,,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Decreased,Less likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",,85017.0
1466071.0,Arizona,,State,1.0,,Complete,Phone survey,2.72217130661011,Bush,McCain,No,Female,White,50-59,Something Else,Moderate,No,"$100,000-$149,999",Better today,Protestant,Postgraduate study,No,No,,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",,85023.0
1466072.0,Arizona,,State,1.0,,Complete,Phone survey,2.26162481307983,Bush,McCain,Yes,Female,White,75 or over,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Some college/associate degree,No,No,,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,,85220.0
1466073.0,Arizona,,State,1.0,,Complete,Phone survey,2.46488046646118,Kerry,Starky,No,Male,White,45-49,Something Else,,No,"$75,000-$99,999",About the same,None,Postgraduate study,No,No,,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Poor,Kept about the same,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",,85032.0
