ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,wgt,PRESMA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,FAVKERY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1474347.0,Massachusetts,105.0,State,1.0,Call 1,Complete,0.863953053951263,Kerry,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",About the same,Jewish,No,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Favorable,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East,Suburbs,Suburbs,9.0,2081.0
1502337.0,Massachusetts,2.0,State,1.0,Call 2,Complete,0.840228617191315,Kerry,Female,White,65-74,Independent,Liberal,"$75,000-$99,999",About the same,Protestant,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1504668.0,Massachusetts,50.0,State,1.0,Call 2,Complete,0.563238143920898,Kerry,Female,White,40-44,Democrat,Moderate,"$200,000 or more",About the same,Jewish,No,No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly approve,Less safe from terrorism,Both of them,Favorable,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2038.0
1525664.0,Massachusetts,15.0,National,1.0,Call 3,Not complete,1.5858348608017,Bush,Female,White,65-74,,,,,,,No,Before that,,Taxes,Omit,Strongly approve,,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1525662.0,Massachusetts,77.0,State,1.0,Call 3,Complete,1.20939433574677,Bush,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,No,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1474331.0,Massachusetts,15.0,National,2.0,Call 1,Complete,0.945901274681091,Kerry,Male,Asian,45-49,Republican,Moderate,"$200,000 or more",About the same,None,No,No,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Asian,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1525653.0,Massachusetts,86.0,National,3.0,Call 3,Complete,2.08613777160645,Did not vote,Female,White,18-24,Independent,,"$100,000-$149,999",,Catholic,,No,,For your candidate,,,,,,,,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,,,,,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1527978.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.333097815513611,Kerry,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",Better today,Catholic,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1525642.0,Massachusetts,8.0,State,1.0,Call 3,Not complete,1.45009350776672,Bush,Male,Hispanic/Latino,30-39,,,,,,,Yes,Before that,Against his opponent,Taxes,Cares about people like me,Strongly approve,,,,,Non-white male,30-44,30-39,18-64,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1502307.0,Massachusetts,93.0,State,1.0,Call 2,Complete,0.907180786132813,Kerry,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,Yes,,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Favorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,1254.0
1499969.0,Massachusetts,27.0,National,4.0,Call 2,Complete,0.606278121471405,Bush,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",,,,No,In the last three days,,,,,,,Only George W. Bush,Unfavorable,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Only Bush/Both,Only Bush/Neither,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1474305.0,Massachusetts,32.0,State,1.0,Call 1,Complete,0.397687554359436,Bush,Male,White,45-49,Independent,Liberal,"$50,000-$74,999",Worse today,Jewish,No,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1474303.0,Massachusetts,86.0,National,2.0,Call 1,Complete,2.11480093002319,Kerry,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",About the same,Something else,No,No,Before that,,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1474302.0,Massachusetts,98.0,State,1.0,Call 1,Complete,0.907180786132813,Kerry,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",Worse today,Catholic,No,No,Before that,For your candidate,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,1104.0
1502294.0,Massachusetts,103.0,State,1.0,Call 2,Complete,0.697829127311707,Bush,Male,White,40-44,Independent,Conservative,"$150,000-$199,999",Better today,Catholic,Yes,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,5.0,1876.0
1474295.0,Massachusetts,103.0,State,1.0,Call 1,Complete,0.794293582439423,Kerry,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",Worse today,Something else,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,5.0,1876.0
1525620.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.364843487739563,Bush,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1526876.0,Massachusetts,15.0,National,4.0,Call 3,Complete,1.25848829746246,Kerry,Male,White,18-24,Something Else,Liberal,"$30,000-$49,999",,,,No,Before that,,,,,,,Neither of them,Unfavorable,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Bush/Neither,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1525618.0,Massachusetts,15.0,National,1.0,Call 3,Complete,0.945901274681091,Kerry,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",About the same,Jewish,No,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1474291.0,Massachusetts,105.0,State,1.0,Call 1,Complete,0.711248934268951,Bush,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,No,Before that,For your candidate,Terrorism,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,9.0,2081.0
1483620.0,Massachusetts,82.0,National,2.0,Call 1,Complete,2.68109536170959,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1501984.0,Massachusetts,82.0,National,1.0,Call 2,Complete,2.21033239364624,Kerry,Female,White,60-64,Democrat,Liberal,"$150,000-$199,999",Worse today,Protestant,No,No,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1476618.0,Massachusetts,27.0,National,2.0,Call 1,Complete,0.647006213665009,Bush,Male,White,18-24,Republican,Moderate,"$100,000-$149,999",Worse today,Catholic,No,No,Before that,,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Less safe from terrorism,,,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1525605.0,Massachusetts,8.0,State,1.0,Call 3,Complete,1.81885313987732,Did not vote,Female,White,40-44,Independent,Moderate,"Under $15,000",About the same,Catholic,,No,Omit,Omit,Omit,Omit,Somewhat disapprove,Somewhat approve,Safer from terrorism,Omit,Omit,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Omit,Omit,Strongly/Somewhat approve,Omit,Omit,White,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1476610.0,Massachusetts,2.0,State,1.0,Call 1,Complete,0.618294358253479,Kerry,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",About the same,Protestant,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Favorable,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1499935.0,Massachusetts,98.0,State,1.0,Call 2,Not complete,0.454605162143707,Other,Female,White,75 or over,,,,,,,No,Just today,For your candidate,Omit,Omit,Omit,,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,1104.0
1474271.0,Massachusetts,15.0,National,2.0,Call 1,Not complete,0.867781519889832,Kerry,Female,White,50-59,,,,,,,No,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,,,,,White female,45-59,50-64,18-64,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
