ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAR04,SENAR04,AMEND3AR,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1483703.0,Arkansas,87.0,State,1.0,Call 1,Complete,0.928077757358551,Bush,Holt,Yes,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,"City: 10,000 to 49,999",Small cities and Rural,2.0,72143.0
1514311.0,Arkansas,30.0,State,1.0,Call 2,Complete,0.600537478923798,Bush,Holt,Yes,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,Yes,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1493032.0,Arkansas,19.0,State,1.0,Call 1,Complete,2.16018605232239,Bush,Holt,Yes,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,72401.0
1514027.0,Arkansas,37.0,State,1.0,Call 2,Complete,0.929631590843201,Bush,Holt,Yes,Female,White,45-49,Independent,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Yes,During the last month,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,1.0,72556.0
1535023.0,Arkansas,58.0,State,1.0,Call 3,Complete,0.935113847255707,Kerry,Lincoln,Yes,Female,Black,50-59,Democrat,Conservative,"$15,000-$29,999",About the same,Something else,Yes,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,Black,East,Rural,Small cities and Rural,1.0,72342.0
1530356.0,Arkansas,4.0,State,1.0,Call 3,Complete,0.928406059741974,Kerry,,No,Male,White,25-29,Something Else,Liberal,"$30,000-$49,999",Better today,Catholic,No,No,Just today,Against his opponent,Economy/Jobs,Is a strong leader,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1495360.0,Arkansas,4.0,State,1.0,Call 1,Complete,1.35028529167175,Kerry,Lincoln,Yes,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1532687.0,Arkansas,55.0,State,1.0,Call 3,Complete,0.771475672721863,Kerry,Lincoln,Yes,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Terrorism,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only George W. Bush,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Married women,Black,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71701.0
1514022.0,Arkansas,72.0,State,1.0,Call 2,Complete,1.11288118362427,Kerry,Lincoln,No,Female,Black,25-29,Something Else,Moderate,"$15,000-$29,999",Worse today,None,No,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
1539684.0,Arkansas,48.0,State,1.0,Call 3,Complete,0.751258671283722,Bush,Holt,Yes,Female,White,50-59,Republican,Conservative,,Better today,Other Christian,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Omit,Only George W. Bush,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Little Rock area,Suburbs,Suburbs,1.0,72007.0
1532684.0,Arkansas,37.0,State,1.0,Call 3,Complete,0.929631590843201,Bush,Holt,Yes,Female,White,40-44,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,,Yes,Before that,Against his opponent,Moral values,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Omit,Omit,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Omit,Married women,White,East,Rural,Small cities and Rural,1.0,72556.0
1483688.0,Arkansas,28.0,State,1.0,Call 1,Complete,0.92169177532196,Kerry,Lincoln,No,Female,White,18-24,Democrat,Moderate,"Under $15,000",Worse today,Protestant,No,No,During the last month,For your candidate,Omit,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Little Rock area,Suburbs,Suburbs,2.0,72058.0
1488353.0,Arkansas,75.0,State,1.0,Call 1,Complete,0.741033613681793,Kerry,Lincoln,Yes,Female,Black,45-49,Something Else,Moderate,"Under $15,000",Worse today,Other Christian,Yes,No,Before that,Omit,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Omit,Neither of them,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Black,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
1531361.0,Arkansas,79.0,State,1.0,Call 3,Complete,0.748402237892151,Bush,Holt,Yes,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,No,Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
1524671.0,Arkansas,33.0,State,1.0,Call 2,Complete,0.566581726074219,Bush,Holt,Yes,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1516345.0,Arkansas,54.0,State,1.0,Call 2,Complete,1.43307459354401,Bush,Lincoln,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Something else,Yes,Yes,Before that,Omit,Omit,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,4.0,71764.0
1483679.0,Arkansas,9.0,State,1.0,Call 1,Complete,0.865798652172089,Bush,Holt,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72756.0
1486205.0,Arkansas,63.0,State,1.0,Call 1,Complete,1.57036805152893,Kerry,Lincoln,Yes,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72117.0
1483675.0,Arkansas,68.0,National,1.0,Call 1,Complete,0.854372560977936,Bush,Holt,Yes,Female,White,50-59,Republican,Conservative,,About the same,Protestant,Yes,Yes,Before that,,Moral values,Has strong religious faith,Strongly approve,Omit,Safer from terrorism,,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,,,Married women,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72207.0
1540496.0,Arkansas,48.0,State,1.0,Call 3,Complete,0.971944451332092,Kerry,Lincoln,Yes,Female,White,60-64,Democrat,Moderate,,About the same,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Little Rock area,Suburbs,Suburbs,1.0,72007.0
1514001.0,Arkansas,63.0,State,1.0,Call 2,Complete,1.79580068588257,Kerry,Lincoln,Yes,Male,Black,25-29,Independent,Conservative,"Under $15,000",About the same,Other Christian,,No,Before that,Omit,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72117.0
1539662.0,Arkansas,44.0,State,1.0,Call 3,Complete,3.05266809463501,Kerry,,No,Male,Black,25-29,Independent,Liberal,"$30,000-$49,999",Worse today,Mormon/LDS,No,No,Before that,For your candidate,Taxes,Has strong religious faith,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Only George W. Bush,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,Black,South,Rural,Small cities and Rural,4.0,71643.0
