ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVT04,SENVT04,HOUVT04,GOVVT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,GAYMRRGE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1482394.0,Vermont,41.0,State,1.0,Call 1,Complete,0.511334419250488,Kerry,Leahy,Sanders,Clavelle,Female,White,75 or over,Democrat,Liberal,"Under $15,000",About the same,Something else,No,Before that,Against his opponent,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1482468.0,Vermont,69.0,State,1.0,Call 1,Complete,2.60481595993042,Bush,Leahy,Sanders,Douglas,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1482506.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,None,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1482584.0,Vermont,11.0,National,2.0,Call 1,Complete,0.837800681591034,Kerry,Leahy,Sanders,Clavelle,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,None,Yes,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,,,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Married women,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1482600.0,Vermont,69.0,State,1.0,Call 1,Complete,0.794573307037354,Kerry,Leahy,Drown,Clavelle,Female,White,45-49,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,Before that,Against his opponent,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Both of them,Legally marry,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1482622.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404801994562149,Kerry,Leahy,Sanders,Clavelle,Male,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1482690.0,Vermont,69.0,State,1.0,Call 1,Complete,2.47017121315002,Kerry,Leahy,Sanders,Douglas,Male,Black,60-64,Independent,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,For your candidate,Economy/Jobs,Omit,Somewhat disapprove,Strongly disapprove,Both of them,Legally marry,Non-white male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,Black,Green Mountains,Rural,Small cities and Rural,1.0,05674
1482717.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404801994562149,Kerry,Leahy,Sanders,Clavelle,Male,White,50-59,Independent,Liberal,"$75,000-$99,999",Better today,None,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1482769.0,Vermont,69.0,State,1.0,Call 1,Complete,0.955229878425598,Kerry,Leahy,Sanders,Douglas,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,Protestant,Yes,Before that,Against his opponent,Education,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1482832.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1482850.0,Vermont,11.0,National,3.0,Call 1,Complete,0.723499715328217,Kerry,Leahy,Sanders,Douglas,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",,None,Yes,,For your candidate,,,,,,Legally marry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,,,,,,,Married women,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1482890.0,Vermont,69.0,State,1.0,Call 1,Complete,0.739939510822296,Kerry,Leahy,Sanders,Clavelle,Male,White,45-49,Democrat,Liberal,"$200,000 or more",About the same,Something else,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1482910.0,Vermont,41.0,State,1.0,Call 1,Complete,0.496053069829941,Kerry,Leahy,Sanders,Douglas,Male,White,50-59,Democrat,Moderate,,About the same,Protestant,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1483039.0,Vermont,69.0,State,1.0,Call 1,Complete,1.51182460784912,Nader,Other,Other,Hejny,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",About the same,None,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1483066.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,45-49,Independent,Liberal,,Better today,Protestant,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1483104.0,Vermont,11.0,National,3.0,Call 1,Complete,0.747634530067444,Kerry,Leahy,Sanders,Clavelle,Male,White,60-64,Democrat,Liberal,"Under $15,000",,None,No,,Against his opponent,,,,,,Legally marry,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,,,,,,,All others,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1483150.0,Vermont,69.0,State,1.0,Call 1,Complete,0.739939510822296,Kerry,Leahy,Sanders,Clavelle,Male,White,50-59,Independent,Liberal,"$30,000-$49,999",About the same,,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Civil unions,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1483159.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,None,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,No legal recognition,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1483238.0,Vermont,69.0,State,1.0,Call 1,Complete,1.80143010616302,Bush,Leahy,Sanders,Clavelle,Female,,50-59,Republican,Moderate,"Under $15,000",Worse today,Jewish,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,Legally marry,,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Jewish,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,,Green Mountains,Rural,Small cities and Rural,1.0,05674
1483265.0,Vermont,41.0,State,1.0,Call 1,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",About the same,Something else,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1483332.0,Vermont,69.0,State,1.0,Call 1,Complete,0.955229878425598,Kerry,Leahy,Sanders,Douglas,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1483341.0,Vermont,11.0,National,3.0,Call 1,Complete,0.724394977092743,Kerry,Leahy,Sanders,Douglas,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",,Something else,Yes,,For your candidate,,,,,,Legally marry,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,,,,,,,All others,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1483409.0,Vermont,41.0,State,1.0,Call 1,Complete,1.34568703174591,Bush,Leahy,Sanders,Douglas,Male,White,65-74,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,Yes,During the last month,For your candidate,Moral values,Will bring about needed change,Somewhat approve,Somewhat disapprove,Both of them,Civil unions,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1483422.0,Vermont,69.0,State,1.0,Call 1,Complete,0.934670686721802,Kerry,Leahy,Sanders,Clavelle,Female,White,60-64,Democrat,Moderate,"$200,000 or more",Better today,None,Yes,Before that,For your candidate,Omit,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
1483494.0,Vermont,69.0,State,1.0,Call 1,Complete,0.739025056362152,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
