ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESKY04,SENKY04,AMEND1KY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521204.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.52361661195755,Kerry,Mongiardo,Yes,Male,Black,30-39,Independent,Liberal,"$15,000-$29,999",Worse today,Other Christian,A few times a year,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1521032.0,Kentucky,3.0,State,1.0,Call 3,Complete,0.92305064201355,Kerry,Mongiardo,Yes,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,A few times a year,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Somewhat approve,Somewhat approve,Only John Kerry,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,South-central,Rural,Small cities and Rural,2.0,42123.0
1518698.0,Kentucky,33.0,National,1.0,Call 3,Complete,2.69328165054321,Kerry,Mongiardo,Yes,Female,White,25-29,Democrat,Conservative,"Under $15,000",Better today,Other Christian,Once a week,No,Just today,,Iraq,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,White,East/Frankfort/Lexington,"City: 50,000 to 500,000","City over 50,000",6.0,40515.0
1473237.0,Kentucky,44.0,State,1.0,Call 1,Complete,0.529132425785065,Bush,Bunning,Yes,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,More than once a week,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1522420.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.531491279602051,Kerry,,Yes,Female,Black,65-74,Independent,Conservative,"Under $15,000",Worse today,Other Christian,More than once a week,Yes,Just today,For your candidate,Omit,Omit,Strongly disapprove,Somewhat disapprove,Neither of them,Non-white female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1472029.0,Kentucky,64.0,State,1.0,Call 1,Not complete,0.929006516933441,Bush,Bunning,,Male,White,75 or over,,,,,,,,Before that,For your candidate,Moral values,Omit,Strongly approve,,,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,North,Suburbs,Suburbs,4.0,41094.0
1472028.0,Kentucky,40.0,State,1.0,Call 1,Complete,0.866270482540131,Bush,Bunning,Yes,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,More than once a week,Yes,Before that,Omit,Omit,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1472024.0,Kentucky,43.0,State,1.0,Call 1,Complete,1.20763432979584,Bush,Bunning,Yes,Female,White,50-59,,Conservative,"$50,000-$74,999",About the same,Other Christian,A few times a month,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Neither of them,White female,45-59,50-64,18-64,,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,4.0,41003.0
1472023.0,Kentucky,26.0,State,1.0,Call 1,Complete,1.20642197132111,Bush,Bunning,Yes,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,More than once a week,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1495351.0,Kentucky,88.0,State,1.0,Call 2,Complete,1.60051000118256,Kerry,Mongiardo,Yes,Male,White,30-39,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,A few times a year,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1495349.0,Kentucky,50.0,National,1.0,Call 2,Complete,0.521844804286957,Kerry,Mongiardo,No,Female,White,50-59,Independent,Moderate,"$150,000-$199,999",Worse today,Catholic,A few times a year,No,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Jefferson county,Suburbs,Suburbs,3.0,40241.0
1495347.0,Kentucky,71.0,State,1.0,Call 2,Complete,0.952414512634277,Kerry,Bunning,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,A few times a year,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,40051.0
1518676.0,Kentucky,49.0,State,1.0,Call 3,Complete,0.612099826335907,Kerry,Mongiardo,No,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Worse today,None,Never,No,Before that,Against his opponent,Omit,Is intelligent,Strongly disapprove,Somewhat disapprove,Neither of them,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1472014.0,Kentucky,50.0,National,1.0,Call 1,Complete,0.552090048789978,Kerry,Mongiardo,No,Male,White,25-29,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,A few times a year,No,Before that,,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Jefferson county,Suburbs,Suburbs,3.0,40241.0
1521005.0,Kentucky,46.0,State,1.0,Call 3,Complete,0.447394013404846,Kerry,Mongiardo,Yes,Male,White,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,A few times a year,No,Before that,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1518671.0,Kentucky,8.0,State,1.0,Call 3,Complete,1.1365494728088401,Kerry,Mongiardo,,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,A few times a year,Yes,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,South-central,"City: 10,000 to 49,999",Small cities and Rural,6.0,40422.0
1495340.0,Kentucky,66.0,State,1.0,Call 2,Complete,1.35078763961792,Bush,Mongiardo,No,Female,White,25-29,Republican,Moderate,"$200,000 or more",Better today,Protestant,A few times a year,No,Before that,For your candidate,Omit,Omit,Strongly approve,Somewhat disapprove,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41017.0
1474342.0,Kentucky,46.0,State,1.0,Call 1,Complete,0.374989330768585,Kerry,Mongiardo,No,Male,White,45-49,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,A few times a year,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1472623.0,Kentucky,71.0,State,1.0,Call 1,Complete,0.920679569244385,Bush,Mongiardo,Yes,Male,White,50-59,Democrat,Moderate,"$15,000-$29,999",Better today,Catholic,A few times a year,Yes,Before that,For your candidate,Health care,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,40051.0
1523328.0,Kentucky,44.0,State,1.0,Call 3,Complete,0.529132425785065,Bush,Bunning,Yes,Male,White,30-39,Independent,Moderate,,About the same,Other Christian,A few times a year,No,Just today,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,White male,30-44,30-39,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1472621.0,Kentucky,64.0,State,1.0,Call 1,Complete,1.1081622838974,Bush,Bunning,Yes,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,Once a week,No,Before that,For your candidate,Health care,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1523324.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.496071934700012,Kerry,Mongiardo,Yes,Female,Black,18-24,Democrat,,"Under $15,000",Worse today,None,Never,,During the last month,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
