ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESFL04,SENFL04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,CUBAN3,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECFL,COUNTACC,GOTV,CANERESP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,GOTVBUSH,GOTVKERY,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1466598.0,Florida,,National,1.0,,Complete,Phone survey,0.69386214017868,Bush,Martinez,Female,White,75 or over,Republican,Conservative,No,,About the same,Protestant,More than once a week,High school graduate,No,,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,,34748.0
1466599.0,Florida,,National,1.0,,Complete,Phone survey,1.81984043121338,Kerry,Castor,Male,White,45-49,Democrat,Liberal,No,"Under $15,000",Worse today,Protestant,A few times a year,Some college/associate degree,No,,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,South,Suburbs,Suburbs,,34232.0
1467054.0,Florida,,National,2.0,,Complete,Phone survey,1.27347350120544,Bush,Did not vote,Female,White,30-39,Democrat,Moderate,No,"$200,000 or more",Better today,Catholic,Once a week,College graduate,No,,,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Less safe from terrorism,,,Somewhat well,,,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",,32607.0
1467055.0,Florida,,National,2.0,,Complete,Phone survey,1.87611997127533,Bush,Martinez,Female,White,50-59,Republican,Moderate,No,"$100,000-$149,999",Better today,Catholic,More than once a week,Some college/associate degree,No,,,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,North,"City: 10,000 to 49,999",Small cities and Rural,,32444.0
1467056.0,Florida,,National,2.0,,Complete,Phone survey,0.36808380484581,Kerry,Castor,Female,White,45-49,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Protestant,A few times a year,College graduate,No,,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,Miami/Gold Coast,"City: 50,000 to 500,000","City over 50,000",,33139.0
1467057.0,Florida,,National,2.0,,Complete,Phone survey,1.07499921321869,Kerry,Castor,Female,White,65-74,Independent,Moderate,No,"$200,000 or more",Worse today,Catholic,More than once a week,College graduate,No,,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,,,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,North,Suburbs,Suburbs,,32034.0
1467058.0,Florida,,National,2.0,,Complete,Phone survey,1.92515790462494,Kerry,Did not vote,Male,,50-59,,,No,,Better today,,Omit,College graduate,,,,Taxes,Omit,Omit,Omit,Omit,,,Omit,,,,,,45-59,50-64,18-64,,,,,,,Omit,Omit,College graduate,Omit,,,Omit,Omit,,,,,,,,,,Central,Suburbs,Suburbs,,32808.0
1467059.0,Florida,,National,2.0,,Complete,Phone survey,1.21489441394806,Kerry,Castor,Male,White,65-74,Independent,Moderate,No,,Worse today,None,A few times a month,Postgraduate study,No,,,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,60 or over,65 or over,65 or over,Independent,,,None,White None,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33756.0
1467060.0,Florida,,National,2.0,,Complete,Phone survey,2.81417989730835,Bush,Martinez,Female,White,50-59,Independent,Conservative,No,,Better today,Protestant,Once a week,High school graduate,No,,,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,,,Omit,,,,,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Omit,,,,,,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33647.0
1467061.0,Florida,,National,2.0,,Complete,Phone survey,1.45333445072174,Kerry,Castor,Female,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,Never,Some college/associate degree,No,,,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,North,Suburbs,Suburbs,,32324.0
1467062.0,Florida,,National,2.0,,Complete,Phone survey,0.622673809528351,Kerry,Castor,Female,Black,65-74,Democrat,Conservative,No,"$15,000-$29,999",Better today,,More than once a week,High school graduate,No,,,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Omit,,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Omit,,,,,,,,Black,English,Central,Suburbs,Suburbs,,32808.0
1467063.0,Florida,,National,2.0,,Complete,Phone survey,3.22492098808289,Kerry,Castor,Female,White,18-24,Democrat,Moderate,No,"Under $15,000",Better today,Other Christian,A few times a month,Did not complete high school,No,,,Health care,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,,,Somewhat well,,,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,Suburbs,Suburbs,,34601.0
1467064.0,Florida,,National,2.0,,Complete,Phone survey,1.81984043121338,Kerry,Castor,Male,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,Never,College graduate,No,,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,North,"City: 10,000 to 49,999",Small cities and Rural,,32401.0
1467065.0,Florida,,National,2.0,,Complete,Phone survey,0.537499606609344,Kerry,Castor,Female,White,75 or over,Independent,Conservative,No,,About the same,Protestant,A few times a year,College graduate,No,,,Health care,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,,,Somewhat well,,,,,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33770.0
1467066.0,Florida,,National,2.0,,Complete,Phone survey,0.648449897766113,Bush,Castor,Female,White,65-74,Independent,Conservative,Yes,,About the same,Other Christian,A few times a year,Did not complete high school,No,,,Health care,Cares about people like me,Somewhat approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,,33897.0
1467067.0,Florida,,National,2.0,,Complete,Phone survey,0.777557194232941,Kerry,Martinez,Female,White,50-59,Something Else,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,Never,Some college/associate degree,No,,,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Less safe from terrorism,,,Very well,,,,,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,,32701.0
1467068.0,Florida,,National,2.0,,Complete,Phone survey,0.451063007116318,Bush,Did not vote,Female,White,60-64,Independent,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Once a week,Did not complete high school,No,,,Terrorism,Has strong religious faith,Somewhat approve,Somewhat disapprove,Less safe from terrorism,,,Very well,,,,,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,,,White,English,North,Rural,Small cities and Rural,,32433.0
1467069.0,Florida,,National,2.0,,Complete,Phone survey,0.72666722536087,Kerry,Castor,Female,White,50-59,Democrat,Conservative,No,,About the same,Protestant,Never,High school graduate,No,,,Health care,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,,,Very badly,,,,,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33705.0
1467070.0,Florida,,National,2.0,,Complete,Phone survey,2.9714891910553,Kerry,Castor,Male,White,18-24,Independent,Moderate,Yes,"$15,000-$29,999",About the same,None,Never,Some college/associate degree,No,,,Economy/Jobs,Is honest and trustworthy,Strongly approve,Somewhat approve,Less safe from terrorism,,,Somewhat badly,,,,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",,32304.0
1467071.0,Florida,,National,2.0,,Complete,Phone survey,1.21489441394806,Kerry,Castor,Male,White,65-74,Democrat,Moderate,No,,About the same,Jewish,A few times a year,High school graduate,No,,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,60 or over,65 or over,65 or over,Democrat,,,Jewish,White Jewish,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,Miami/Gold Coast,Suburbs,Suburbs,,33065.0
1467072.0,Florida,,National,2.0,,Complete,Phone survey,2.62286281585693,Kerry,Castor,Female,White,18-24,Democrat,Liberal,No,"$150,000-$199,999",About the same,Something else,A few times a year,College graduate,No,,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,South,Suburbs,Suburbs,,34243.0
1467073.0,Florida,,National,2.0,,Complete,Phone survey,1.87611997127533,Bush,Martinez,Female,White,45-49,Republican,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Once a week,Some college/associate degree,No,,,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Omit,,,Somewhat well,,,,,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,Suburbs,Suburbs,,34652.0
1467074.0,Florida,,National,2.0,,Complete,Phone survey,1.75333070755005,Bush,Castor,Female,White,50-59,Democrat,Conservative,No,"$50,000-$74,999",Worse today,None,A few times a month,Some college/associate degree,No,,,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,,,White,English,Central,"City: 50,000 to 500,000","City over 50,000",,33810.0
1467075.0,Florida,,National,2.0,,Complete,Phone survey,2.35247421264648,Bush,Martinez,Male,Hispanic/Latino,65-74,Republican,Conservative,No,,About the same,Catholic,Once a week,Postgraduate study,"Yes, other Hispanic",,,Terrorism,Is intelligent,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,,,Non-white male,60 or over,65 or over,65 or over,Republican,,,Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Miami/Gold Coast,Suburbs,Suburbs,,33418.0
1467076.0,Florida,,National,2.0,,Complete,Phone survey,2.31670641899109,Bush,Martinez,Male,White,60-64,Republican,Conservative,No,"$30,000-$49,999",About the same,None,A few times a year,College graduate,No,,,Economy/Jobs,Has clear stands on the issues,Strongly approve,Somewhat approve,Less safe from terrorism,,,Somewhat well,,,,,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,,33884.0
1467077.0,Florida,,National,2.0,,Complete,Phone survey,1.55036807060242,Kerry,Did not vote,Male,White,25-29,Independent,Moderate,No,"$100,000-$149,999",About the same,Catholic,A few times a month,College graduate,No,,,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Omit,,,Somewhat well,,,,,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33611.0
1467078.0,Florida,,National,2.0,,Complete,Phone survey,1.49663889408112,Kerry,Castor,Male,White,,Democrat,Liberal,No,"$200,000 or more",Better today,Something else,Never,College graduate,No,,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,,,,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,,White,English,Central,Suburbs,Suburbs,,32765.0
1467079.0,Florida,,National,2.0,,Complete,Phone survey,3.41977667808533,Bush,Martinez,Female,Other,30-39,Republican,Moderate,No,"$75,000-$99,999",About the same,Protestant,A few times a year,Some college/associate degree,No,,,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,,,Somewhat well,,,,,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,Other,English,Central,"City: 50,000 to 500,000","City over 50,000",,32907.0
