ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIL04,SENIL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIL,OBAMAPRS,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481983.0,Illinois,8.0,National,4.0,Call 1,Complete,1.00868189334869,Kerry,Obama,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",,,No one does,No,Before that,,,,,,Both of them,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1482012.0,Illinois,20.0,State,1.0,Call 1,Complete,1.19258248806,Bush,Keyes,Male,White,60-64,Republican,,"$30,000-$49,999",Worse today,None,No one does,No,During the last month,Against his opponent,Health care,Cares about people like me,Somewhat approve,Strongly approve,Only George W. Bush,Good,No,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,19.0,62875.0
1482018.0,Illinois,147.0,National,1.0,Call 1,Complete,0.784181118011475,Kerry,Keyes,Female,Hispanic/Latino,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,No one does,Yes,In the last three days,,Terrorism,Omit,Strongly disapprove,Strongly disapprove,,,,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,Hispanic/Latino,Cook suburbs,Suburbs,Suburbs,3.0,60459.0
1482023.0,Illinois,128.0,State,1.0,Call 1,Complete,0.933764815330505,Kerry,Keyes,Female,Hispanic/Latino,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No one does,Yes,Before that,For your candidate,Terrorism,Is intelligent,Strongly approve,Strongly disapprove,Only John Kerry,Good,No,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Cook suburbs,Suburbs,Suburbs,6.0,60056.0
1482070.0,Illinois,33.0,National,2.0,Call 1,Complete,0.81023383140564,Other,Keyes,Male,Hispanic/Latino,25-29,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,No one does,Yes,In the last three days,,Moral values,Has clear stands on the issues,Strongly disapprove,Somewhat approve,,,,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,Other,North,Suburbs,Suburbs,11.0,60950.0
1482119.0,Illinois,20.0,State,1.0,Call 1,Complete,0.95536744594574,Bush,Obama,Male,White,40-44,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,"Yes, I do",No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Poor,Omit,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,South,Rural,Small cities and Rural,19.0,62875.0
1482188.0,Illinois,8.0,National,4.0,Call 1,Complete,1.41946315765381,Kerry,Obama,Male,White,60-64,Democrat,Moderate,"$75,000-$99,999",,,No one does,No,Before that,,,,,,Only John Kerry,,,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1482217.0,Illinois,20.0,State,1.0,Call 1,Complete,0.769793391227722,Kerry,Obama,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,"Yes, someone else does",No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Neither of them,Poor,No,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,19.0,62875.0
1482236.0,Illinois,147.0,National,1.0,Call 1,Complete,1.04112434387207,Kerry,Obama,Male,Hispanic/Latino,40-44,Independent,Liberal,"$30,000-$49,999",About the same,Catholic,No one does,Yes,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,Hispanic/Latino,Cook suburbs,Suburbs,Suburbs,3.0,60459.0
1482257.0,Illinois,33.0,National,1.0,Call 1,Complete,1.26995611190796,Kerry,Obama,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,"Yes, I do",No,Before that,,Education,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,,,,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is union member,White,North,Suburbs,Suburbs,11.0,60950.0
1482320.0,Illinois,8.0,National,4.0,Call 1,Not complete,1.12277448177338,Kerry,Obama,Male,White,45-49,,,,,,,No,Before that,,,,,,Only John Kerry,,,White male,45-59,40-49,18-64,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,,,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1482454.0,Illinois,147.0,National,1.0,Call 1,Complete,0.935328781604767,Kerry,Obama,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,"Yes, I do",No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is union member,White,Cook suburbs,Suburbs,Suburbs,3.0,60459.0
1482465.0,Illinois,33.0,National,1.0,Call 1,Complete,0.983620524406433,Bush,Obama,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Worse today,Catholic,No one does,No,During the last month,,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,North,Suburbs,Suburbs,11.0,60950.0
1482497.0,Illinois,8.0,National,4.0,Call 1,Complete,1.00868189334869,Kerry,Obama,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",,,No one does,No,Before that,,,,,,Omit,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Omit,Omit,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1482526.0,Illinois,36.0,National,1.0,Call 1,Complete,0.563088297843933,Bush,Keyes,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No one does,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,14.0,60543.0
1482671.0,Illinois,147.0,National,1.0,Call 1,Complete,1.31623733043671,Kerry,Obama,Male,White,60-64,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No one does,No,Before that,,Health care,Cares about people like me,Strongly disapprove,Strongly disapprove,,,,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,Cook suburbs,Suburbs,Suburbs,3.0,60459.0
1482675.0,Illinois,8.0,National,4.0,Call 1,Complete,1.08481073379517,Bush,Keyes,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1482708.0,Illinois,33.0,National,1.0,Call 1,Complete,0.976432383060455,Kerry,Obama,Female,White,18-24,Democrat,Liberal,"$75,000-$99,999",Better today,Catholic,"Yes, someone else does",No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is not union member,White,North,Suburbs,Suburbs,11.0,60950.0
1482722.0,Illinois,36.0,National,2.0,Call 1,Complete,0.626779556274414,Bush,Keyes,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",Better today,Catholic,No one does,No,Before that,,Economy/Jobs,Is honest and trustworthy,Strongly approve,Strongly approve,,,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,14.0,60543.0
1482879.0,Illinois,8.0,National,3.0,Call 1,Complete,0.974575936794281,Bush,Keyes,Female,White,50-59,Republican,Conservative,"$200,000 or more",,Protestant,,No,,For your candidate,,,,,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,,,,,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1482940.0,Illinois,33.0,National,1.0,Call 1,Complete,1.0948783159256,Bush,Obama,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No one does,No,During the last month,,Taxes,Cares about people like me,Somewhat approve,Somewhat approve,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,North,Suburbs,Suburbs,11.0,60950.0
1482948.0,Illinois,147.0,National,2.0,Call 1,Complete,1.18248569965363,Kerry,Obama,Female,White,75 or over,Democrat,Moderate,,Worse today,Catholic,No one does,No,Before that,,Omit,Is a strong leader,Strongly disapprove,Strongly disapprove,,,,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,Cook suburbs,Suburbs,Suburbs,3.0,60459.0
1483018.0,Illinois,36.0,National,3.0,Call 1,Not complete,0.582794010639191,Kerry,Obama,Female,White,50-59,,,,,,,No,,For your candidate,,,,,,,,White female,45-59,50-64,18-64,,,,,,All others,,,,,,,,,White,Collar Counties,Suburbs,Suburbs,14.0,60543.0
1483049.0,Illinois,8.0,National,3.0,Call 1,Complete,1.00868189334869,Kerry,Obama,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",,Protestant,,No,,For your candidate,,,,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,,,White,Collar Counties,"City: 50,000 to 500,000","City over 50,000",13.0,60540.0
1483206.0,Illinois,36.0,National,4.0,Call 1,Complete,0.582794010639191,Kerry,Obama,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",,,"Yes, I do",No,Before that,,,,,,Neither of them,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,White,Collar Counties,Suburbs,Suburbs,14.0,60543.0
1483216.0,Illinois,147.0,National,2.0,Call 1,Complete,0.909178912639618,Kerry,Obama,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$100,000-$149,999",Better today,Catholic,"Yes, someone else does",Yes,Before that,,Economy/Jobs,Omit,Omit,Omit,,,,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,,,Someone in household is union member,Voter is not union member,Hispanic/Latino,Cook suburbs,Suburbs,Suburbs,3.0,60459.0
