ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNY04,SENNY04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNY,HRCPRES,RUDYPRES,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1532731.0,New York,18.0,State,1.0,Call 3,Complete,1.16915452480316,Bush,Mills,Female,White,50-59,Independent,Liberal,No,"$50,000-$74,999",Worse today,Protestant,College graduate,No one does,,Before that,Against his opponent,Terrorism,Omit,Somewhat approve,Strongly approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat well,Somewhat worried,Not so good,No,No,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,,Lower Hudson Valley,Suburbs,Suburbs,19.0,12508.0
1532728.0,New York,78.0,State,1.0,Call 3,Complete,0.534432947635651,Kerry,Schumer,Female,Black,18-24,Democrat,Moderate,No,"$15,000-$29,999",Better today,Other Christian,High school graduate,No one does,No,Sometime last week,For your candidate,Iraq,Cares about people like me,Omit,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not too worried,Good,Yes,Yes,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Omit,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,English,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1533538.0,New York,85.0,National,2.0,Call 3,Complete,0.941993832588196,Bush,,Female,White,40-44,Republican,Moderate,No,"$200,000 or more",Better today,Catholic,College graduate,No one does,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,New York City,"City over 500,000","City over 50,000",13.0,10304.0
1474400.0,New York,108.0,State,1.0,Call 1,Complete,1.95469117164612,Bush,Mills,Male,White,75 or over,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,High school graduate,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Not so good,No,Yes,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Rural Upstate,Suburbs,Suburbs,25.0,14542.0
1537390.0,New York,98.0,State,1.0,Call 3,Complete,0.791940987110138,Kerry,Schumer,Male,White,50-59,Independent,Moderate,No,"$50,000-$74,999",Worse today,Catholic,High school graduate,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Poor,Yes,Yes,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,White,English,Long Island,Suburbs,Suburbs,3.0,11704.0
1537800.0,New York,96.0,State,1.0,Call 3,Complete,0.864190876483917,Kerry,Schumer,Female,Black,30-39,Independent,Moderate,No,"$15,000-$29,999",About the same,None,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Somewhat worried,Not so good,Yes,No,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,English,Long Island,Suburbs,Suburbs,2.0,11722.0
1472063.0,New York,108.0,State,1.0,Call 1,Complete,0.912775874137878,Kerry,Did not vote,Female,Black,45-49,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,College graduate,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Poor,Yes,No,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,English,Rural Upstate,Suburbs,Suburbs,25.0,14542.0
1507057.0,New York,15.0,State,1.0,Call 2,Complete,1.14760649204254,Bush,Mills,Female,White,60-64,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Some college/associate degree,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Not so good,No,Yes,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,English,Rural Upstate,Suburbs,Suburbs,27.0,14136.0
1502389.0,New York,33.0,State,1.0,Call 2,Complete,0.416260361671448,Kerry,Schumer,Male,Black,45-49,Democrat,Liberal,No,"$15,000-$29,999",Worse today,None,Some college/associate degree,"Yes, I do and someone else does",No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Only John Kerry,Very badly,Not at all worried,Not so good,Yes,No,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,English,New York City,"City over 500,000","City over 50,000",11.0,11212.0
1507054.0,New York,85.0,National,4.0,Call 2,Not complete,1.1201936006546,Bush,Mills,Female,Asian,75 or over,,,,,,,,,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,Non-white female,60 or over,65 or over,65 or over,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,Asian,English,New York City,"City over 500,000","City over 50,000",13.0,10304.0
1472058.0,New York,75.0,National,1.0,Call 1,Complete,1.23540639877319,Kerry,Schumer,Male,Asian,45-49,Democrat,Liberal,Yes,"$100,000-$149,999",About the same,Protestant,College graduate,"Yes, I do",,Before that,,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,Asian,,New York City,"City over 500,000","City over 50,000",7.0,11377.0
1532715.0,New York,7.0,State,1.0,Call 3,Complete,1.00871348381042,Kerry,Schumer,Female,White,50-59,Democrat,Liberal,No,"Under $15,000",Worse today,Catholic,Some college/associate degree,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Yes,Yes,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1533754.0,New York,18.0,State,1.0,Call 3,Complete,0.947359085083008,Bush,Schumer,Male,White,25-29,Independent,Moderate,,"$30,000-$49,999",Better today,Something else,High school graduate,No one does,No,Before that,Against his opponent,Education,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,No,No,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Lower Hudson Valley,Suburbs,Suburbs,19.0,12508.0
1504714.0,New York,1.0,State,1.0,Call 2,Complete,1.98042917251587,Kerry,Schumer,Male,White,18-24,Democrat,Liberal,No,"$50,000-$74,999",Better today,None,Some college/associate degree,"Yes, I do",No,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Neither of them,Very badly,Not too worried,Good,No,No,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,White,English,Upstate Urban,"City: 50,000 to 500,000","City over 50,000",21.0,12208.0
1504712.0,New York,104.0,National,3.0,Call 2,Complete,1.4201043844223,Bush,Schumer,Female,,,Democrat,,,"$100,000-$149,999",,Jewish,,,,,Against his opponent,,,,,,,,,,,,,,,,,Democrat,"$50,000 or more","$100,000 or more",Jewish,All others,All others,,,,,,,,,,,,,,,,Lower Hudson Valley,Rural,Small cities and Rural,22.0,12561.0
1472049.0,New York,96.0,State,1.0,Call 1,Complete,1.39900159835815,Bush,Mills,Female,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Better today,Protestant,College graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Very worried,Good,No,Yes,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Long Island,Suburbs,Suburbs,2.0,11722.0
1504338.0,New York,85.0,National,1.0,Call 2,Complete,1.06052339076996,Bush,Mills,Female,White,30-39,Republican,Conservative,No,"$200,000 or more",Better today,Catholic,Postgraduate study,No one does,,Before that,,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,,New York City,"City over 500,000","City over 50,000",13.0,10304.0
1504708.0,New York,68.0,State,1.0,Call 2,Complete,0.740678191184998,Kerry,Schumer,Female,White,45-49,Independent,Moderate,No,"$100,000-$149,999",Better today,Jewish,College graduate,No one does,No,During the last month,For your candidate,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Somewhat badly,Somewhat worried,Not so good,No,Yes,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,24.0,13413.0
