ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESND04,SENND04,HOUND04,GOVND04,MEAS1ND,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1484445.0,North Dakota,22.0,State,1.0,Call 1,Complete,0.816106140613556,Bush,Did not vote,Sand,Hoeven,Yes,Male,White,45-49,Republican,Moderate,,About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1511021.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.648398518562317,Bush,Dorgan,Sand,Hoeven,No,Female,White,50-59,Independent,Conservative,,Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1515431.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.882854461669922,Nader,Dorgan,Pomeroy,Hoeven,No,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1484544.0,North Dakota,22.0,State,1.0,Call 1,Complete,0.800595343112946,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1531972.0,North Dakota,55.0,State,1.0,Call 3,Complete,0.549815833568573,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",About the same,Catholic,No,Before that,Omit,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1534177.0,North Dakota,65.0,State,1.0,Call 3,Complete,0.688494980335236,Bush,Dorgan,,Hoeven,Yes,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1510105.0,North Dakota,75.0,State,1.0,Call 2,Complete,1.01632618904114,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Independent,Conservative,"$150,000-$199,999",Omit,Protestant,No,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1530865.0,North Dakota,11.0,State,1.0,Call 3,Not complete,0.923342227935791,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,40-44,,,,,,,Before that,Against his opponent,,,White male,30-44,40-49,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1486742.0,North Dakota,25.0,State,1.0,Call 1,Complete,1.3565411567688,Kerry,Dorgan,Pomeroy,Satrom,Yes,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1532079.0,North Dakota,10.0,State,1.0,Call 3,Complete,0.997725427150726,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1513210.0,North Dakota,53.0,State,1.0,Call 2,Complete,1.00575852394104,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1511003.0,North Dakota,15.0,State,1.0,Call 2,Complete,1.00575852394104,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1511164.0,North Dakota,22.0,State,1.0,Call 2,Complete,0.736903071403503,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,30-39,Something Else,Moderate,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1482323.0,North Dakota,75.0,State,1.0,Call 1,Not complete,2.33926463127136,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,65-74,,,,,,,Before that,Omit,,,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1509897.0,North Dakota,11.0,State,1.0,Call 2,Not complete,1.02587366104126,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,50-59,,,,,,,Before that,For your candidate,,,White male,45-59,50-64,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1512100.0,North Dakota,22.0,State,1.0,Call 2,Complete,0.949882984161377,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1485485.0,North Dakota,48.0,State,1.0,Call 1,Not complete,0.736707746982574,Bush,Liffrig,Sand,Hoeven,No,Female,White,30-39,,,,,,,Before that,Against his opponent,,,White female,30-44,30-39,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,North,Rural,Small cities and Rural,1.0,58784.0
1539669.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.759707689285278,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1512091.0,North Dakota,15.0,State,1.0,Call 2,Complete,0.657622814178467,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1492234.0,North Dakota,43.0,State,1.0,Call 1,Complete,0.907771706581116,Bush,Liffrig,Sand,Satrom,Yes,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1486715.0,North Dakota,53.0,State,1.0,Call 1,Complete,1.05815029144287,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1510980.0,North Dakota,48.0,State,1.0,Call 2,Complete,0.686082184314728,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,In the last three days,Against his opponent,Somewhat approve,Somewhat disapprove,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58784.0
1485342.0,North Dakota,15.0,State,1.0,Call 1,Complete,0.847689151763916,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1532054.0,North Dakota,75.0,State,1.0,Call 3,Not complete,1.25009953975677,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,30-39,,,,,,,Before that,For your candidate,,,White male,30-44,30-39,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1510977.0,North Dakota,55.0,State,1.0,Call 2,Complete,1.06661188602448,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1483401.0,North Dakota,75.0,State,1.0,Call 1,Complete,1.31006515026093,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",Better today,Mormon/LDS,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1531931.0,North Dakota,10.0,State,1.0,Call 3,Complete,0.859968304634094,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1517591.0,North Dakota,33.0,State,1.0,Call 2,Complete,2.29880261421204,Bush,Dorgan,Pomeroy,Hoeven,No,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58621.0
