ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMT04,HOUMT04,GOVMT04,CI96MT,I148MT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1491634.0,Montana,61.0,State,1.0,Call 1,Complete,1.11775684356689,Kerry,Velazquez,Schweitzer,Yes,No,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59353.0
1491635.0,Montana,49.0,National,3.0,Call 1,Complete,0.607942402362823,Kerry,Rehberg,Schweitzer,Yes,Yes,Female,White,60-64,Something Else,Moderate,"$75,000-$99,999",,Other Christian,No,,For your candidate,,,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1491639.0,Montana,50.0,State,1.0,Call 1,Complete,0.44904887676239,Bush,,,,Yes,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,,No,Before that,Omit,Somewhat approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1491693.0,Montana,3.0,State,1.0,Call 1,Complete,0.793984830379486,Bush,Rehberg,Brown,No,Yes,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1491694.0,Montana,10.0,State,1.0,Call 1,Complete,1.3056173324585,Kerry,Rehberg,Brown,Yes,Yes,Male,White,25-29,Republican,,"Under $15,000",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1491695.0,Montana,61.0,State,1.0,Call 1,Complete,0.627387821674347,Bush,Rehberg,Brown,Yes,Yes,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1491714.0,Montana,50.0,State,1.0,Call 1,Complete,0.489979237318039,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1491756.0,Montana,49.0,National,3.0,Call 1,Not complete,0.479265928268433,Bush,Rehberg,Brown,No,Yes,Female,Hispanic/Latino,50-59,,,,,,,,For your candidate,,,Non-white female,45-59,50-64,18-64,,,,,All others,All others,All others,,,,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1491758.0,Montana,61.0,State,1.0,Call 1,Complete,0.808302402496338,Bush,Rehberg,Brown,Yes,Yes,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Strongly disapprove,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59353.0
1491771.0,Montana,50.0,State,1.0,Call 1,Complete,0.811201393604279,Bush,Rehberg,Brown,Yes,Yes,Male,White,18-24,Republican,Conservative,"Under $15,000",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1491812.0,Montana,3.0,State,1.0,Call 1,Complete,1.76020419597626,Kerry,Rehberg,Schweitzer,Yes,No,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,During the last month,Against his opponent,Somewhat approve,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59014.0
1491823.0,Montana,61.0,State,1.0,Call 1,Complete,0.310121148824692,Nader,Rehberg,Schweitzer,Yes,No,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59353.0
1491836.0,Montana,50.0,State,1.0,Call 1,Complete,0.858792424201965,Bush,Rehberg,Brown,No,No,Male,White,45-49,Republican,Moderate,"$150,000-$199,999",Better today,None,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1491881.0,Montana,61.0,State,1.0,Call 1,Complete,0.608635008335114,Bush,Velazquez,Schweitzer,Yes,Yes,Male,White,60-64,Independent,Conservative,"$15,000-$29,999",About the same,Catholic,No,Before that,Against his opponent,Strongly approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1491894.0,Montana,50.0,State,1.0,Call 1,Complete,0.715296387672424,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1491911.0,Montana,3.0,State,1.0,Call 1,Complete,0.793984830379486,Bush,Rehberg,Brown,No,Yes,Female,White,50-59,Something Else,Moderate,"$15,000-$29,999",About the same,None,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1491946.0,Montana,61.0,State,1.0,Call 1,Complete,0.609773635864258,Bush,Rehberg,Brown,Yes,No,Male,White,30-39,Republican,Conservative,,Better today,Other Christian,,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1491949.0,Montana,50.0,State,1.0,Call 1,Complete,0.52842104434967,Kerry,Rehberg,Schweitzer,Yes,Yes,Male,White,50-59,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1491955.0,Montana,49.0,National,3.0,Call 1,Not complete,1.10030591487885,Kerry,Velazquez,Schweitzer,No,No,Female,White,60-64,,,,,,,,For your candidate,,,White female,60 or over,50-64,18-64,,,,,,All others,All others,,,,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1492002.0,Montana,61.0,State,1.0,Call 1,Complete,0.693323493003845,Bush,Rehberg,Brown,Yes,No,Female,White,18-24,Republican,Conservative,"Under $15,000",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1492018.0,Montana,15.0,State,1.0,Call 1,Complete,3.28289222717285,Bush,Rehberg,Brown,Yes,No,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59937.0
1492020.0,Montana,50.0,State,1.0,Call 1,Complete,0.664445400238037,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,75 or over,Democrat,Moderate,"$150,000-$199,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1492054.0,Montana,61.0,State,1.0,Call 1,Complete,0.644034564495087,Bush,Rehberg,Brown,Yes,No,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59353.0
1492063.0,Montana,3.0,State,1.0,Call 1,Complete,1.26186835765839,Kerry,Velazquez,Schweitzer,Yes,Yes,Male,White,25-29,Democrat,Moderate,,Better today,Protestant,Yes,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,18-29,25-29,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59014.0
1492084.0,Montana,10.0,State,1.0,Call 1,Complete,0.980576634407043,Bush,Rehberg,Schweitzer,Yes,Yes,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1492114.0,Montana,61.0,State,1.0,Call 1,Complete,1.01234102249146,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Omit,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,East,Rural,Small cities and Rural,1.0,59353.0
1492121.0,Montana,49.0,National,2.0,Call 1,Complete,1.18145060539246,Bush,Rehberg,Brown,Yes,No,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1492129.0,Montana,50.0,State,1.0,Call 1,Complete,0.555198431015015,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1492145.0,Montana,15.0,State,1.0,Call 1,Complete,2.82226181030273,Bush,Rehberg,Brown,No,Yes,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59937.0
