ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESLA04,SENLA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECLA,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1511672.0,Louisiana,9.0,State,1.0,Call 1,Complete,3.87872767448425,Bush,Vitter,Male,White,75 or over,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,Once a week,Yes,High school graduate,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Excellent,Very confident,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",4.0,71105.0
1535976.0,Louisiana,100.0,State,1.0,Call 3,Not complete,0.972889840602875,Kerry,Vitter,Female,White,65-74,,,,,,,,,,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,,,,,,,Not so good,,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71202.0
1535974.0,Louisiana,56.0,State,1.0,Call 3,Complete,0.704541265964508,Kerry,Kennedy,Female,Black,30-39,Democrat,Conservative,No,"$15,000-$29,999",Worse today,Other Christian,More than once a week,Yes,Did not complete high school,Sometime last week,For your candidate,Taxes,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Black,New Orleans Area,Suburbs,Suburbs,3.0,70072.0
1506798.0,Louisiana,90.0,State,1.0,Call 2,Complete,0.758945226669312,Kerry,John,Female,,18-24,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,Once a week,Yes,High school graduate,During the last month,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Better today,Good,Somewhat confident,,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70119.0
1477628.0,Louisiana,91.0,State,1.0,Call 1,Complete,0.927777767181396,Bush,Vitter,Female,White,40-44,Republican,Moderate,No,"$100,000-$149,999",Better today,Protestant,A few times a year,No,College graduate,During the last month,Against his opponent,Terrorism,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,About the same,Good,Somewhat confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",1.0,70124.0
1477625.0,Louisiana,90.0,State,1.0,Call 1,Complete,0.924928963184357,Kerry,Vitter,Female,White,75 or over,Democrat,Moderate,No,"Under $15,000",About the same,Catholic,More than once a week,Yes,Some college/associate degree,During the last month,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,Somewhat confident,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70119.0
1477623.0,Louisiana,111.0,State,1.0,Call 1,Complete,1.19712555408478,Bush,Vitter,Female,White,65-74,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,A few times a year,No,High school graduate,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Better today,Good,Somewhat confident,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,Suburbs,Suburbs,3.0,70043.0
1506785.0,Louisiana,114.0,State,1.0,Call 2,Complete,0.536105751991272,Kerry,Did not vote,Female,Black,45-49,,,,,Omit,,Omit,,,During the last month,Omit,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Omit,Omit,,Not so good,Not very confident,Non-white female,45-59,40-49,18-64,,,,,All others,All others,All others,Omit,Omit,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Not very/Not at all confident,Omit,Omit,Omit,Omit,Black,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1477617.0,Louisiana,6.0,National,1.0,Call 1,Complete,1.13083219528198,Bush,Vitter,Male,White,65-74,Republican,Conservative,No,"$15,000-$29,999",About the same,Other Christian,A few times a year,Yes,Did not complete high school,Before that,,Health care,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,White,Protestant North,Rural,Small cities and Rural,4.0,71028.0
1477614.0,Louisiana,56.0,State,1.0,Call 1,Not complete,0.906895160675049,Kerry,John,Male,Black,50-59,,,,,,,,,,Before that,For your candidate,Omit,Will bring about needed change,Somewhat approve,,,,,,,Good,,Non-white male,45-59,50-64,18-64,,,,,All others,All others,All others,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,Black,New Orleans Area,Suburbs,Suburbs,3.0,70072.0
1535944.0,Louisiana,15.0,State,1.0,Call 3,Complete,0.913100183010101,Bush,Vitter,Female,White,30-39,,,No,,About the same,Other Christian,Never,No,Did not complete high school,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,,Not so good,Very confident,White female,30-44,30-39,18-64,,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,7.0,70611.0
1535941.0,Louisiana,103.0,National,1.0,Call 3,Complete,0.657656848430634,Bush,Vitter,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Worse today,Catholic,A few times a month,No,High school graduate,Before that,,Iraq,Is a strong leader,Strongly approve,Strongly disapprove,Safer from terrorism,,,Somewhat badly,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71201.0
1511632.0,Louisiana,38.0,State,1.0,Call 2,Complete,1.39799582958221,Bush,John,Female,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",Better today,Protestant,Never,Yes,Did not complete high school,Before that,For your candidate,Iraq,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Excellent,Somewhat confident,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Never,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1477600.0,Louisiana,100.0,State,1.0,Call 1,Complete,0.837839186191559,Kerry,John,Male,Black,25-29,Democrat,Liberal,No,"Under $15,000",Worse today,Other Christian,A few times a month,No,Some college/associate degree,Before that,For your candidate,Health care,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat well,Worse today,Not so good,Somewhat confident,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71202.0
1506765.0,Louisiana,138.0,State,1.0,Call 2,Complete,0.885426938533783,Bush,Vitter,Male,White,50-59,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,Once a week,No,College graduate,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70363.0
1535930.0,Louisiana,114.0,State,1.0,Call 3,Complete,0.992994725704193,Kerry,John,Male,Black,25-29,Democrat,Conservative,No,"$15,000-$29,999",Worse today,None,More than once a week,Yes,High school graduate,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1477597.0,Louisiana,114.0,State,1.0,Call 1,Complete,1.61956763267517,Kerry,John,Male,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",About the same,Protestant,A few times a year,No,College graduate,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,About the same,Not so good,Somewhat confident,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1477596.0,Louisiana,124.0,State,1.0,Call 1,Complete,1.6298451423645,Bush,Vitter,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,Once a week,Yes,College graduate,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Somewhat confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,Suburbs,Suburbs,3.0,74035.0
