ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMD04,SENMD04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,COUNT2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1532672.0,Maryland,128.0,State,1.0,Call 3,Complete,0.996304988861084,Bush,Mikulski,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,No one does,During the last month,For your candidate,Omit,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat worried,Somewhat confident,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1502342.0,Maryland,73.0,National,2.0,Call 2,Complete,1.06375885009766,Bush,Pipkin,Female,White,25-29,Republican,Conservative,"$200,000 or more",Better today,Catholic,No one does,Before that,,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,,,,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1540500.0,Maryland,30.0,State,1.0,Call 3,Complete,0.76531857252121,Kerry,Mikulski,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,Catholic,No one does,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Both of them,Somewhat worried,Somewhat confident,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21136.0
1530336.0,Maryland,89.0,State,1.0,Call 3,Complete,1.28627741336823,Kerry,Mikulski,Male,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,Jewish,No one does,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Somewhat confident,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1530335.0,Maryland,101.0,State,1.0,Call 3,Complete,1.14719498157501,Kerry,Mikulski,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,No one does,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1530334.0,Maryland,31.0,State,1.0,Call 3,Complete,0.812477588653564,Bush,Pipkin,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,No one does,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very worried,Somewhat confident,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,"City: 50,000 to 500,000","City over 50,000",3.0,21204.0
1516335.0,Maryland,48.0,State,1.0,Call 2,Complete,1.32033407688141,Kerry,Mikulski,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,"Yes, I do",Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Somewhat confident,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1534998.0,Maryland,7.0,National,1.0,Call 3,Complete,0.712503612041473,Bush,Pipkin,Male,White,60-64,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,No one does,Before that,,Iraq,Is a strong leader,Strongly approve,Somewhat approve,,,,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1477150.0,Maryland,109.0,State,1.0,Call 1,Complete,0.877155482769012,Bush,,Female,Asian,60-64,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No one does,During the last month,For your candidate,Omit,Omit,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat worried,Very confident,Non-white female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Asian,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1476670.0,Maryland,101.0,State,1.0,Call 1,Complete,1.28731489181519,Bush,Mikulski,Male,White,25-29,Independent,Moderate,"$100,000-$149,999",Better today,Jewish,No one does,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat worried,Very confident,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1481334.0,Maryland,7.0,National,2.0,Call 1,Not complete,0.563955008983612,Bush,Pipkin,Female,White,40-44,,,,,,,Before that,,Omit,Has clear stands on the issues,Somewhat approve,,,,,White female,30-44,40-49,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1499995.0,Maryland,134.0,National,1.0,Call 2,Complete,0.90370637178421,Kerry,Mikulski,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,No one does,During the last month,,Moral values,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1479405.0,Maryland,73.0,National,2.0,Call 1,Complete,1.09048783779144,Bush,Pipkin,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,"Yes, I do",Before that,,Moral values,Is a strong leader,Strongly approve,Strongly approve,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,Someone in household is union member,Voter is union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1530322.0,Maryland,48.0,State,1.0,Call 3,Complete,1.32033407688141,Kerry,Mikulski,Male,Black,40-44,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No one does,Before that,For your candidate,Education,Cares about people like me,Somewhat disapprove,Strongly disapprove,Neither of them,Somewhat worried,Not very confident,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1481328.0,Maryland,87.0,National,1.0,Call 1,Complete,0.997366368770599,Bush,Pipkin,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No one does,Before that,,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1478987.0,Maryland,52.0,State,1.0,Call 1,Complete,1.00872206687927,Bush,Pipkin,Female,Hispanic/Latino,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Other Christian,No one does,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not too worried,Somewhat confident,Non-white female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Hispanic/Latino,Rest of state,Suburbs,Suburbs,5.0,20678.0
1478986.0,Maryland,87.0,National,3.0,Call 1,Complete,1.31655991077423,Kerry,Mikulski,Female,Asian,25-29,Democrat,Conservative,"$15,000-$29,999",,None,,,For your candidate,,,,,,,Somewhat confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,,,,,,Very/somewhat confident,,,,,Asian,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1478983.0,Maryland,60.0,State,1.0,Call 1,Complete,0.887441277503967,Kerry,Mikulski,Female,White,65-74,Democrat,Liberal,"$50,000-$74,999",About the same,Something else,No one does,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21904.0
1499976.0,Maryland,43.0,State,1.0,Call 2,Complete,1.33098101615906,Bush,Mikulski,Female,White,65-74,Democrat,Moderate,,About the same,Catholic,"Yes, I do",Before that,For your candidate,Health care,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,Very worried,Not very confident,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Not very/Not at all confident,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1478976.0,Maryland,43.0,State,1.0,Call 1,Complete,0.85352098941803,Kerry,Mikulski,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No one does,Before that,For your candidate,Iraq,Is intelligent,Omit,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1477997.0,Maryland,14.0,State,1.0,Call 1,Complete,0.870362281799316,Kerry,Mikulski,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",About the same,Protestant,No one does,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Both of them,Not too worried,Very confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1476635.0,Maryland,14.0,State,1.0,Call 1,Complete,0.849028766155243,Kerry,Mikulski,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No one does,During the last month,For your candidate,Omit,Omit,Somewhat disapprove,Somewhat approve,Only John Kerry,Very worried,Very confident,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
