ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESGA04,SENGA04,AMEND1GA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,COUNT2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481400.0,Georgia,117.0,State,1.0,Call 1,Complete,0.920551002025604,Bush,Isakson,Yes,Male,White,65-74,Independent,Conservative,"$200,000 or more",Better today,Protestant,More than once a week,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,9.0,30677.0
1523393.0,Georgia,25.0,State,1.0,Call 3,Complete,1.00592684745789,Bush,Isakson,No,Male,White,30-39,Something Else,Conservative,"$50,000-$74,999",Better today,Protestant,A few times a year,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30067.0
1479065.0,Georgia,131.0,State,1.0,Call 1,Complete,0.804492235183716,Bush,Isakson,No,Female,White,30-39,,Moderate,"$30,000-$49,999",Worse today,Other Christian,A few times a year,,No,Before that,Omit,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very confident,White female,30-44,30-39,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31780.0
1481397.0,Georgia,21.0,State,1.0,Call 1,Complete,1.27680921554565,Kerry,Majette,Yes,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,A few times a month,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very confident,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
1481396.0,Georgia,62.0,State,1.0,Call 1,Complete,1.13090264797211,Kerry,Majette,Yes,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Something else,Once a week,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Only John Kerry,Somewhat confident,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30165.0
1502090.0,Georgia,5.0,National,4.0,Call 2,Complete,0.997494101524353,Bush,Isakson,Yes,Female,White,65-74,Republican,Moderate,"$75,000-$99,999",,,,,No,Before that,,,,,,Only George W. Bush,,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,Central,"City: 50,000 to 500,000","City over 50,000",8.0,31210.0
1476727.0,Georgia,55.0,State,1.0,Call 1,Complete,0.784272849559784,Kerry,Majette,No,Male,Black,30-39,Republican,Moderate,"$15,000-$29,999",About the same,Something else,Once a week,Yes,No,Before that,For your candidate,Omit,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Only John Kerry,Somewhat confident,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Black,Central,Rural,Small cities and Rural,3.0,31012.0
1479847.0,Georgia,48.0,State,1.0,Call 1,Complete,1.12042391300201,Kerry,Majette,Yes,Female,Black,60-64,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,Once a week,Yes,,Before that,For your candidate,Economy/Jobs,Cares about people like me,Somewhat disapprove,Strongly disapprove,Only John Kerry,Very confident,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1523573.0,Georgia,5.0,National,4.0,Call 3,Complete,0.821329712867737,Kerry,Majette,Yes,Female,Black,50-59,Democrat,Moderate,"$15,000-$29,999",,,,,No,Before that,,,,,,Neither of them,,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Kerry/Neither,Only Bush/Neither,Black,Central,"City: 50,000 to 500,000","City over 50,000",8.0,31210.0
1523383.0,Georgia,48.0,State,1.0,Call 3,Complete,0.810714781284332,Did not vote,Majette,Yes,Female,Black,18-24,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,Once a week,Yes,No,Just today,Omit,Omit,Omit,Strongly disapprove,Somewhat disapprove,Neither of them,Somewhat confident,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30316.0
1502385.0,Georgia,134.0,State,1.0,Call 2,Complete,0.913214981555939,Bush,Isakson,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Worse today,Other Christian,A few times a year,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Very confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,31792.0
1502384.0,Georgia,5.0,National,4.0,Call 2,Complete,0.657002031803131,Bush,Isakson,No,Female,White,45-49,Republican,Moderate,"$150,000-$199,999",,,,,No,Before that,,,,,,Only George W. Bush,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,Central,"City: 50,000 to 500,000","City over 50,000",8.0,31210.0
1530379.0,Georgia,8.0,State,1.0,Call 1,Complete,1.85633885860443,Kerry,Majette,Yes,Male,Black,40-44,Democrat,Liberal,"$30,000-$49,999",Better today,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Very confident,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,South,Rural,Small cities and Rural,1.0,31568.0
1481385.0,Georgia,25.0,State,1.0,Call 1,Complete,1.31170070171356,Kerry,Isakson,Yes,Male,White,45-49,Democrat,Liberal,"$150,000-$199,999",About the same,Protestant,Once a week,Yes,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat approve,Only John Kerry,Very confident,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30067.0
1483717.0,Georgia,76.0,State,1.0,Call 1,Not complete,1.09716987609863,Bush,Isakson,Yes,Female,White,60-64,,,,,,,,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,,,,White female,60 or over,50-64,18-64,,,,,,All others,All others,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,White,Atlanta,Suburbs,Suburbs,6.0,30075.0
1483712.0,Georgia,116.0,National,4.0,Call 1,Complete,0.889494180679321,Bush,,Yes,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",,,,,No,Before that,,,,,,Only George W. Bush,,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,North,Rural,Small cities and Rural,10.0,30705.0
1523372.0,Georgia,51.0,State,1.0,Call 3,Complete,1.25765740871429,Bush,Isakson,No,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,A few times a year,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,4.0,30033.0
1523371.0,Georgia,34.0,State,1.0,Call 3,Complete,0.84279990196228,Bush,Isakson,Yes,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,A few times a month,Yes,No,During the last month,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat confident,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Central,Suburbs,Suburbs,9.0,30813.0
1523369.0,Georgia,4.0,State,1.0,Call 3,Complete,0.751738846302032,Bush,Isakson,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Something else,More than once a week,Yes,,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31639.0
1481373.0,Georgia,136.0,National,3.0,Call 1,Complete,0.784607291221619,Kerry,Majette,No,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",,Other Christian,More than once a week,Yes,No,,For your candidate,,,,,,Somewhat confident,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,,,,,Very/somewhat confident,,,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,11.0,30240.0
1504702.0,Georgia,104.0,State,1.0,Call 2,Complete,1.16666531562805,Bush,Majette,Yes,Female,Black,40-44,Republican,Moderate,"$100,000-$149,999",About the same,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Only George W. Bush,Very confident,Non-white female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,Black,Atlanta suburbs,Suburbs,Suburbs,13.0,30253.0
1479828.0,Georgia,62.0,State,1.0,Call 1,Complete,0.890684723854065,Bush,Isakson,Yes,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,A few times a year,Yes,No,In the last three days,Against his opponent,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30165.0
1523363.0,Georgia,76.0,State,1.0,Call 3,Complete,0.761641979217529,Kerry,Majette,Yes,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,Once a week,No,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Both of them,Somewhat confident,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,Atlanta,Suburbs,Suburbs,6.0,30075.0
