ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESME04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,GUNOWNER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1477613.0,Maine,53.0,State,1.0,Call 1,Complete,0.681255161762238,Kerry,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,Yes,Before that,For your candidate,Omit,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1531813.0,Maine,17.0,State,1.0,Call 3,Complete,1.66982758045197,Nader,Male,White,18-24,Independent,Conservative,"$15,000-$29,999",About the same,Something else,No,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4736.0
1497054.0,Maine,46.0,State,1.0,Call 1,Complete,0.225247845053673,Bush,Female,White,30-39,Something Else,Moderate,"$30,000-$49,999",About the same,Catholic,No,No,Before that,Against his opponent,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1527096.0,Maine,61.0,State,1.0,Call 3,Complete,1.01032590866089,Kerry,Female,White,50-59,Republican,Moderate,"$150,000-$199,999",Worse today,Catholic,No,No,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Omit,Omit,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,4101.0
1531078.0,Maine,77.0,State,1.0,Call 3,Complete,0.938532650470734,Bush,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4572.0
1527094.0,Maine,46.0,State,1.0,Call 3,Complete,0.20610648393631,Kerry,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",Better today,Other Christian,No,No,In the last three days,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1477605.0,Maine,50.0,State,1.0,Call 1,Complete,1.27499389648438,Kerry,Male,White,50-59,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4472.0
1477599.0,Maine,84.0,State,1.0,Call 1,Complete,0.95016473531723,Other,Male,White,50-59,Independent,Conservative,"Under $15,000",Worse today,Protestant,No,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4219.0
1503518.0,Maine,57.0,National,3.0,Call 2,Complete,0.993831932544708,Bush,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",,Protestant,,Yes,,For your candidate,,,,,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,CD 2,Rural,Small cities and Rural,2.0,4068.0
1527085.0,Maine,13.0,State,1.0,Call 3,Complete,1.03053247928619,Kerry,Female,White,45-49,Independent,Liberal,"$75,000-$99,999",About the same,Protestant,No,No,Just today,For your candidate,Omit,Omit,Somewhat disapprove,Somewhat approve,Safer from terrorism,Omit,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Omit,Omit,White,CD 1,Suburbs,Suburbs,1.0,4011.0
1526204.0,Maine,39.0,State,1.0,Call 3,Complete,2.05961155891418,Kerry,Male,,65-74,Democrat,Liberal,"Under $15,000",Worse today,Mormon/LDS,Yes,Yes,During the last month,Against his opponent,Terrorism,Has strong religious faith,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Only George W. Bush,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,,CD 2,Suburbs,Suburbs,2.0,4254.0
1506758.0,Maine,35.0,State,1.0,Call 2,Complete,0.84367424249649,Kerry,Male,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,No,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,Black,CD 1,Rural,Small cities and Rural,1.0,4027.0
1477591.0,Maine,27.0,State,1.0,Call 1,Complete,1.08398079872131,Bush,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",Better today,Other Christian,No,No,Before that,For your candidate,Iraq,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1531060.0,Maine,17.0,State,1.0,Call 3,Complete,1.09486591815948,Kerry,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",About the same,None,No,No,During the last month,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4736.0
1531059.0,Maine,8.0,State,1.0,Call 3,Complete,1.31226181983948,Kerry,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Something else,No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4530.0
1526194.0,Maine,78.0,State,1.0,Call 3,Complete,0.483009248971939,Bush,Male,White,25-29,Republican,Moderate,"Under $15,000",Better today,None,No,No,Just today,For your candidate,Taxes,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1516471.0,Maine,5.0,State,1.0,Call 2,Complete,1.30049383640289,Kerry,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",Worse today,None,No,No,Before that,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1477580.0,Maine,70.0,State,1.0,Call 1,Not complete,1.30474805831909,Bush,Female,White,65-74,,,,,,,,Omit,Omit,Omit,Omit,Omit,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Omit,Omit,Omit,,,,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4330.0
1477578.0,Maine,61.0,State,1.0,Call 1,Complete,1.49073803424835,Bush,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Taxes,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,4101.0
1506742.0,Maine,11.0,National,4.0,Call 2,Not complete,0.936847627162933,Kerry,Female,White,40-44,,,,,,,,Just today,,,,,,,Only George W. Bush,White female,30-44,40-49,18-64,,,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4005.0
1531043.0,Maine,53.0,State,1.0,Call 3,Complete,0.504590392112732,Kerry,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Yes,In the last three days,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1526180.0,Maine,54.0,State,1.0,Call 3,Complete,1.26140201091766,Bush,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4967.0
1482427.0,Maine,57.0,National,2.0,Call 1,Complete,0.886893451213837,Bush,Female,White,40-44,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,No,,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,CD 2,Rural,Small cities and Rural,2.0,4068.0
1477560.0,Maine,81.0,State,1.0,Call 1,Complete,1.41609525680542,Bush,Male,White,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Sometime last week,Against his opponent,Iraq,Is intelligent,Strongly approve,Strongly disapprove,Less safe from terrorism,Both of them,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4062.0
1482417.0,Maine,83.0,State,1.0,Call 1,Complete,0.888758599758148,Bush,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",Better today,,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4363.0
1531026.0,Maine,46.0,State,1.0,Call 3,Complete,0.252407431602478,Bush,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Both of them,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4097.0
