ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSGA16,SENGA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
195626.0, Georgia,106.0,Call 2,Complete,Election day exit poll,0.351407617330551,Hillary Clinton,,Female,Asian,45-49,Democrat,,,College graduate,No,,,Hillary Clinton,Not much,Omit,,,,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Not so good,,,,,Omit,Yes,No,,Some,All other races,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30024.0
196825.0, Georgia,45.0,Call 1,Complete,Election day exit poll,0.338952720165253,Hillary Clinton,,Male,,30-39,Independent,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,,,,,Favorable,Unfavorable,Better today,,,,,Foreign policy,Better than life today,,Strongly approve,Has the right experience,Yes,Omit,,,,Before that,,,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,,,,No college degree,More than High school graduate,,,Less than 100k,50k or more,50 to 100 thousand,,Independent/Something else,,,Independent men,,,,,,,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,12.0,South,Version 1,Central,30809.0
195184.0, Georgia,58.0,Call 2,Complete,Election day exit poll,0.541748821735382,Hillary Clinton,,Female,Black,40-44,Democrat,Moderate,,Some college/assoc. degree,No,,,Hillary Clinton,Not at all,I strongly favor my candidate,,,,Angry,Yes,No,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,Yes,No,,Some,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Atlanta Metro,30058.0
135730.0, Georgia,,,Complete,Telephone survey,0.990270137786865,Hillary Clinton,,Male,Black,60-64,Something else,Moderate,"Under $30,000",High school or less,,,No,,,,Favorable,Unfavorable,,,,,,Terrorism,,,Somewhat approve,Has good judgment,,,,,,In September,,Black men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,,Omit,,Before that,Before that,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,Coast/South,31602.0
178407.0, Georgia,136.0,Call 1,Complete,Election day exit poll,0.20885893702507,Hillary Clinton,,Male,White,25-29,Republican,Conservative,,College graduate,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,Angry,No,Yes,Deported to the country they came from,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Central,31820.0
194597.0, Georgia,147.0,Call 2,Not complete,Election day exit poll,0.926255464553833,Hillary Clinton,,Male,White,65 or over,,,,,No,,,,,,,,About the same,,,,,,Better than life today,,,,,,,,,Before that,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,Before that,Before that,,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 1,North,30125.0
210751.0, Georgia,103.0,Call 3,Complete,Election day exit poll,0.535833835601807,Hillary Clinton,,Male,Black,45-49,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,No,,,,Favorable,Unfavorable,Better today,,,,,The economy,Worse than life today,,Somewhat approve,Has good judgment,Yes,No,,,,Before that,,Black men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,Atlanta Suburbs,30519.0
138325.0, Georgia,,,Complete,Telephone survey,1.65105247497559,Hillary Clinton,,Female,White,45-49,,,,High school or less,,Yes,Yes,Hillary Clinton,Some,,,,,,,,,,,,,,,,,,,,A lot,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,White,White,White,,White suburban women,,A lot or some,,,,,,,,,Omit,,,,A lot or some,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,9.0,South,Version 5,North,30646.0
178299.0, Georgia,106.0,Call 1,Complete,Election day exit poll,0.369342803955078,Hillary Clinton,,Male,White,45-49,Democrat,Moderate,"$100,000-$199,999",College graduate,No,No,Yes,,,,Favorable,Unfavorable,Better today,,,,,The economy,About the same,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,Atlanta Suburbs,30024.0
137696.0, Georgia,,,Complete,Telephone survey,0.620599210262299,Hillary Clinton,,Female,,60-64,,,,,,,,,,,,,Worse today,,,,,,,,,,,,,,,,,,,45-65,60+,45+,50+,60+,50-64,45+,18-64,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,Omit,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 4,Atlanta Metro,30328.0
137694.0, Georgia,,,Complete,Telephone survey,1.12376177310944,Hillary Clinton,,Male,Black,50-59,Democrat,Moderate,,,,,,,,,,,About the same,,,,,,,,,,,,,,,,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,,Other,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Omit,,,,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 4,Central,30117.0
210430.0, Georgia,19.0,Call 3,Not complete,Election day exit poll,0.526174545288086,Donald Trump,,Male,White,25-29,,,,,No,,No,,,,,,Better today,,,,,,Omit,,,,,,,,,Before that,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,Before that,Before that,,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 1,North,30753.0
209793.0, Georgia,5.0,Call 3,Complete,Election day exit poll,0.311008602380753,Donald Trump,,Female,White,40-44,Republican,Moderate,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,Yes,Yes,,Not at all,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,Both,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,8.0,South,Version 2,Coast/South,31014.0
177291.0, Georgia,151.0,Call 1,Complete,Election day exit poll,0.546929895877838,Donald Trump,,Female,White,60-64,Republican,Conservative,,High school or less,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 2,Coast/South,30446.0
209651.0, Georgia,103.0,Call 3,Not complete,Election day exit poll,0.463922768831253,Donald Trump,,Female,Asian,45-49,,,,,No,,,,,I dislike the other candidates,,,,,,,,,,Not so good,,,,,,No,No,,,All other races,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,,,,,,,,,,,,,,Asian,Other,Non-white,Asian,Other,,,,,,Not so good or poor,,,,,,Neither,,,,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30519.0
136384.0, Georgia,,,Complete,Telephone survey,0.33093187212944,Donald Trump,,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,,,,,,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,,The economy,,Not so good,,Cares about people like me,,,,No,Yes,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Omit,Only Donald Trump,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 2,Atlanta Metro,30338.0
107698.0, Georgia,,,Complete,Telephone survey,1.87533295154572,Donald Trump,,Male,White,50-59,Something else,Conservative,,College graduate,No,,,Donald Trump,A lot,I dislike the other candidates,,,,Angry,No,Yes,Omit,,,Poor,,,,,Omit,No,No,,Not at all,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,Neither,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,13.0,South,Version 2,Atlanta Suburbs,30106.0
107568.0, Georgia,,,Complete,Telephone survey,1.25326216220856,Donald Trump,,Female,White,65 or over,Something else,Conservative,"$30,000-$49,999",High school or less,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,Immigration,Better than life today,,Strongly disapprove,Has good judgment,No,Yes,,,,Before that,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,30233.0
196371.0, Georgia,132.0,Call 2,Complete,Election day exit poll,0.804697096347809,Donald Trump,,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Poor,,,,,No group is favored,No,No,,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,Neither,,,A lot or some,,State questionnaire,Suburbs,Suburbs,14.0,South,Version 2,North,30705.0
137689.0, Georgia,,,Complete,Telephone survey,2.74934530258179,Donald Trump,,Female,White,18-24,Something else,Conservative,,College graduate,,,,,,,,,About the same,,,,,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Omit,,,,,,National questionnaire,Suburbs,Suburbs,2.0,South,Version 4,Central,31008.0
196038.0, Georgia,96.0,Call 2,Not complete,Election day exit poll,0.420623302459717,Donald Trump,,Female,White,40-44,,,,,No,,,,,I like my candidate but with reservations,,,,,,,,,,Good,,,,,,Yes,Yes,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,Excellent or good,,,,,,Both,,,,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30519.0
200081.0, Georgia,33.0,Call 2,Complete,Election day exit poll,0.787437260150909,Donald Trump,,Male,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,,Hillary Clinton,Some,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",Yes,No,Deported to the country they came from,,,Not so good,,,,,No group is favored,Yes,No,,Some,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,11.0,South,Version 2,Atlanta Suburbs,30060.0
208014.0, Georgia,16.0,Call 2,Complete,Election day exit poll,0.670396983623505,Donald Trump,,Male,Black,50-59,Republican,Liberal,,Some college/assoc. degree,No,,,Would not have voted,Not at all,I strongly favor my candidate,,,,"Dissatisfied, but not angry",Yes,Yes,Deported to the country they came from,,,Not so good,,,,,Whites are favored over minorities,No,No,,A lot,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Black non-Democrat,All Republicans,Republican men,All others,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Both,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,Neither,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Coast/South,31415.0
135741.0, Georgia,,,Complete,Telephone survey,1.49521327018738,Donald Trump,,Female,White,65 or over,Republican,,"Under $30,000",High school or less,,,Yes,,,,Unfavorable,Favorable,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,,,,,,In September,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,Yes,,Only Donald Trump,,,,Disapprove,,,,Omit,,Before that,Before that,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Central,31216.0
195727.0, Georgia,96.0,Call 2,Complete,Election day exit poll,0.865733623504639,Donald Trump,,Female,Black,60-64,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,Not at all,Black women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Black non-Democrat,All Republicans,Republican women,All others,Black,Black,Non-white,Black,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30519.0
