ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT16,SENUT16,GOVUT16,SEX,RACE,AGE8,PARTYID,PHIL3,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,QLT16,RELIGN10,TIME16,@2WAYPRES16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,MORMON,REL4,REL5,RELWHITE,SPLITTICKET,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
99526.0, Utah,,,Complete,Telephone survey,1.40370225906372,Hillary Clinton,Misty Snow,Gary Herbert,Female,White,50-59,Independent,Moderate,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,About the same,Has the right experience,None,In September,Hillary Clinton,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,None,None,None,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84414.0
99527.0, Utah,,,Complete,Telephone survey,0.668135464191437,Evan McMullin,Mike Lee,Gary Herbert,Female,White,65 or over,Independent,Conservative,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Terrorism,Worse than life today,Can bring needed change,Mormon,In September,Donald Trump,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,West,Version 1,1.0,84078.0
99528.0, Utah,,,Complete,Telephone survey,0.444136708974838,Evan McMullin,Mike Lee,Gary Herbert,Male,White,60-64,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Omit,Worse than life today,Has good judgment,Mormon,In October,Would not have voted,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,84057.0
99529.0, Utah,,,Complete,Telephone survey,0.46526226401329,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,65 or over,Democrat,Liberal,High school or less,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Worse than life today,Has good judgment,Mormon,Before that,Hillary Clinton,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84404.0
99530.0, Utah,,,Complete,Telephone survey,0.174525246024132,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,65 or over,Democrat,,Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Cares about people like me,Other christian,Before that,Hillary Clinton,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,,,Not a mormon,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,1.0,84501.0
99531.0, Utah,,,Complete,Telephone survey,0.320587545633316,Hillary Clinton,Mike Lee,Gary Herbert,Female,White,65 or over,Independent,Moderate,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,Terrorism,Better than life today,Has the right experience,Catholic,In October,Hillary Clinton,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,"Protestant, Catholic or other Christian",Catholic,Catholic,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84117.0
99532.0, Utah,,,Complete,Telephone survey,3.68159818649292,Evan McMullin,Mike Lee,Gary Herbert,Female,Hispanic/Latino,50-59,,Moderate,College graduate,Yes,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Terrorism,About the same,Has good judgment,Mormon,In October,Would not have voted,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,Other,Other,Non-white,Hispanic/Latino,Other,,Neither,Neither,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84020.0
99533.0, Utah,,,Complete,Telephone survey,1.32491171360016,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,,,High school or less,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Omit,Worse than life today,Cares about people like me,Mormon,Before that,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,4.0,84642.0
99534.0, Utah,,,Complete,Telephone survey,1.37674355506897,,,Gary Herbert,Male,White,50-59,,Conservative,Some college/assoc. degree,No,I dislike the other candidates,Omit,Unfavorable,No,No,The economy,Worse than life today,Has good judgment,Mormon,Omit,Would not have voted,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,,White,White,White,White,Other,,Omit,Neither,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,,Omit,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84121.0
99535.0, Utah,,,Complete,Telephone survey,1.03146290779114,Hillary Clinton,Misty Snow,Mike Weinholtz,Male,White,45-49,Independent,Moderate,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,About the same,Cares about people like me,None,Before that,Hillary Clinton,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,None,None,None,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84404.0
99536.0, Utah,,,Complete,Telephone survey,1.76602351665497,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Conservative,College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Omit,Terrorism,Worse than life today,Can bring needed change,Mormon,In October,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Omit,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84037.0
99537.0, Utah,,,Complete,Telephone survey,4.66490268707275,Donald Trump,Mike Lee,Gary Herbert,Female,White,40-44,Republican,Conservative,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Can bring needed change,Mormon,Before that,Donald Trump,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,1.0,84041.0
99538.0, Utah,,,Complete,Telephone survey,2.91370058059692,Donald Trump,Mike Lee,Mike Weinholtz,Female,White,45-49,Independent,Moderate,College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Has the right experience,None,Before that,Donald Trump,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,None,None,None,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,2.0,84094.0
99539.0, Utah,,,Complete,Telephone survey,1.13690149784088,Donald Trump,Mike Lee,Gary Herbert,Male,White,65 or over,Republican,Conservative,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,The economy,About the same,Has good judgment,Mormon,Before that,Donald Trump,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84108.0
99540.0, Utah,,,Complete,Telephone survey,1.76602351665497,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Conservative,Some college/assoc. degree,No,I strongly favor my candidate,Omit,Favorable,No,Yes,The economy,Omit,Has good judgment,Catholic,Before that,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Not a mormon,"Protestant, Catholic or other Christian",Catholic,Catholic,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84047.0
99541.0, Utah,,,Complete,Telephone survey,0.0366342253983021,Hillary Clinton,Mike Lee,Gary Herbert,Male,Black,65 or over,Democrat,Liberal,Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Omit,No,The economy,About the same,Has the right experience,Other,In September,Hillary Clinton,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Only Hillary Clinton,Omit,Liberal Democrats,Liberal Democrats,Not a mormon,Other religion,Something else,,Republican Senate - did not vote Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,84097.0
99542.0, Utah,,,Complete,Telephone survey,0.13920296728611,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,,Democrat,Liberal,,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Terrorism,About the same,Omit,,Before that,Hillary Clinton,White women,,,,,,,,,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,,,,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,2.0,84120.0
99543.0, Utah,,,Complete,Telephone survey,0.425443053245544,Donald Trump,Mike Lee,Gary Herbert,Female,White,65 or over,Republican,Conservative,High school or less,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Omit,Immigration,Worse than life today,Can bring needed change,Mormon,Before that,Donald Trump,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Omit,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84651.0
99544.0, Utah,,,Complete,Telephone survey,0.462944090366364,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,60-64,Independent,Moderate,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Foreign policy,Better than life today,Has the right experience,None,Before that,Hillary Clinton,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,None,None,None,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,2.0,84121.0
