ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CHIEF16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVKAINE,FINSIT,GOVTANGR16,GUN16,GUNOWNER12,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,MOVETOVA14,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,BORNINVA14,MOVETOVA10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
139562.0, Virginia,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,White,50-59,Independent,Moderate,,Postgraduate study,,,,,,Hillary Clinton,,,,,,,,About the same,,,,Hillary Clinton,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,South,Version 4,D.C. Suburbs,21921.0
139745.0, Virginia,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,Black,50-59,Democrat,Liberal,,College graduate,,No,Yes,Hillary Clinton,A few times a year,,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some,,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,,Other,,A few times a year or less,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,10.0,South,Version 5,North VA Exurbs,20176.0
139746.0, Virginia,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,Black,65 or over,Democrat,Conservative,,High school or less,,Yes,No,Hillary Clinton,A few times a month,,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,Black women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,At least monthly,A lot or some,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,11.0,South,Version 5,North VA Exurbs,22193.0
139747.0, Virginia,,,Complete,Telephone survey,0.0,Donald Trump,Male,White,65 or over,Independent,Conservative,,High school or less,,Yes,Yes,Donald Trump,Never,,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,,A few times a year or less,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,Not much or not at all,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,7.0,South,Version 5,Richmond/East,23111.0
139748.0, Virginia,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,White,18-24,Independent,Moderate,,Some college/assoc. degree,,No,No,Hillary Clinton,A few times a year,,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,,A few times a year or less,A lot or some,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,A lot or some,All others,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 5,North VA Exurbs,32119.0
139749.0, Virginia,,,Complete,Telephone survey,0.0,Other,Male,,,,,,,,,,Would not have voted,,,Omit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omit,,,,,,,,,,,,,,Omit,,National questionnaire,Suburbs,Suburbs,15.0,South,Version 5,Richmond/East,33831.0
139750.0, Virginia,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,White,18-24,Something else,Moderate,,College graduate,,No,No,Hillary Clinton,Never,,Not much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,A few times a year or less,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,4.0,South,Version 5,Richmond/East,23113.0
139751.0, Virginia,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,White,50-59,Independent,Moderate,,High school or less,,Yes,No,Hillary Clinton,A few times a month,,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,,At least monthly,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,A lot or some,White Born-again/Evangelical Christians,National questionnaire,Rural,Small Cities/Rural,9.0,South,Version 5,Central/West,24343.0
139752.0, Virginia,,,Complete,Telephone survey,0.0,Gary Johnson,Male,White,30-39,Something else,,,College graduate,,No,No,Omit,Never,,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,,A few times a year or less,A lot or some,,,,,,,,,,,,,,A lot or some,All others,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 5,D.C. Suburbs,96819.0
171221.0, Virginia,40.0,Call 1,Not complete,Election day exit poll,0.924135863780975,Donald Trump,Male,White,45-49,,,,,No,,,,,Donald Trump,,,,,,,,Worse today,,,No,,,,,,,,,Worse than life today,,,,,,,,,,,,Takes away U.S. jobs,,No,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 3,Richmond/East,23063.0
171223.0, Virginia,87.0,Call 1,Complete,Election day exit poll,1.22117960453033,Donald Trump,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Went too far,,,,,The economy,,I was born in Virginia,,Strongly disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,,Only Donald Trump,,,Born in Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Richmond/East,23834.0
171225.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.89924818277359,Hillary Clinton,Female,Black,30-39,Democrat,Liberal,,High school or less,No,,,Hillary Clinton,,Hillary Clinton,Some,,,,,,,Worse today,,Oppose,No,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,Minorities are favored over whites,,,,Takes away U.S. jobs,A lot,No,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 3,Richmond/East,23834.0
171227.0, Virginia,87.0,Call 1,Complete,Election day exit poll,1.1930490732193,Donald Trump,Female,White,45-49,Republican,Moderate,,Postgraduate study,No,Yes,Yes,,Once a week or more,,,I like my candidate but with reservations,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,No,Yes,,,Terrorism,,,Poor,,Change to more conservative policies,Cares about people like me,,,,No,Yes,,,,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Richmond/East,23834.0
171228.0, Virginia,40.0,Call 1,Complete,Election day exit poll,0.962465167045593,Donald Trump,Female,Black,40-44,,Moderate,,College graduate,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,Better today,,Support,Yes,Donald Trump,Hillary Clinton,,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,Minorities are favored over whites,,,,Has no effect on U.S. jobs,Not much,No,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,,,,,Black,Black,Non-white,Black,Other,,,A lot or some,,,,,,,,,,,,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 3,Richmond/East,23063.0
171231.0, Virginia,87.0,Call 1,Complete,Election day exit poll,1.30181694030762,Donald Trump,Male,Black,40-44,Republican,Conservative,,College graduate,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,About the same,,Oppose,Yes,Donald Trump,Omit,,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,No group is favored,,,,Creates more U.S. jobs,Not much,No,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Black non-Democrat,All Republicans,Republican men,All others,Black,Black,Non-white,Black,Other,,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,,,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 3,Richmond/East,23834.0
171233.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.843546748161316,Hillary Clinton,Female,White,45-49,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Treats all people fairly,Favorable,Unfavorable,Favorable,,,,,,,Went too far,,,,,The economy,,10+ years but not born here,,Somewhat disapprove,,Cares about people like me,Yes,No,,,,In October,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,,Only Hillary Clinton,,,Moved to Virginia,More than 10 years,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,In the last month,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Richmond/East,23834.0
171235.0, Virginia,40.0,Call 1,Complete,Election day exit poll,0.924135863780975,Donald Trump,Male,White,45-49,Republican,Conservative,,College graduate,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Went too far,,,,,The economy,,I was born in Virginia,,Strongly disapprove,,Can bring needed change,No,Yes,,,,In October,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,,Only Donald Trump,,,Born in Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,In the last month,Before that,,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,Richmond/East,23063.0
171236.0, Virginia,87.0,Call 1,Complete,Election day exit poll,1.1930490732193,Donald Trump,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Went too far,,,,,The economy,,10+ years but not born here,,Strongly disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,Only Donald Trump,,,Moved to Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Richmond/East,23834.0
171240.0, Virginia,87.0,Call 1,Complete,Election day exit poll,1.22117960453033,Donald Trump,Male,White,50-59,Republican,Moderate,,College graduate,No,No,Yes,,Once a week or more,,,I strongly favor my candidate,Favors the wealthy,,,,,,Angry,,,,,,No,Yes,,,The economy,,,Not so good,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Richmond/East,23834.0
171242.0, Virginia,10.0,Call 1,Complete,Election day exit poll,1.36772108078003,Donald Trump,Male,White,45-49,,,,,No,,,Omit,,Donald Trump,A lot,,,,,,,Worse today,,Oppose,Yes,Donald Trump,Donald Trump,,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,Omit,,,,Takes away U.S. jobs,Some,No,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,A lot or some,,,,,,,,,,,,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 3,Richmond/East,23845.0
171243.0, Virginia,32.0,Call 1,Not complete,Election day exit poll,4.40891981124878,Donald Trump,Female,White,65 or over,,,,,No,,,,,,,,,Omit,,,Unfavorable,,,,,,,Went too far,,,,,,,10+ years but not born here,,,,,,,,,,Before that,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,Moved to Virginia,More than 10 years,,,,,,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,11.0,South,Version 1,D.C. Suburbs,22180.0
171245.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.89924818277359,Hillary Clinton,Female,Black,30-39,Democrat,Liberal,,College graduate,No,Yes,Yes,,Once a week or more,,,I like my candidate but with reservations,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,Yes,No,,,The economy,,,Not so good,,Change to more liberal policies,Has good judgment,,,,Yes,No,,,,,Black women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Richmond/East,23834.0
171247.0, Virginia,41.0,Call 1,Complete,Election day exit poll,1.07759273052216,Donald Trump,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Went too far,,,,,The economy,,I was born in Virginia,,Strongly disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,,Only Donald Trump,,,Born in Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,Richmond/East,23238.0
171248.0, Virginia,10.0,Call 1,Complete,Election day exit poll,1.36772108078003,Donald Trump,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Did not go far enough,,,,,Terrorism,,I was born in Virginia,,Strongly disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,,Only Donald Trump,,,Born in Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,Richmond/East,23845.0
