ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN16,SENIN16,GOVIN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVPENCE,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
139410.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,Black,50-59,Democrat,,,Some college/assoc. degree,,,,,,,,,About the same,,,,,,,,,,,,,,,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,,,,,,,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 4,Marion County
139411.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,,,,,,,,,Better today,,,,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 4,North/Central
139413.0,Indiana,,,Complete,Telephone survey,0.0,Other,,,Female,,18-24,Something else,Liberal,,Some college/assoc. degree,,,,,,,,,Omit,,,,,,,,,,,,,,,,,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,,,,No college degree,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,Other,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 4,North/Central
139414.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,65 or over,Democrat,Moderate,,High school or less,,,,,,,,,About the same,,,,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 4,South
139415.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,18-24,Democrat,Liberal,,High school or less,,,,,,,,,Better today,,,,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 4,North/Central
139416.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,50-59,Democrat,Moderate,,High school or less,,,,,,,,,About the same,,,,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 4,North/Central
139591.0,Indiana,,,Complete,Telephone survey,0.0,Donald Trump,,,Male,,65 or over,Independent,Moderate,,Postgraduate study,,Yes,Yes,Donald Trump,,,,,,,,,,,,,,,,,,,,,,Married men,65+,60+,45+,50+,60+,65+,45+,65+,,,,College graduate,More than High school graduate,,,,,,,Independent/Something else,,,Independent men,,,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,All others,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 5,South
139592.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,,,,,,,,Yes,,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
139593.0,Indiana,,,Complete,Telephone survey,0.0,Donald Trump,,,Male,White,65 or over,Republican,Moderate,,College graduate,,Yes,Yes,Donald Trump,,,,,,,,,,,,,,,,,,,,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,Other,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,White Born-again/Evangelical Christians,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 5,South
139594.0,Indiana,,,Complete,Telephone survey,0.0,Donald Trump,,,Female,White,65 or over,Republican,Conservative,,High school or less,,Yes,Yes,Donald Trump,,,,,,,,,,,,,,,,,,,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,,,,,,,Independent/Something else,Conservative Republicans,,,,,,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 5,North/Central
139595.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,65 or over,Democrat,,,High school or less,,Yes,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,,,,,,,,,,,,,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 5,Indianapolis Suburbs
139596.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,50-59,Democrat,Moderate,,Postgraduate study,,No,Yes,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,All others,National questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 5,Indianapolis Suburbs
139597.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,,No,Yes,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",5.0,Midwest,Version 5,Marion County
139598.0,Indiana,,,Complete,Telephone survey,0.0,Hillary Clinton,,,Female,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,,Yes,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,Black women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
139599.0,Indiana,,,Complete,Telephone survey,0.0,Donald Trump,,,Male,White,50-59,Independent,Conservative,,Postgraduate study,,Yes,Yes,Donald Trump,,,,,,,,,,,,,,,,,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 5,Indianapolis Suburbs
139600.0,Indiana,,,Complete,Telephone survey,0.0,Gary Johnson,,,Female,White,40-44,Independent,Moderate,,College graduate,,No,Yes,Would not have voted,,,,,,,,,,,,,,,,,,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,All others,National questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 5,Indianapolis Suburbs
172224.0,Indiana,46.0,Call 1,Complete,Election day exit poll,1.2507472038269,Hillary Clinton,Evan Bayh,John Gregg,Male,White,30-39,Democrat,Liberal,,College graduate,No,No,,Hillary Clinton,I strongly favor my candidate,,,,Better today,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
172234.0,Indiana,2.0,Call 1,Complete,Election day exit poll,1.74986493587494,Hillary Clinton,Evan Bayh,John Gregg,Female,White,25-29,Democrat,Liberal,,High school or less,No,,,,,,,,Better today,,,,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 4,North/Central
172249.0,Indiana,52.0,Call 1,Complete,Election day exit poll,0.699794471263886,Hillary Clinton,Evan Bayh,John Gregg,Female,Black,30-39,Democrat,Conservative,,Postgraduate study,No,Yes,,Hillary Clinton,I strongly favor my candidate,,,,Worse today,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,Yes,No,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
172282.0,Indiana,46.0,Call 1,Complete,Election day exit poll,1.2507472038269,Hillary Clinton,Evan Bayh,John Gregg,Male,White,50-59,Democrat,Moderate,,College graduate,No,No,,Hillary Clinton,I strongly favor my candidate,,,,Better today,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Excellent,,,,,No group is favored,No,No,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Neither,,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
172298.0,Indiana,26.0,Call 1,Complete,Election day exit poll,0.92464691400528,Donald Trump,Todd Young,Eric Holcomb,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,,,,,Offered a chance to apply for legal status,,Better than life today,,,,No,Yes,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,,National questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 3,North/Central
172300.0,Indiana,2.0,Call 1,Complete,Election day exit poll,1.39532721042633,Donald Trump,Todd Young,John Gregg,Male,White,45-49,Republican,Moderate,,Some college/assoc. degree,No,Yes,No,Donald Trump,,,,,,,,,,,,,,,,,,,,,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,,,White Born-again/Evangelical Christians,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,North/Central
172310.0,Indiana,52.0,Call 1,Complete,Election day exit poll,0.699794471263886,Hillary Clinton,Evan Bayh,John Gregg,Female,Black,40-44,,Moderate,,,No,No,,Hillary Clinton,I strongly favor my candidate,,,,Better today,Enthusiastic,Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
172325.0,Indiana,46.0,Call 1,Complete,Election day exit poll,1.4434916973114,Hillary Clinton,Evan Bayh,John Gregg,Male,White,65 or over,Democrat,Liberal,,High school or less,No,No,,Hillary Clinton,I strongly favor my candidate,,,,About the same,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Excellent,,,,,Whites are favored over minorities,Yes,No,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
172338.0,Indiana,26.0,Call 1,Complete,Election day exit poll,0.92464691400528,Donald Trump,Todd Young,Eric Holcomb,Male,White,30-39,Independent,,"$50,000-$99,999",Some college/assoc. degree,No,,,,I strongly favor my candidate,,,,,Enthusiastic,No,Yes,,The economy,,Poor,,Can bring needed change,,,,No,Yes,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,National questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,North/Central
