ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO16,SENCO16,PROP106CO,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,MOVETOCO14,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,BORNINCO14,FAVPRES16,GOVTANGR16B,HONEST16,MOVETOCO10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
106180.0,Colorado,,,Complete,Telephone survey,0.391299039125443,Donald Trump,Darryl Glenn,No,Female,White,65 or over,Republican,Conservative,,College graduate,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Offered a chance to apply for legal status,Support,The economy,Better than life today,10+ years but not born here,Poor,Strongly disapprove,Has good judgment,No,Yes,No group is favored,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,,2.0,80222.0
106179.0,Colorado,,,Complete,Telephone survey,0.326567322015762,Hillary Clinton,Michael Bennet,No,Male,White,60-64,Independent,Moderate,"$50,000-$99,999",Postgraduate study,,Hillary Clinton,I like my candidate but with reservations,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,No,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,I was born in Colorado,Poor,Somewhat approve,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,In October,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Neither,10+ years or more,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,1.0,80538.0
106178.0,Colorado,,,Complete,Telephone survey,0.710797786712646,Hillary Clinton,Michael Bennet,Yes,Female,White,60-64,Independent,Moderate,"Under $30,000",Some college/assoc. degree,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,Yes,No,Omit,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,10+ years but not born here,Good,Strongly approve,Has the right experience,Yes,No,Minorities are favored over whites,Yes,No,Before that,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,Yes,Moved to Colorado,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,1.0,80648.0
106177.0,Colorado,,,Complete,Telephone survey,0.421034842729568,Hillary Clinton,Michael Bennet,Yes,Male,White,65 or over,Democrat,Liberal,"$50,000-$99,999",College graduate,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Omit,Offered a chance to apply for legal status,Omit,Foreign policy,Omit,10+ years but not born here,Good,Strongly approve,Has the right experience,Yes,No,Omit,Yes,No,Omit,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,White suburban men,No,Moved to Colorado,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Omit,Omit,State questionnaire,Suburbs,Suburbs,2.0,West,,5.0,80421.0
137545.0,Colorado,,,Complete,Telephone survey,0.543550431728363,Donald Trump,,,Male,White,60-64,Something else,,,Postgraduate study,No,Donald Trump,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,No,Yes,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,1.0,West,Version 3,3.0,80227.0
137565.0,Colorado,,,Complete,Telephone survey,0.911577761173248,Hillary Clinton,Michael Bennet,,Female,White,25-29,Independent,Liberal,,College graduate,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,,Yes,No,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,2.0,West,Version 3,3.0,80401.0
138186.0,Colorado,,,Complete,Telephone survey,0.16365510225296,Hillary Clinton,Michael Bennet,,Female,White,50-59,Democrat,Liberal,,Postgraduate study,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,2.0,West,Version 4,3.0,80403.0
138169.0,Colorado,,,Complete,Telephone survey,0.0729045420885086,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Democrat,Moderate,,College graduate,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 4,2.0,80220.0
136241.0,Colorado,,,Complete,Telephone survey,0.209066390991211,Donald Trump,Darryl Glenn,,Male,White,50-59,Republican,Moderate,"$100,000-$199,999",College graduate,No,,,Unfavorable,Favorable,,,,,,,,,The economy,,,,Strongly disapprove,Can bring needed change,,,,,,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 1,4.0,80918.0
137534.0,Colorado,,,Complete,Telephone survey,0.402049094438553,,,,Female,White,30-39,Independent,Moderate,,Postgraduate study,No,Omit,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 3,4.0,80908.0
136260.0,Colorado,,,Complete,Telephone survey,0.143137231469154,Hillary Clinton,Michael Bennet,,Female,Black,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,Favorable,Unfavorable,,,,,,,,,The economy,,,,Strongly approve,Cares about people like me,,,,,,Before that,Black women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,West,Version 1,2.0,80014.0
137553.0,Colorado,,,Complete,Telephone survey,0.178331136703491,Hillary Clinton,Michael Bennet,,Male,White,65 or over,Democrat,Liberal,,College graduate,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,,Yes,No,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,Rural,Small Cities/Rural,3.0,West,Version 3,5.0,81130.0
137541.0,Colorado,,,Complete,Telephone survey,0.571142435073853,Hillary Clinton,Michael Bennet,,Male,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,Yes,No,,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,6.0,West,Version 3,2.0,80601.0
137564.0,Colorado,,,Complete,Telephone survey,0.556110680103302,Donald Trump,Darryl Glenn,,Male,Hispanic/Latino,50-59,Republican,Conservative,,College graduate,Yes,Donald Trump,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,,No,No,,,,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,6.0,West,Version 3,4.0,80130.0
136264.0,Colorado,,,Complete,Telephone survey,1.16452383995056,Donald Trump,Darryl Glenn,,Male,White,25-29,Independent,,"Under $30,000",Some college/assoc. degree,No,,,Unfavorable,Unfavorable,,,,,,,,,Terrorism,,,,Strongly disapprove,Has good judgment,,,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,,Neither,,,,,Disapprove,,,,Republican Senate - Voted Trump,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 1,4.0,80919.0
138194.0,Colorado,,,Complete,Telephone survey,0.658241868019104,Hillary Clinton,Michael Bennet,,Female,Hispanic/Latino,40-44,Something else,Liberal,,Postgraduate study,Yes,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,Latino women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,White,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 4,2.0,80230.0
138188.0,Colorado,,,Complete,Telephone survey,0.182204023003578,Donald Trump,Darryl Glenn,,Female,White,65 or over,Republican,Conservative,,College graduate,No,,,,,,Donald Trump,Omit,,,,,Support,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 4,2.0,80247.0
136265.0,Colorado,,,Complete,Telephone survey,0.659048795700073,Donald Trump,Darryl Glenn,,Male,White,45-49,Republican,Moderate,"$50,000-$99,999",Postgraduate study,No,,,Favorable,Favorable,,,,,,,,,The economy,,,,Somewhat approve,Can bring needed change,,,,,,In September,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Both,,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,Before that,Before that,National questionnaire,Suburbs,Suburbs,4.0,West,Version 1,1.0,80542.0
138195.0,Colorado,,,Complete,Telephone survey,0.513883411884308,Donald Trump,Darryl Glenn,,Female,White,50-59,Republican,Conservative,,College graduate,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,2.0,West,Version 4,1.0,80547.0
