ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH16,SENNH16,GOVNH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVAYOTTE,FAVHASSAN,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
177333.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,0.854719817638397,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,30-39,Independent,Liberal,,College graduate,No,,Yes,Hillary Clinton,Not much,,,,Unfavorable,Favorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Omit,,About the same,,,,,,,,,,Creates more U.S. jobs,A lot,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 3,North,3813.0
177356.0,New Hampshire,113.0,Call 1,Complete,Election day exit poll,0.829271376132965,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,45-49,Democrat,Moderate,,Postgraduate study,No,No,,,,I strongly favor my candidate,,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,The economy,,Good,,Has the right experience,,,Whites are favored over minorities,Yes,No,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3278.0
177366.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,0.376702696084976,Jill Stein,Kelly Ayotte,Chris Sununu,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,No,,,,I dislike the other candidates,,,,,,,"Dissatisfied, but not angry",,,No,No,,,The economy,,Not so good,,Cares about people like me,,,Whites are favored over minorities,Omit,No,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - did not vote Trump,,Omit,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,North,3276.0
177416.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,1.06082403659821,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,60-64,Republican,Conservative,,College graduate,No,No,,,,I like my candidate but with reservations,,,,,,,Angry,,,No,No,,,The economy,,Good,,Can bring needed change,,,Minorities are favored over whites,No,No,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,Neither,,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,North,3813.0
177420.0,New Hampshire,113.0,Call 1,Complete,Election day exit poll,0.818524539470673,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,No,,,,I like my candidate but with reservations,,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,The economy,,Good,,Has the right experience,,,Whites are favored over minorities,Yes,No,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3278.0
177436.0,New Hampshire,111.0,Call 1,Complete,Election day exit poll,1.6613951921463,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,40-44,Independent,Moderate,,College graduate,No,,Yes,Hillary Clinton,Not at all,,,,Unfavorable,Unfavorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 3,North,3816.0
177455.0,New Hampshire,99.0,Call 1,Complete,Election day exit poll,1.04712808132172,Gary Johnson,Kelly Ayotte,Chris Sununu,Male,White,25-29,Something else,Moderate,"$50,000-$99,999",College graduate,No,,,,,,Unfavorable,Unfavorable,,,,"Yes, for both candidates",,,,,,,,Foreign policy,,,Somewhat disapprove,Cares about people like me,Yes,Yes,,,,In October,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - did not vote Trump,Both,,In the last month,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3868.0
177465.0,New Hampshire,22.0,Call 1,Not complete,Election day exit poll,0.77647066116333,Hillary Clinton,Maggie Hassan,Chris Sununu,Male,White,50-59,,,,,No,,,,,,,,,,Better today,,,,,,,,,,Better than life today,,,,,,,,,,Creates more U.S. jobs,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 3,North,3813.0
177476.0,New Hampshire,97.0,Call 1,Not complete,Election day exit poll,1.25292420387268,Donald Trump,Maggie Hassan,Other,Male,White,60-64,,,,,No,,,,,,,,,,Worse today,,,,,,,,,,Better than life today,,,,,,,,,,Creates more U.S. jobs,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,South,3077.0
177480.0,New Hampshire,113.0,Call 1,Complete,Election day exit poll,0.742683112621307,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,Hispanic/Latino,50-59,Democrat,Liberal,,Postgraduate study,Yes,,Yes,Hillary Clinton,Not much,,,,Unfavorable,Favorable,Worse today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Takes away U.S. jobs,A lot,Latino women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3278.0
177521.0,New Hampshire,111.0,Call 1,Complete,Election day exit poll,1.83105385303497,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,65 or over,Democrat,Liberal,,College graduate,No,,No,Hillary Clinton,Some,,,,Unfavorable,Favorable,Better today,,,Hillary Clinton,Omit,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 3,North,3816.0
177530.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,0.829977333545685,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,No,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,Terrorism,,Poor,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,North,3276.0
177531.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,1.09047424793243,Donald Trump,Maggie Hassan,Colin Van Ostern,Male,White,50-59,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"Yes, for Hillary Clinton",,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,,Only Donald Trump,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - did not vote Clinton,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,North,3813.0
177541.0,New Hampshire,113.0,Call 1,Complete,Election day exit poll,0.818524539470673,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,60-64,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,,,,"Yes, for both candidates",,,,,,,,Foreign policy,,,Strongly approve,Has good judgment,Yes,No,,,,Before that,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,Cap Region/Connecticut Valley,3278.0
177581.0,New Hampshire,99.0,Call 1,Complete,Election day exit poll,0.768768310546875,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,65 or over,Independent,Liberal,"$50,000-$99,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3868.0
177592.0,New Hampshire,97.0,Call 1,Complete,Election day exit poll,0.638243019580841,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,65 or over,Independent,Moderate,,College graduate,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,Yes,No,,,Terrorism,,Good,,Has the right experience,,,Whites are favored over minorities,Yes,No,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,South,3077.0
177596.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,1.59542346000671,Donald Trump,,Other,Male,White,50-59,Independent,Conservative,"$50,000-$99,999",College graduate,No,,,,,,Unfavorable,Favorable,,,,"Yes, for Donald Trump",,,,,,,,Foreign policy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Only Donald Trump,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,North,3813.0
177607.0,New Hampshire,113.0,Call 1,Complete,Election day exit poll,0.829271376132965,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,45-49,Independent,Liberal,,College graduate,No,,Yes,Hillary Clinton,Not much,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Creates more U.S. jobs,A lot,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3278.0
177626.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,0.926743149757385,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,North,3276.0
177668.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,0.748919606208801,Donald Trump,,,Female,White,65 or over,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,North,3813.0
