ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMO16,SENMO16,GOVMO16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
222189.0,Missouri,106.0,Call 3,Complete,Election day exit poll,1.08385062217712,Donald Trump,Roy Blunt,Eric Greitens,Male,White,50-59,,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,Unfavorable,Favorable,,,,,Omit,Better than life today,,Somewhat disapprove,Omit,No,Yes,,,,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",,,,,,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Disapprove,,,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,2.0,63385.0
218151.0,Missouri,66.0,Call 3,Complete,Election day exit poll,1.5092191696167,Donald Trump,Roy Blunt,Eric Greitens,Male,White,50-59,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,Yes,,,Unfavorable,Unfavorable,,,,,Immigration,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - Voted Trump,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 1,5.0,64836.0
181691.0,Missouri,64.0,Call 1,Complete,Election day exit poll,1.75502300262451,Hillary Clinton,Other,Eric Greitens,Male,Hispanic/Latino,18-24,Something else,Liberal,,Some college/assoc. degree,Yes,No,Hillary Clinton,,I like my candidate but with reservations,Treats blacks unfairly,,,"Satisfied, but not enthusiastic",No,No,Offered a chance to apply for legal status,,,Good,,,,,No group is favored,Yes,No,,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Other Senate vote,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,Midwest,Version 2,5.0,64801.0
222179.0,Missouri,49.0,Call 3,Complete,Election day exit poll,0.712757349014282,Hillary Clinton,Jason Kander,Chris Koster,Female,Hispanic/Latino,30-39,Democrat,Liberal,,Postgraduate study,Yes,,,,,,,,,,,,,,,,,,,,,,,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Other,Other,Non-white,Hispanic/Latino,Other,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,,National questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 4,3.0,64081.0
181688.0,Missouri,158.0,Call 1,Complete,Election day exit poll,0.775004386901855,Donald Trump,Roy Blunt,Eric Greitens,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,No,,,Unfavorable,Favorable,,,,,Immigration,Worse than life today,,Strongly disapprove,Has good judgment,No,Yes,,,,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 1,5.0,65742.0
201930.0,Missouri,15.0,Call 2,Complete,Election day exit poll,1.00402057170868,Donald Trump,Roy Blunt,Eric Greitens,Male,White,50-59,Republican,Conservative,,Postgraduate study,,Yes,Donald Trump,,I like my candidate but with reservations,Treats all people fairly,,,"Dissatisfied, but not angry",No,No,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,No,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Neither,,,,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 2,5.0,65714.0
218125.0,Missouri,150.0,Call 3,Complete,Election day exit poll,0.763637065887451,Hillary Clinton,Jason Kander,Chris Koster,Female,White,50-59,Democrat,Conservative,"$100,000-$199,999",Postgraduate study,No,,,No,,,Favorable,Unfavorable,,,,,The economy,About the same,,Strongly approve,Has the right experience,Yes,No,,,,In October,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,In the last month,Before that,All others,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,4.0,65349.0
181679.0,Missouri,21.0,Call 1,Complete,Election day exit poll,0.81823343038559,Donald Trump,Jason Kander,Eric Greitens,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,Yes,,,Unfavorable,Favorable,,,,,Terrorism,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,In October,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Democratic Senate - did not vote Clinton,,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,64068.0
218114.0,Missouri,117.0,Call 3,Complete,Election day exit poll,0.519781947135925,Jill Stein,Jason Kander,Chris Koster,Female,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,No,,,,,Unfavorable,Unfavorable,,,,,The economy,,,Somewhat approve,Cares about people like me,,,,,,Before that,Black women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Neither,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - did not vote Clinton,,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,63144.0
201917.0,Missouri,38.0,Call 2,Complete,Election day exit poll,1.09510815143585,Hillary Clinton,Jason Kander,Chris Koster,Female,White,60-64,Democrat,Liberal,"Under $30,000",High school or less,No,,,No,,,Favorable,Unfavorable,,,,,Foreign policy,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,Midwest,Version 1,5.0,65803.0
181671.0,Missouri,57.0,Call 1,Complete,Election day exit poll,1.16670048236847,Hillary Clinton,Jason Kander,Chris Koster,Female,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,Hillary Clinton,,I strongly favor my candidate,Treats blacks unfairly,,,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Black women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,3.0,64132.0
181340.0,Missouri,49.0,Call 1,Complete,Election day exit poll,1.16380310058594,Donald Trump,Jason Kander,Chris Koster,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,,,,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,No,,The economy,,Poor,,Can bring needed change,,,,Yes,No,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,3.0,64081.0
181668.0,Missouri,4.0,Call 1,Complete,Election day exit poll,1.06063032150269,Donald Trump,Jason Kander,Chris Koster,Female,White,30-39,Something else,,"$30,000-$49,999",High school or less,No,,,Yes,,,Unfavorable,Favorable,,,,,Foreign policy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Only Donald Trump,,,,Disapprove,,,Only Donald Trump,Democratic Senate - did not vote Clinton,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,5.0,64779.0
201912.0,Missouri,157.0,Call 2,Complete,Election day exit poll,0.592814087867737,,,,Male,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,Omit,,I like my candidate but with reservations,Omit,,,"Dissatisfied, but not angry",Omit,No,Offered a chance to apply for legal status,,,Not so good,,,,,Whites are favored over minorities,Omit,Omit,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,Omit,,,,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,5.0,63660.0
218107.0,Missouri,115.0,Call 3,Complete,Election day exit poll,0.752215445041656,Hillary Clinton,Jason Kander,Chris Koster,Female,White,60-64,Democrat,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,,Treats blacks unfairly,,,,,,Offered a chance to apply for legal status,,About the same,,,,Yes,No,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,1.0,63040.0
181663.0,Missouri,38.0,Call 1,Complete,Election day exit poll,1.38084924221039,Donald Trump,,Other,Male,White,50-59,Republican,Moderate,"$250,000 or more",Some college/assoc. degree,No,,,No,,,Unfavorable,Favorable,,,,,Terrorism,Worse than life today,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,Midwest,Version 1,5.0,65803.0
218099.0,Missouri,143.0,Call 3,Complete,Election day exit poll,0.936021268367767,Hillary Clinton,Jason Kander,Chris Koster,Female,White,25-29,Democrat,Liberal,,College graduate,No,No,Hillary Clinton,,I strongly favor my candidate,Treats blacks unfairly,,,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,1.0,63109.0
222147.0,Missouri,101.0,Call 3,Complete,Election day exit poll,1.28761684894562,Hillary Clinton,Other,Eric Greitens,Female,White,30-39,Independent,Moderate,,College graduate,No,,Hillary Clinton,,,Treats blacks unfairly,,,,,,Offered a chance to apply for legal status,,Worse than life today,,,,No,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Neither,Other Senate vote,,,,,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,2.0,63376.0
