ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,HEALTHCARE16,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
220565.0,Minnesota,52.0,Call 3,Complete,Election day exit poll,1.24850714206696,Hillary Clinton,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,About the same,Yes,Has the right experience,Yes,No,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55305.0
185948.0,Minnesota,46.0,Call 1,Complete,Election day exit poll,1.1478875875473,Hillary Clinton,Male,White,30-39,Democrat,Liberal,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,No,No,The economy,Better than life today,Yes,Has good judgment,Yes,No,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,1.0,55419.0
206180.0,Minnesota,65.0,Call 2,Complete,Election day exit poll,1.16487455368042,Hillary Clinton,Male,White,50-59,Democrat,Liberal,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,Better than life today,Yes,Has good judgment,Yes,No,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
223225.0,Minnesota,62.0,Call 3,Complete,Election day exit poll,0.778181374073029,Hillary Clinton,Female,White,30-39,Republican,Conservative,,College graduate,No,,,,,,,,,,Yes,,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 5,4.0,56185.0
220824.0,Minnesota,3.0,Call 3,Complete,Election day exit poll,0.699821412563324,Hillary Clinton,Male,White,30-39,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Went too far,Yes,Yes,Immigration,Better than life today,Yes,Has good judgment,Yes,No,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Both,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,2.0,55421.0
181853.0,Minnesota,32.0,Call 1,Complete,Election day exit poll,1.23863804340363,Hillary Clinton,Male,White,30-39,Democrat,Liberal,,College graduate,No,,,,,,,,,,No,,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,1.0,55444.0
220613.0,Minnesota,3.0,Call 3,Complete,Election day exit poll,0.569573998451233,Hillary Clinton,Male,Black,45-49,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,No,No,Terrorism,About the same,Yes,Cares about people like me,Yes,No,In October,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Neither,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,2.0,55421.0
181820.0,Minnesota,52.0,Call 1,Complete,Election day exit poll,1.33069109916687,Hillary Clinton,Male,White,65 or over,Democrat,Liberal,"$250,000 or more",Postgraduate study,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,Better than life today,Yes,Has the right experience,Yes,No,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55305.0
220535.0,Minnesota,99.0,Call 3,Complete,Election day exit poll,0.97652006149292,Hillary Clinton,Male,White,45-49,Independent,Moderate,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,Better than life today,Yes,Has the right experience,Yes,No,Before that,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56301.0
185854.0,Minnesota,7.0,Call 1,Complete,Election day exit poll,0.781666874885559,Hillary Clinton,Female,White,50-59,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Was about right,Yes,No,The economy,Better than life today,Yes,Has the right experience,Yes,No,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,2.0,55126.0
189878.0,Minnesota,96.0,Call 1,Complete,Election day exit poll,0.792397677898407,Hillary Clinton,Female,Asian,50-59,Independent,Moderate,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,Better than life today,No,Cares about people like me,No,Yes,In the last few days,All other races,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Asian,Other,Non-white,Asian,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
204460.0,Minnesota,51.0,Call 2,Complete,Election day exit poll,1.12329018115997,Hillary Clinton,Female,White,60-64,Republican,Moderate,"$250,000 or more",Postgraduate study,No,I dislike the other candidates,,,,,No,No,Terrorism,,,Has the right experience,Yes,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Neither,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,1.0,55361.0
222267.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.963217794895172,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,Foreign policy,Better than life today,No,Has the right experience,Yes,No,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
185818.0,Minnesota,70.0,Call 1,Complete,Election day exit poll,1.16468954086304,Hillary Clinton,Male,White,50-59,Independent,Liberal,,College graduate,No,,Treats all people fairly,,,Was about right,,,,About the same,,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,Moderate/Liberal Republicans,Liberal Independents,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 3,1.0,55126.0
206058.0,Minnesota,65.0,Call 2,Complete,Election day exit poll,1.09293138980865,Hillary Clinton,Female,Hispanic/Latino,30-39,Republican,Conservative,"$250,000 or more",Postgraduate study,Yes,I like my candidate but with reservations,Treats all people fairly,Favorable,Favorable,Did not go far enough,No,No,The economy,Worse than life today,Yes,Has good judgment,Yes,Yes,In the last few days,Latino women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Both,Neither,Independent/Something else,Conservative Republicans,Both,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
203677.0,Minnesota,9.0,Call 2,Complete,Election day exit poll,0.9167440533638,Hillary Clinton,Female,White,50-59,Democrat,Liberal,"Under $30,000",College graduate,No,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Went too far,Yes,No,Terrorism,Better than life today,No,Has the right experience,Yes,No,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 1,5.0,56601.0
221247.0,Minnesota,46.0,Call 3,Complete,Election day exit poll,1.1478875875473,Hillary Clinton,Male,White,40-44,Democrat,,"$100,000-$199,999",Postgraduate study,No,I like my candidate but with reservations,Treats all people fairly,Favorable,Unfavorable,Was about right,Yes,No,The economy,Better than life today,Yes,Cares about people like me,Yes,No,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,,,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,1.0,55419.0
220943.0,Minnesota,46.0,Call 3,Complete,Election day exit poll,1.07699358463287,Hillary Clinton,Female,White,30-39,Democrat,Liberal,"$200.000-$249,999",Postgraduate study,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,Better than life today,No,Has good judgment,Yes,No,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,1.0,55419.0
181718.0,Minnesota,32.0,Call 1,Complete,Election day exit poll,1.23863804340363,Hillary Clinton,Male,Hispanic/Latino,50-59,Democrat,Liberal,,Some college/assoc. degree,Yes,,,,,,,,,,,,,,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 4,1.0,55444.0
