ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ16,SENAZ16,PROP205AZ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
111369.0,Arizona,,,Complete,Telephone survey,1.72593033313751,Hillary Clinton,John McCain,No,Female,Hispanic/Latino,30-39,Democrat,Conservative,"Under $30,000",College graduate,Yes,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Somewhat approve,Cares about people like me,Yes,No,Whites are favored over minorities,Yes,No,In September,A lot,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85009.0
111370.0,Arizona,,,Complete,Telephone survey,2.33750748634338,Hillary Clinton,John McCain,No,Female,Hispanic/Latino,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Omit,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,Yes,Offered a chance to apply for legal status,Oppose,Immigration,Better than life today,Good,Somewhat approve,Has good judgment,Yes,Yes,No group is favored,Yes,Yes,In September,Some,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Both,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Both,Republican Senate - did not vote Trump,Both,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85009.0
111371.0,Arizona,,,Complete,Telephone survey,4.41147422790527,Donald Trump,Other,No,Male,Hispanic/Latino,30-39,Independent,Conservative,"$50,000-$99,999",High school or less,Yes,Donald Trump,Some,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,No,Offered a chance to apply for legal status,Support,The economy,About the same,Not so good,Somewhat approve,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,Not much,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Other Senate vote,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85009.0
111372.0,Arizona,,,Complete,Telephone survey,1.78496551513672,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,45-49,Something else,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Hillary Clinton,Not at all,I like my candidate but with reservations,Favorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,In September,A lot,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",9.0,West,Version 1,1.0,English,85012.0
111373.0,Arizona,,,Complete,Telephone survey,1.23340582847595,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",College graduate,No,Hillary Clinton,Some,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,Worse than life today,Good,Somewhat approve,Cares about people like me,Yes,No,Omit,Yes,No,Before that,A lot,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85014.0
111374.0,Arizona,,,Complete,Telephone survey,0.401768296957016,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,65 or over,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",9.0,West,Version 1,1.0,English,85014.0
111375.0,Arizona,,,Complete,Telephone survey,3.81740570068359,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,18-24,Democrat,Liberal,"Under $30,000",Postgraduate study,No,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",9.0,West,Version 1,1.0,English,85014.0
111376.0,Arizona,,,Complete,Telephone survey,0.884763181209564,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,Yes,Hillary Clinton,Not much,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85014.0
111377.0,Arizona,,,Complete,Telephone survey,1.48761105537415,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,18-24,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,Yes,Hillary Clinton,Some,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Support,Terrorism,Better than life today,Good,Somewhat approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,In October,A lot,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85015.0
111378.0,Arizona,,,Complete,Telephone survey,3.8982617855072,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Other,40-44,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Would not have voted,Some,I dislike the other candidates,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Deported to the country they came from,Support,The economy,Worse than life today,Poor,Somewhat approve,Has the right experience,Yes,No,No group is favored,Yes,No,In September,A lot,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,American Indian,Other,Non-white,American Indian,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85015.0
111379.0,Arizona,,,Complete,Telephone survey,0.713946104049683,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,65 or over,Democrat,Liberal,"Under $30,000",Postgraduate study,No,Hillary Clinton,A lot,I like my candidate but with reservations,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Poor,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85015.0
111380.0,Arizona,,,Complete,Telephone survey,1.87019062042236,Hillary Clinton,Ann Kirkpatrick,Yes,Male,Hispanic/Latino,18-24,Democrat,Liberal,"Under $30,000",High school or less,Yes,Hillary Clinton,Some,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,Not so good,Strongly approve,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85015.0
111381.0,Arizona,,,Complete,Telephone survey,3.2084686756134,Donald Trump,Ann Kirkpatrick,No,Male,White,30-39,Independent,Conservative,"$100,000-$199,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Enthusiastic,Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Immigration,Better than life today,Not so good,Strongly disapprove,Has good judgment,No,Yes,Minorities are favored over whites,No,Yes,Before that,Not much,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85015.0
111382.0,Arizona,,,Complete,Telephone survey,0.833338022232056,Donald Trump,John McCain,Yes,Male,Hispanic/Latino,45-49,Democrat,Conservative,"$100,000-$199,999",College graduate,Yes,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Omit,Omit,Poor,Strongly disapprove,Has good judgment,No,Yes,No group is favored,No,Yes,Before that,Not at all,Latino men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85015.0
