ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR16,SENOR16,GOVOR16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
110376.0,Oregon,,,Complete,Telephone survey,0.759304046630859,Gary Johnson,Mark Callahan,Bud Pierce,Male,White,45-49,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,Worse than life today,Good,Somewhat approve,Has the right experience,Yes,No,Before that,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97405.0
110377.0,Oregon,,,Complete,Telephone survey,0.387151092290878,Donald Trump,Mark Callahan,Bud Pierce,Male,White,60-64,Republican,Moderate,"$50,000-$99,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,The economy,About the same,Not so good,Somewhat disapprove,Can bring needed change,No,Yes,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97007.0
110378.0,Oregon,,,Complete,Telephone survey,0.281444489955902,Hillary Clinton,Ron Wyden,Kate Brown,Female,,50-59,Independent,Conservative,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Terrorism,Better than life today,Good,Somewhat approve,Has the right experience,Yes,No,Before that,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,College graduate,More than High school graduate,,,Less than 100k,50k or more,50 to 100 thousand,,Independent/Something else,,,Independent women,,,,,,,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97056.0
110379.0,Oregon,,,Complete,Telephone survey,0.358439564704895,Hillary Clinton,Ron Wyden,Kate Brown,Male,Black,65 or over,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,About the same,Good,Strongly approve,Has the right experience,Yes,No,In September,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,2.0,97038.0
110380.0,Oregon,,,Complete,Telephone survey,0.539670705795288,Donald Trump,Ron Wyden,Bud Pierce,Male,Other,65 or over,Something else,,"$100,000-$199,999",Some college/assoc. degree,No,Omit,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Omit,Worse than life today,Poor,Omit,Has good judgment,No,Yes,Before that,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Other,Other,Non-white,Other,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Omit,,,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97603.0
110381.0,Oregon,,,Complete,Telephone survey,0.410416662693024,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,50-59,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Better than life today,Good,Strongly approve,Cares about people like me,Yes,No,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,4.0,West,,4.0,97479.0
110382.0,Oregon,,,Complete,Telephone survey,0.994894981384277,Donald Trump,Mark Callahan,Bud Pierce,Male,White,65 or over,Republican,,"$50,000-$99,999",High school or less,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,The economy,Better than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Omit,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,,,Republican Senate - Voted Trump,Only Donald Trump,Omit,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,3.0,97302.0
110383.0,Oregon,,,Complete,Telephone survey,0.297258973121643,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Somewhat approve,Can bring needed change,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,Yes,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,4.0,97539.0
110384.0,Oregon,,,Complete,Telephone survey,1.39443469047546,Hillary Clinton,Ron Wyden,Bud Pierce,Female,White,30-39,Something else,Conservative,"Under $30,000",College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Not so good,Somewhat approve,Has good judgment,Yes,No,In October,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,5.0,West,,3.0,97325.0
110385.0,Oregon,,,Complete,Telephone survey,0.152919381856918,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,65 or over,Democrat,Liberal,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97424.0
110386.0,Oregon,,,Complete,Telephone survey,0.728434324264526,Donald Trump,Mark Callahan,Bud Pierce,Male,White,65 or over,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Deported to the country they came from,Immigration,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,Yes,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,4.0,97520.0
110387.0,Oregon,,,Complete,Telephone survey,0.71804940700531,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",High school or less,No,I like my candidate but with reservations,Favorable,Favorable,Yes,Yes,Offered a chance to apply for legal status,The economy,About the same,Not so good,Somewhat approve,Has good judgment,Yes,Yes,In September,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Both,Both,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97426.0
110388.0,Oregon,,,Complete,Telephone survey,0.422262519598007,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,50-59,Something else,Liberal,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Omit,Strongly approve,Has the right experience,Yes,No,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Omit,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97405.0
110389.0,Oregon,,,Complete,Telephone survey,0.663263380527496,Donald Trump,Mark Callahan,Bud Pierce,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Omit,Immigration,Omit,Poor,Strongly disapprove,Can bring needed change,No,Yes,In September,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,5.0,West,,3.0,97367.0
110390.0,Oregon,,,Complete,Telephone survey,0.473783731460571,Donald Trump,Ron Wyden,Bud Pierce,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Favorable,Favorable,No,Yes,Offered a chance to apply for legal status,Immigration,About the same,Good,Somewhat approve,Can bring needed change,Yes,No,In October,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Both,Only Donald Trump,Excellent or good,Approve,Independent/Something else,Conservative Republicans,Democratic Senate - did not vote Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97005.0
110391.0,Oregon,,,Complete,Telephone survey,0.767078936100006,Hillary Clinton,Ron Wyden,Bud Pierce,Female,White,30-39,Independent,Moderate,"$200.000-$249,999",College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,Yes,Offered a chance to apply for legal status,Terrorism,About the same,Good,Somewhat approve,Has good judgment,No,No,In October,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,Only Donald Trump,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Neither,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,4.0,97759.0
