ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL16,SENIL16,HOUIL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
139016.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,Black,45-49,Democrat,Conservative,,High school or less,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,Yes,,,,Immigration,,,Good,,,Cares about people like me,,,,,Yes,Yes,,,,,,,,,Black women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Both,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Both,,,,,,National questionnaire,English,Suburbs,Suburbs,11.0,Midwest,Version 2,3.0,60435.0
139017.0, Illinois,,,Complete,Telephone survey,0.0,Donald Trump,,The Republican candidate,Male,White,45-49,Something else,Liberal,,High school or less,No,,,,,,,,,,I dislike the other candidates,,,,,,,Yes,Angry,,,,,No,Yes,,,,The economy,,,Not so good,,,Can bring needed change,,,,,No,Yes,,,,,,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,Only Donald Trump,,,,,,National questionnaire,English,Suburbs,Suburbs,16.0,Midwest,Version 2,3.0,60033.0
139018.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Male,Other,30-39,Democrat,Liberal,"$30,000-$49,999",High school or less,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,Angry,,,,,Yes,No,,,,Foreign policy,,,Good,,,Has the right experience,,,,,Yes,No,,,,,,,,,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,2.0,Midwest,Version 2,1.0,60475.0
139019.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,Black,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,No,,,,The economy,,,Good,,,Cares about people like me,,,,,Yes,No,,,,,,,,,Black women,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,60649.0
139020.0, Illinois,,,Complete,Telephone survey,0.0,,,The Democratic candidate,Female,Black,30-39,Independent,Liberal,,Some college/assoc. degree,No,,,,,,,,,,Omit,,,,,,,No,Omit,,,,,Omit,Omit,,,,Terrorism,,,Poor,,,Can bring needed change,,,,,Omit,Omit,,,,,,,,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,No,,,,,,,,Omit,Omit,,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,Omit,,,,,,National questionnaire,English,Suburbs,Suburbs,2.0,Midwest,Version 2,1.0,60471.0
139021.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,Other,65 or over,Democrat,Liberal,"$250,000 or more",Postgraduate study,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,The economy,,,Good,,,Has the right experience,,,,,Yes,No,,,,,,,,,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Other,Other,Non-white,Other,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Midwest,Version 2,5.0,61822.0
139022.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Male,Black,45-49,Democrat,Conservative,,High school or less,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,Foreign policy,,,Good,,,Can bring needed change,,,,,Yes,No,,,,,,,,,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,Midwest,Version 2,1.0,60634.0
139023.0, Illinois,,,Complete,Telephone survey,0.0,Donald Trump,,The Republican candidate,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,"Dissatisfied, but not angry",,,,,No,Yes,,,,The economy,,,Not so good,,,Can bring needed change,,,,,No,Yes,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,Only Donald Trump,,,,,,National questionnaire,English,Suburbs,Suburbs,8.0,Midwest,Version 2,1.0,85374.0
139024.0, Illinois,,,Complete,Telephone survey,0.0,Donald Trump,,The Republican candidate,Male,White,65 or over,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,Angry,,,,,No,Yes,,,,The economy,,,Poor,,,Can bring needed change,,,,,No,No,,,,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,,Neither,,,,,,National questionnaire,English,Suburbs,Suburbs,16.0,Midwest,Version 2,4.0,61008.0
139025.0, Illinois,,,Complete,Telephone survey,0.0,Donald Trump,,The Republican candidate,Female,White,50-59,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,Omit,,,,,No,Omit,,,,The economy,,,Not so good,,,Omit,,,,,No,Omit,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,,,,,,Omit,Omit,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,,Omit,,,,,,National questionnaire,English,Suburbs,Suburbs,9.0,Midwest,Version 2,1.0,60056.0
139026.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Male,Black,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,No,,,,The economy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,Black men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,3.0,Midwest,Version 2,1.0,60459.0
139206.0, Illinois,,,Complete,Telephone survey,0.0,Donald Trump,,The Republican candidate,Female,White,18-24,Republican,Conservative,,High school or less,No,,,Donald Trump,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Went too far,,,Deported to the country they came from,,,,,Worse than life today,,,Change to more liberal policies,,No,Yes,Other christian,,,,,,Has no effect on U.S. jobs,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,,,,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,12.0,Midwest,Version 3,5.0,62959.0
139207.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,White,65 or over,Republican,Conservative,,College graduate,No,,,Hillary Clinton,,,,,,,,Treats all people fairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Omit,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Omit,,Yes,No,Catholic,,,,,,Omit,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,7.0,Midwest,Version 3,1.0,60302.0
139208.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Omit,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Continue Barack Obama's policies,,Yes,No,None,,,,,,Has no effect on U.S. jobs,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,None,None,None,Not a mormon,,,,,,,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Midwest,Version 3,4.0,61265.0
139209.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,Hispanic/Latino,65 or over,Democrat,Liberal,,Some college/assoc. degree,Yes,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Omit,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Omit,,Yes,No,Catholic,,,,,,Omit,,,,,,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,2.0,Midwest,Version 3,1.0,60430.0
139210.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Republican candidate,Female,Asian,65 or over,Republican,Conservative,,Postgraduate study,No,,,Hillary Clinton,,,,,,,,Omit,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Change to more conservative policies,,Yes,No,Protestant,,,,,,Has no effect on U.S. jobs,,,,,,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,Asian,Other,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,9.0,Midwest,Version 3,1.0,60076.0
139211.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Male,Black,65 or over,Democrat,Moderate,,High school or less,No,,,Hillary Clinton,,,,,,,,Omit,,,,,,,,Omit,,,Did not go far enough,,,Omit,,,,,Omit,,,Continue Barack Obama's policies,,Yes,No,Protestant,,,,,,Omit,,,,,,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",17.0,Midwest,Version 3,4.0,61102.0
139212.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Was about right,,,Offered a chance to apply for legal status,,,,,About the same,,,Continue Barack Obama's policies,,Yes,No,Other christian,,,,,,Creates more U.S. jobs,,,,,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Midwest,Version 3,4.0,61108.0
139213.0, Illinois,,,Complete,Telephone survey,0.0,Donald Trump,,The Republican candidate,Male,White,65 or over,Something else,Conservative,,College graduate,No,,,Donald Trump,,,,,,,,Omit,,,,,,,,Government should do more to solve problems,,,Went too far,,,Deported to the country they came from,,,,,Worse than life today,,,Change to more conservative policies,,No,Yes,None,,,,,,Takes away U.S. jobs,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,None,None,None,Not a mormon,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,11.0,Midwest,Version 3,1.0,66371.0
139214.0, Illinois,,,Complete,Telephone survey,0.0,,,The Republican candidate,Female,White,65 or over,Republican,,,High school or less,No,,,Donald Trump,,,,,,,,Treats all people fairly,,,,,,,,Government should do more to solve problems,,,Omit,,,Offered a chance to apply for legal status,,,,,Omit,,,Omit,,No,Yes,Catholic,,,,,,Takes away U.S. jobs,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,,,,,,,,,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,16.0,Midwest,Version 3,4.0,61740.0
139215.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,Did not vote,Female,White,25-29,Something else,Moderate,,High school or less,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Omit,,,Change to more liberal policies,,Yes,No,Other christian,,,,,,Creates more U.S. jobs,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,18.0,Midwest,Version 3,5.0,62656.0
139216.0, Illinois,,,Complete,Telephone survey,0.0,Hillary Clinton,,The Democratic candidate,Female,White,45-49,Democrat,Moderate,,College graduate,No,,,Hillary Clinton,,,,,,,,Omit,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Was about right,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Change to more liberal policies,,Yes,No,Protestant,,,,,,Takes away U.S. jobs,,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 3,3.0,60121.0
